Dyad,Cov,StartFrame,S_Around_Overall_Time,S_Monitor_Overall_Time,S_Keyboard_Overall_Time,S_Face_Overall_Time,S_Around_Mean,S_Monitor_Mean,S_Keyboard_Mean,S_Face_Mean,S_NoFace_Mean,S_CompOnly_Mean,S_Around_PopularSD,S_Monitor_PopularSD,S_Keyboard_PopularSD,S_Face_PopularSD,S_NoFace_PopularSD,S_CompOnly_PopularSD,S_Around_Frequency,S_Monitor_Frequency,S_Keyboard_Frequency,S_Face_Frequency,S_NoFace_Frequency,S_CompOnly_Frequency,H_NoSpeak_Overall_Time,H_Typing_Overall_Time,H_Speaking_Overall_Time,H_SSS_Overall_Time,H_Hovering_Overall_Time,H_NoSpeak_Mean,H_Typing_Mean,H_Speaking_Mean,H_SSS_Mean,H_Hovering_Mean,H_Sound_Mean,H_NoSound_Mean,H_NoSpeak_PopularSD,H_Typing_PopularSD,H_Speaking_PopularSD,H_SSS_PopularSD,H_Hovering_PopularSD,H_Sound_PopularSD,H_NoSound_PopularSD,H_NoSpeak_Frequency,H_Typing_Frequency,H_Speaking_Frequency,H_SSS_Frequency,H_Hovering_Frequency,H_Sound_Frequency,H_NoSound_Frequency,S_NoSpeak_Overall_Time,S_Typing_Overall_Time,S_Speaking_Overall_Time,S_SSS_Overall_Time,S_Hovering_Overall_Time,S_NoSpeak_Mean,S_Typing_Mean,S_Speaking_Mean,S_SSS_Mean,S_Hovering_Mean,S_Sound_Mean,S_NoSound_Mean,S_NoSpeak_PopularSD,S_Typing_PopularSD,S_Speaking_PopularSD,S_SSS_PopularSD,S_Hovering_PopularSD,S_Sound_PopularSD,S_NoSound_PopularSD,S_NoSpeak_Frequency,S_Typing_Frequency,S_Speaking_Frequency,S_SSS_Frequency,S_Hovering_Frequency,S_Sound_Frequency,S_NoSound_Frequency
66,2,0,326.0,1506.0,76.0,1092.0,25.076923076923077,60.240000000000002,19.0,35.225806451612904,61.548387096774192,58.592592592592595,13.378867023789295,53.634526193488455,10.024968827881711,26.681768183197565,58.995264276685482,52.224060908003963,13.0,25.0,4.0,31.0,31.0,27.0,106.0,2713.0,181.0,0.0,0.0,106.0,542.60000000000002,45.25,0.0,0.0,45.25,563.79999999999995,0.0,268.99115227085071,6.7592529172978875,0.0,0.0,6.7592529172978875,288.44784623914251,1.0,5.0,4.0,0.0,0.0,4.0,5.0,2644.0,0.0,356.0,0.0,0.0,440.66666666666669,0.0,71.200000000000003,0.0,0.0,71.200000000000003,440.66666666666669,305.79604677337187,0.0,37.209676160912771,0.0,0.0,37.209676160912771,305.79604677337187,6.0,0.0,5.0,0.0,0.0,5.0,6.0
66,2,3000,353.0,1103.0,128.0,1416.0,22.0625,52.523809523809526,18.285714285714285,44.25,51.096774193548384,51.291666666666664,13.908040615054301,51.822608641787888,12.758350606723491,37.650531204751942,52.657968081738581,51.182255361491144,16.0,21.0,7.0,32.0,31.0,24.0,66.0,2838.0,96.0,0.0,0.0,66.0,1419.0,96.0,0.0,0.0,96.0,1452.0,0.0,224.0,0.0,0.0,0.0,0.0,191.0,1.0,2.0,1.0,0.0,0.0,1.0,2.0,2587.0,0.0,413.0,0.0,0.0,862.33333333333337,0.0,206.5,0.0,0.0,206.5,862.33333333333337,314.0290149368721,0.0,41.5,0.0,0.0,41.5,314.0290149368721,3.0,0.0,2.0,0.0,0.0,2.0,3.0
66,2,6000,985.0,1144.0,104.0,767.0,57.941176470588232,88.0,52.0,30.68,89.319999999999993,89.142857142857139,72.135877170008172,46.925472826600263,13.0,21.09164763597192,72.373873739077979,44.850317952141246,17.0,13.0,2.0,25.0,25.0,14.0,390.0,2430.0,75.0,105.0,0.0,390.0,607.5,37.5,105.0,0.0,60.0,705.0,0.0,428.34594663659419,8.5,0.0,0.0,32.567877834864625,405.84664591443897,1.0,4.0,2.0,1.0,0.0,3.0,4.0,2574.0,0.0,426.0,0.0,0.0,1287.0,0.0,426.0,0.0,0.0,426.0,1287.0,39.0,0.0,0.0,0.0,0.0,0.0,39.0,2.0,0.0,1.0,0.0,0.0,1.0,2.0
67,1,0,203.0,87.0,725.0,1985.0,25.375,87.0,60.416666666666664,94.523809523809518,48.333333333333336,62.46153846153846,15.032776689620583,0.0,46.136497362596664,74.734207790401825,40.716596982572959,44.888949101970411,8.0,1.0,12.0,21.0,21.0,13.0,757.0,1508.0,735.0,0.0,0.0,75.700000000000003,167.55555555555554,81.666666666666671,0.0,0.0,81.666666666666671,226.5,30.509178946671113,114.52230361240275,40.603776507446533,0.0,0.0,40.603776507446533,137.47963485549414,10.0,9.0,9.0,0.0,0.0,9.0,10.0,2418.0,0.0,582.0,0.0,0.0,268.66666666666669,0.0,64.666666666666671,0.0,0.0,64.666666666666671,268.66666666666669,142.81612109437941,0.0,45.83303030202854,0.0,0.0,45.83303030202854,142.81612109437941,9.0,0.0,9.0,0.0,0.0,9.0,9.0
67,1,3000,624.0,736.0,595.0,1045.0,44.571428571428569,66.909090909090907,42.5,45.434782608695649,88.86363636363636,73.944444444444443,31.86514953835994,53.651153584911249,25.01927828124316,35.493815856895068,129.37587784666445,91.149737747061153,14.0,11.0,14.0,23.0,22.0,18.0,674.0,1797.0,529.0,0.0,0.0,168.5,449.25,132.25,0.0,0.0,132.25,617.75,34.528973341239094,92.505067428763056,39.372420550430981,0.0,0.0,39.372420550430981,81.665093522263234,4.0,4.0,4.0,0.0,0.0,4.0,4.0,2467.0,0.0,533.0,0.0,0.0,616.75,0.0,133.25,0.0,0.0,133.25,616.75,60.267632274712767,0.0,45.301076146157939,0.0,0.0,45.301076146157939,60.267632274712767,4.0,0.0,4.0,0.0,0.0,4.0,4.0
67,1,6000,355.0,241.0,797.0,1607.0,35.5,48.200000000000003,53.133333333333333,73.045454545454547,63.31818181818182,54.631578947368418,18.553975315279473,18.712562625145708,54.100975550867439,57.612717403465446,61.989285264497987,51.279636387490513,10.0,5.0,15.0,22.0,22.0,19.0,621.0,1810.0,569.0,0.0,0.0,207.0,603.33333333333337,189.66666666666666,0.0,0.0,189.66666666666666,810.33333333333337,105.75758444039211,160.4459064260877,72.889566392515249,0.0,0.0,72.889566392515249,264.09636288462758,3.0,3.0,3.0,0.0,0.0,3.0,3.0,2311.0,0.0,689.0,0.0,0.0,577.75,0.0,229.66666666666666,0.0,0.0,229.66666666666666,577.75,322.65103052679063,0.0,147.13334843679124,0.0,0.0,147.13334843679124,322.65103052679063,4.0,0.0,3.0,0.0,0.0,3.0,4.0
67,2,0,818.0,519.0,1200.0,463.0,74.36363636363636,57.666666666666664,70.588235294117652,35.615384615384613,181.21428571428572,81.857142857142861,60.633433212547807,64.367003278940302,53.502126206820229,29.635058400322624,202.41265437976261,64.675222100441957,11.0,9.0,17.0,13.0,14.0,21.0,301.0,2565.0,134.0,0.0,0.0,100.33333333333333,1282.5,67.0,0.0,0.0,67.0,955.33333333333337,23.795424396766329,729.5,24.0,0.0,0.0,24.0,836.5031712764486,3.0,2.0,2.0,0.0,0.0,2.0,3.0,2820.0,0.0,180.0,0.0,0.0,1410.0,0.0,90.0,0.0,0.0,90.0,1410.0,729.0,0.0,17.0,0.0,0.0,17.0,729.0,2.0,0.0,2.0,0.0,0.0,2.0,2.0
67,2,3000,929.0,341.0,1186.0,544.0,77.416666666666671,85.25,84.714285714285708,38.857142857142854,175.42857142857142,109.07142857142857,90.405990153062064,36.375644324190326,74.717017158484211,19.349629538192872,171.80583487751275,108.78515148527151,12.0,4.0,14.0,14.0,14.0,14.0,52.0,2948.0,0.0,0.0,0.0,52.0,2948.0,0.0,0.0,0.0,0.0,3000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,2955.0,0.0,45.0,0.0,0.0,2955.0,0.0,45.0,0.0,0.0,45.0,2955.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0
67,2,6000,572.0,380.0,1011.0,1037.0,114.40000000000001,47.5,77.769230769230774,54.578947368421055,98.150000000000006,81.82352941176471,41.692205506545221,23.95307913400697,62.088217445519646,48.720811277354017,62.575774066326979,66.361075846788779,5.0,8.0,13.0,19.0,20.0,17.0,153.0,2687.0,160.0,0.0,0.0,76.5,895.66666666666663,80.0,0.0,0.0,80.0,946.66666666666663,20.5,644.22839290287595,23.0,0.0,0.0,23.0,672.34531471723824,2.0,3.0,2.0,0.0,0.0,2.0,3.0,2886.0,0.0,114.0,0.0,0.0,962.0,0.0,57.0,0.0,0.0,57.0,962.0,587.47595695483574,0.0,1.0,0.0,0.0,1.0,587.47595695483574,3.0,0.0,2.0,0.0,0.0,2.0,3.0
68,1,0,771.0,916.0,137.0,1176.0,77.099999999999994,53.882352941176471,27.399999999999999,65.333333333333329,96.0,55.421052631578945,70.288619277945699,50.127933216733716,14.221111067704941,49.945525881259428,105.49981292076204,47.295616564967084,10.0,17.0,5.0,18.0,19.0,19.0,638.0,1623.0,594.0,35.0,110.0,70.888888888888886,180.33333333333334,66.0,35.0,110.0,69.888888888888886,237.09999999999999,25.778735614388523,124.3820279979744,35.295577311864129,0.0,0.0,33.66648331449889,108.75058620531661,9.0,9.0,9.0,1.0,1.0,9.0,10.0,2687.0,0.0,313.0,0.0,0.0,447.83333333333331,0.0,52.166666666666664,0.0,0.0,52.166666666666664,447.83333333333331,361.8403960618856,0.0,32.789310588801477,0.0,0.0,32.789310588801477,361.8403960618856,6.0,0.0,6.0,0.0,0.0,6.0,6.0
68,1,3000,1352.0,826.0,53.0,769.0,90.13333333333334,68.833333333333329,26.5,69.909090909090907,185.91666666666666,62.785714285714285,77.481065787426786,41.019981580796554,2.5,70.338731791827513,227.74856689389338,40.774954797957903,15.0,12.0,2.0,11.0,12.0,14.0,1335.0,1318.0,347.0,0.0,0.0,267.0,263.60000000000002,86.75,0.0,0.0,86.75,530.60000000000002,385.14049384607694,169.70397756092811,15.465687828221544,0.0,0.0,15.465687828221544,423.65061076316175,5.0,5.0,4.0,0.0,0.0,4.0,5.0,1722.0,0.0,1278.0,0.0,0.0,430.5,0.0,255.59999999999999,0.0,0.0,255.59999999999999,430.5,156.39133607716255,0.0,353.77201698268897,0.0,0.0,353.77201698268897,156.39133607716255,4.0,0.0,5.0,0.0,0.0,5.0,4.0
68,1,6000,1073.0,817.0,0.0,1110.0,76.642857142857139,102.125,0.0,92.5,145.38461538461539,102.125,62.050218306116655,84.462177186004382,0.0,69.240522817205814,139.23280916482651,84.462177186004382,14.0,8.0,0.0,12.0,13.0,8.0,860.0,1550.0,554.0,36.0,0.0,143.33333333333334,172.22222222222223,69.25,36.0,0.0,65.555555555555557,241.0,123.37026474082893,87.528760705366352,21.833174299675253,0.0,0.0,23.084921057844525,102.69371937952194,6.0,9.0,8.0,1.0,0.0,9.0,10.0,2142.0,0.0,858.0,0.0,0.0,357.0,0.0,122.57142857142857,0.0,0.0,122.57142857142857,357.0,253.88514463565343,0.0,113.86440199121202,0.0,0.0,113.86440199121202,253.88514463565343,6.0,0.0,7.0,0.0,0.0,7.0,6.0
68,2,0,1165.0,379.0,475.0,981.0,89.615384615384613,37.899999999999999,95.0,65.400000000000006,126.1875,71.166666666666671,84.366907895981313,24.614832926509983,76.202362168111293,44.161521712912027,98.868105796308242,73.04203508178621,13.0,10.0,5.0,15.0,16.0,12.0,1167.0,1690.0,51.0,0.0,92.0,583.5,845.0,51.0,0.0,92.0,51.0,1474.5,534.5,13.0,0.0,0.0,0.0,0.0,616.5,2.0,2.0,1.0,0.0,1.0,1.0,2.0,1814.0,0.0,1186.0,0.0,0.0,907.0,0.0,1186.0,0.0,0.0,1186.0,907.0,79.0,0.0,0.0,0.0,0.0,0.0,79.0,2.0,0.0,1.0,0.0,0.0,1.0,2.0
68,2,3000,1291.0,593.0,126.0,990.0,80.6875,59.299999999999997,25.199999999999999,55.0,105.78947368421052,51.357142857142854,63.778639400272567,33.938326417193878,8.7498571416909439,47.645683027018421,89.222123140047117,32.30569861905645,16.0,10.0,5.0,18.0,19.0,14.0,12.0,2773.0,215.0,0.0,0.0,12.0,693.25,71.666666666666671,0.0,0.0,71.666666666666671,696.25,0.0,191.0384450837056,20.23747898221405,0.0,0.0,20.23747898221405,191.59119891059714,1.0,4.0,3.0,0.0,0.0,3.0,4.0,2412.0,0.0,588.0,0.0,0.0,603.0,0.0,196.0,0.0,0.0,196.0,603.0,195.26520427357252,0.0,84.585262703775214,0.0,0.0,84.585262703775214,195.26520427357252,4.0,0.0,3.0,0.0,0.0,3.0,4.0
68,2,6000,1594.0,368.0,716.0,322.0,144.90909090909091,40.888888888888886,179.0,46.0,334.75,98.545454545454547,121.23564923168475,30.985460548975205,209.21639515104928,37.23285799244686,310.23892002777472,146.63334833173252,11.0,9.0,4.0,7.0,8.0,11.0,172.0,2734.0,94.0,0.0,0.0,172.0,911.33333333333337,94.0,0.0,0.0,94.0,1453.0,0.0,497.59510537071088,0.0,0.0,0.0,0.0,361.0,1.0,3.0,1.0,0.0,0.0,1.0,2.0,2434.0,0.0,566.0,0.0,0.0,811.33333333333337,0.0,283.0,0.0,0.0,283.0,811.33333333333337,497.77929067230411,0.0,269.0,0.0,0.0,269.0,497.77929067230411,3.0,0.0,2.0,0.0,0.0,2.0,3.0
69,1,0,234.0,782.0,1020.0,964.0,26.0,46.0,48.571428571428569,30.125,63.625,64.357142857142861,16.377491328717664,29.795380613147955,37.921688013176677,28.35351609589188,58.892778632019052,53.722976120700032,9.0,17.0,21.0,32.0,32.0,28.0,253.0,1481.0,768.0,34.0,464.0,36.142857142857146,123.41666666666667,69.818181818181813,34.0,51.555555555555557,66.833333333333329,169.07692307692307,17.763755808053748,76.317820476099939,33.416974951004065,0.0,30.295254894715814,33.490877696604024,103.46791515951028,7.0,12.0,11.0,1.0,9.0,12.0,13.0,2587.0,0.0,413.0,0.0,0.0,258.69999999999999,0.0,45.888888888888886,0.0,0.0,45.888888888888886,258.69999999999999,128.44068670012629,0.0,28.450520184443587,0.0,0.0,28.450520184443587,128.44068670012629,10.0,0.0,9.0,0.0,0.0,9.0,10.0
69,1,3000,428.0,1222.0,872.0,478.0,35.666666666666664,55.545454545454547,41.523809523809526,22.761904761904763,120.0952380952381,91.043478260869563,25.933676090279903,31.211488666729572,24.807101609205237,13.223012991083323,109.25631931681389,80.405211955698675,12.0,22.0,21.0,21.0,21.0,23.0,405.0,1743.0,651.0,4.0,197.0,81.0,217.875,81.375,4.0,39.399999999999999,81.875,293.125,33.579755806140099,190.4143097957714,49.887216548931654,0.0,8.3090312311363945,49.367087973669257,235.4959858999724,5.0,8.0,8.0,1.0,5.0,8.0,8.0,2631.0,0.0,369.0,0.0,0.0,263.10000000000002,0.0,41.0,0.0,0.0,41.0,263.10000000000002,273.51469795972571,0.0,29.966648127543394,0.0,0.0,29.966648127543394,273.51469795972571,10.0,0.0,9.0,0.0,0.0,9.0,10.0
69,1,6000,590.0,1333.0,658.0,419.0,42.142857142857146,49.370370370370374,34.631578947368418,18.217391304347824,107.54166666666667,66.36666666666666,22.655359324505294,39.505412801330984,21.208763149911185,9.179166021315929,100.52154792492115,51.945794397194028,14.0,27.0,19.0,23.0,24.0,30.0,305.0,1931.0,434.0,84.0,246.0,101.66666666666667,321.83333333333331,86.799999999999997,84.0,49.200000000000003,86.333333333333329,413.66666666666669,104.5668313674189,155.75987573469905,35.779323638101381,0.0,20.682359633272021,32.678569260126565,174.12415749178004,3.0,6.0,5.0,1.0,5.0,6.0,6.0,2520.0,0.0,480.0,0.0,0.0,280.0,0.0,60.0,0.0,0.0,60.0,280.0,223.40546098965442,0.0,65.475186139483412,0.0,0.0,65.475186139483412,223.40546098965442,9.0,0.0,8.0,0.0,0.0,8.0,9.0
69,2,0,989.0,286.0,1452.0,273.0,54.944444444444443,71.5,80.666666666666671,22.75,209.76923076923077,86.900000000000006,61.580545468897192,17.811513130556875,71.452392853174928,35.658390784404915,247.58313408635831,82.595338851535686,18.0,4.0,18.0,12.0,13.0,20.0,24.0,2785.0,111.0,80.0,0.0,24.0,557.0,37.0,26.666666666666668,0.0,47.75,561.79999999999995,0.0,407.19823182327303,19.026297590440446,9.0308114560960444,0.0,12.949420836469869,403.22519762534682,1.0,5.0,3.0,3.0,0.0,4.0,5.0,2863.0,0.0,137.0,0.0,0.0,477.16666666666669,0.0,22.833333333333332,0.0,0.0,22.833333333333332,477.16666666666669,465.5589531830409,0.0,8.6103942353929934,0.0,0.0,8.6103942353929934,465.5589531830409,6.0,0.0,6.0,0.0,0.0,6.0,6.0
69,2,3000,924.0,134.0,1655.0,287.0,38.5,19.142857142857142,66.200000000000003,20.5,180.86666666666667,71.560000000000002,28.242993231360352,9.2029276619465179,66.27639096993741,15.022602019243251,246.9836341856593,66.642376908390659,24.0,7.0,25.0,14.0,15.0,25.0,155.0,2665.0,180.0,0.0,0.0,155.0,444.16666666666669,45.0,0.0,0.0,45.0,564.0,0.0,332.46023153988745,10.464224768228174,0.0,0.0,10.464224768228174,285.57240763070934,1.0,6.0,4.0,0.0,0.0,4.0,5.0,2690.0,0.0,310.0,0.0,0.0,448.33333333333331,0.0,51.666666666666664,0.0,0.0,51.666666666666664,448.33333333333331,407.28027477674658,0.0,51.38957957493804,0.0,0.0,51.38957957493804,407.28027477674658,6.0,0.0,6.0,0.0,0.0,6.0,6.0
69,2,6000,960.0,514.0,1228.0,298.0,35.555555555555557,51.399999999999999,45.481481481481481,13.545454545454545,117.47826086956522,60.068965517241381,25.051551786537701,27.000740730579967,43.582506149252787,7.7031709688417669,154.49690289993219,56.625771538921391,27.0,10.0,27.0,22.0,23.0,29.0,92.0,2630.0,139.0,63.0,76.0,46.0,438.33333333333331,46.333333333333336,31.5,76.0,50.5,559.60000000000002,15.0,271.39249969166224,10.498677165349081,4.5,0.0,14.221462653327892,210.77438174503089,2.0,6.0,3.0,2.0,1.0,4.0,5.0,2436.0,0.0,564.0,0.0,0.0,243.59999999999999,0.0,62.666666666666664,0.0,0.0,62.666666666666664,243.59999999999999,245.48938877271252,0.0,89.749032801968895,0.0,0.0,89.749032801968895,245.48938877271252,10.0,0.0,9.0,0.0,0.0,9.0,10.0
70,1,0,144.0,561.0,752.0,1543.0,24.0,62.333333333333336,41.777777777777779,70.13636363636364,66.227272727272734,62.523809523809526,12.288205727444508,41.686661868969288,27.060745566544981,48.537984614250547,56.516234046013722,52.09206049332191,6.0,9.0,18.0,22.0,22.0,21.0,1207.0,1392.0,401.0,0.0,0.0,201.16666666666666,278.39999999999998,80.200000000000003,0.0,0.0,80.200000000000003,433.16666666666669,155.73098243088589,116.61492185822533,22.736754385795699,0.0,0.0,22.736754385795699,292.15088377221946,6.0,5.0,5.0,0.0,0.0,5.0,6.0,2212.0,0.0,788.0,0.0,0.0,368.66666666666669,0.0,131.33333333333334,0.0,0.0,131.33333333333334,368.66666666666669,223.32238779148159,0.0,148.6939436859783,0.0,0.0,148.6939436859783,223.32238779148159,6.0,0.0,6.0,0.0,0.0,6.0,6.0
70,1,3000,280.0,659.0,490.0,1571.0,35.0,65.900000000000006,30.625,65.458333333333329,62.130434782608695,54.714285714285715,24.448926356795301,43.647336688508268,22.343553320812696,61.239950989711133,49.428300596024577,42.769752169965535,8.0,10.0,16.0,24.0,23.0,21.0,1353.0,1224.0,423.0,0.0,0.0,169.125,153.0,60.428571428571431,0.0,0.0,60.428571428571431,322.125,114.07830369969568,85.25549835641101,22.012056065822154,0.0,0.0,22.012056065822154,127.33169037988932,8.0,8.0,7.0,0.0,0.0,7.0,8.0,2050.0,0.0,950.0,0.0,0.0,341.66666666666669,0.0,158.33333333333334,0.0,0.0,158.33333333333334,341.66666666666669,194.72430653504856,0.0,101.57700964730596,0.0,0.0,101.57700964730596,194.72430653504856,6.0,0.0,6.0,0.0,0.0,6.0,6.0
70,1,6000,340.0,399.0,376.0,1885.0,37.777777777777779,49.875,26.857142857142858,69.81481481481481,42.884615384615387,40.789473684210527,28.785713191627149,25.920250288143439,13.978846993414946,79.736620629483355,26.440538402345688,26.192765066488395,9.0,8.0,14.0,27.0,26.0,19.0,1015.0,1449.0,536.0,0.0,0.0,112.77777777777777,144.90000000000001,59.555555555555557,0.0,0.0,59.555555555555557,246.40000000000001,55.451235389059093,179.23752397307882,40.105724476718649,0.0,0.0,40.105724476718649,230.32985043194034,9.0,10.0,9.0,0.0,0.0,9.0,10.0,2161.0,0.0,839.0,0.0,0.0,196.45454545454547,0.0,83.900000000000006,0.0,0.0,83.900000000000006,196.45454545454547,218.89157284179996,0.0,38.414710723888057,0.0,0.0,38.414710723888057,218.89157284179996,11.0,0.0,10.0,0.0,0.0,10.0,11.0
70,2,0,142.0,35.0,1762.0,1061.0,47.333333333333336,17.5,80.090909090909093,42.439999999999998,77.560000000000002,74.875,21.234144411510648,12.5,81.382323907763279,30.849414905310599,77.780758546056873,79.896449910702117,3.0,2.0,22.0,25.0,25.0,24.0,139.0,2708.0,64.0,0.0,89.0,139.0,1354.0,64.0,0.0,89.0,64.0,1468.0,0.0,915.0,0.0,0.0,0.0,0.0,801.0,1.0,2.0,1.0,0.0,1.0,1.0,2.0,2782.0,0.0,218.0,0.0,0.0,927.33333333333337,0.0,109.0,0.0,0.0,109.0,927.33333333333337,991.01440734005246,0.0,72.0,0.0,0.0,72.0,991.01440734005246,3.0,0.0,2.0,0.0,0.0,2.0,3.0
70,2,3000,168.0,108.0,1800.0,924.0,33.600000000000001,36.0,90.0,48.631578947368418,103.8,95.400000000000006,35.296458745885545,12.961481396815721,62.091062158735859,47.254306989795886,69.788681030665714,63.516454561003329,5.0,3.0,20.0,19.0,20.0,20.0,122.0,2297.0,215.0,0.0,366.0,122.0,382.83333333333331,43.0,0.0,183.0,43.0,464.16666666666669,0.0,190.17046446689758,10.89954127475097,0.0,84.0,10.89954127475097,156.87725208653492,1.0,6.0,5.0,0.0,2.0,5.0,6.0,2234.0,0.0,766.0,0.0,0.0,319.14285714285717,0.0,127.66666666666667,0.0,0.0,127.66666666666667,319.14285714285717,160.57702074654622,0.0,114.66569767032432,0.0,0.0,114.66569767032432,160.57702074654622,7.0,0.0,6.0,0.0,0.0,6.0,7.0
70,2,6000,202.0,133.0,1819.0,846.0,67.333333333333329,66.5,95.736842105263165,52.875,126.70588235294117,102.73684210526316,27.884683171152503,63.5,112.98106134041514,34.450825461808606,128.44580670273191,123.29717720133407,3.0,2.0,19.0,16.0,17.0,19.0,174.0,2711.0,115.0,0.0,0.0,174.0,903.66666666666663,57.5,0.0,0.0,57.5,961.66666666666663,0.0,422.38792070270608,22.5,0.0,0.0,22.5,411.72590666877181,1.0,3.0,2.0,0.0,0.0,2.0,3.0,2578.0,0.0,422.0,0.0,0.0,644.5,0.0,140.66666666666666,0.0,0.0,140.66666666666666,644.5,572.76020287725999,0.0,53.51842880935709,0.0,0.0,53.51842880935709,572.76020287725999,4.0,0.0,3.0,0.0,0.0,3.0,4.0
71,1,0,64.0,145.0,342.0,2449.0,32.0,18.125,16.285714285714285,87.464285714285708,19.0,18.037037037037038,24.0,8.4769909165929871,8.8701900830164586,89.495204238174978,13.454905527673567,11.761460861271479,2.0,8.0,21.0,28.0,29.0,27.0,947.0,1478.0,575.0,0.0,0.0,135.28571428571428,211.14285714285714,95.833333333333329,0.0,0.0,95.833333333333329,346.42857142857144,53.789840479178878,106.75262267963065,40.064184615300597,0.0,0.0,40.064184615300597,148.34887176888822,7.0,7.0,6.0,0.0,0.0,6.0,7.0,2318.0,0.0,682.0,0.0,0.0,331.14285714285717,0.0,113.66666666666667,0.0,0.0,113.66666666666667,331.14285714285717,113.71320889655264,0.0,38.848709402272583,0.0,0.0,38.848709402272583,113.71320889655264,7.0,0.0,6.0,0.0,0.0,6.0,7.0
71,1,3000,0.0,576.0,632.0,1792.0,0.0,57.600000000000001,31.600000000000001,71.680000000000007,48.32,48.32,0.0,32.413577402070267,29.487963646206566,68.088013629419379,40.302575600077972,40.302575600077972,0.0,10.0,20.0,25.0,25.0,25.0,410.0,1919.0,671.0,0.0,0.0,136.66666666666666,479.75,167.75,0.0,0.0,167.75,582.25,56.981478472297376,290.46977037206472,63.813693671499692,0.0,0.0,63.813693671499692,352.69418410288534,3.0,4.0,4.0,0.0,0.0,4.0,4.0,2594.0,0.0,406.0,0.0,0.0,648.5,0.0,135.33333333333334,0.0,0.0,135.33333333333334,648.5,318.70087856797636,0.0,70.210793725434812,0.0,0.0,70.210793725434812,318.70087856797636,4.0,0.0,3.0,0.0,0.0,3.0,4.0
71,1,6000,148.0,217.0,478.0,2157.0,29.600000000000001,43.399999999999999,19.120000000000001,71.900000000000006,29.068965517241381,23.96551724137931,19.805049861083411,33.832528726064801,10.93734885609854,67.454354937246265,28.869421878858272,21.272424692983833,5.0,5.0,25.0,30.0,29.0,29.0,867.0,1772.0,313.0,48.0,0.0,173.40000000000001,295.33333333333331,78.25,48.0,0.0,72.200000000000003,527.79999999999995,160.12570062297934,235.02954896967506,44.840690226623408,0.0,0.0,41.892242718670481,305.57905687399455,5.0,6.0,4.0,1.0,0.0,5.0,5.0,1886.0,0.0,1114.0,0.0,0.0,314.33333333333331,0.0,222.80000000000001,0.0,0.0,222.80000000000001,314.33333333333331,236.59012846881183,0.0,165.38488443627489,0.0,0.0,165.38488443627489,236.59012846881183,6.0,0.0,5.0,0.0,0.0,5.0,6.0
71,2,0,8.0,540.0,849.0,1603.0,8.0,45.0,36.913043478260867,61.653846153846153,55.880000000000003,55.560000000000002,0.0,36.631043301185585,24.093861826070174,44.270099570436152,49.36097243774681,49.482182651940491,1.0,12.0,23.0,26.0,25.0,25.0,438.0,2274.0,141.0,0.0,147.0,146.0,758.0,70.5,0.0,147.0,70.5,953.0,75.104371821263953,497.25446202120702,7.5,0.0,0.0,7.5,448.91053303154587,3.0,3.0,2.0,0.0,1.0,2.0,3.0,2556.0,0.0,444.0,0.0,0.0,639.0,0.0,148.0,0.0,0.0,148.0,639.0,608.70970092483333,0.0,90.114741672307233,0.0,0.0,90.114741672307233,608.70970092483333,4.0,0.0,3.0,0.0,0.0,3.0,4.0
71,2,3000,162.0,775.0,798.0,1265.0,54.0,70.454545454545453,46.941176470588232,66.578947368421055,91.315789473684205,78.650000000000006,32.259365565160557,55.738616671296683,52.369131667014422,45.262178691978562,96.874880037455867,68.52756744551786,3.0,11.0,17.0,19.0,19.0,20.0,445.0,2464.0,91.0,0.0,0.0,445.0,1232.0,91.0,0.0,0.0,91.0,1454.5,0.0,304.0,0.0,0.0,0.0,0.0,81.5,1.0,2.0,1.0,0.0,0.0,1.0,2.0,2561.0,0.0,439.0,0.0,0.0,1280.5,0.0,439.0,0.0,0.0,439.0,1280.5,391.5,0.0,0.0,0.0,0.0,0.0,391.5,2.0,0.0,1.0,0.0,0.0,1.0,2.0
71,2,6000,86.0,462.0,1300.0,1152.0,28.666666666666668,51.333333333333336,50.0,42.666666666666664,66.0,65.259259259259252,25.952948879762307,33.549300373563014,26.998575460995657,34.79250664322015,50.532874730925691,42.923353388545614,3.0,9.0,26.0,27.0,28.0,27.0,155.0,2674.0,171.0,0.0,0.0,155.0,1337.0,171.0,0.0,0.0,171.0,1414.5,0.0,139.0,0.0,0.0,0.0,0.0,61.5,1.0,2.0,1.0,0.0,0.0,1.0,2.0,2842.0,0.0,158.0,0.0,0.0,1421.0,0.0,158.0,0.0,0.0,158.0,1421.0,239.0,0.0,0.0,0.0,0.0,0.0,239.0,2.0,0.0,1.0,0.0,0.0,1.0,2.0
