Dyad,Cov,StartFrame,S_Around_Overall_Time,S_Monitor_Overall_Time,S_Keyboard_Overall_Time,S_Face_Overall_Time,S_Around_Mean,S_Monitor_Mean,S_Keyboard_Mean,S_Face_Mean,S_NoFace_Mean,S_CompOnly_Mean,S_BodyOnly_Mean,S_Around_Median,S_Monitor_Median,S_Keyboard_Median,S_Face_Median,S_NoFace_Median,S_CompOnly_Median,S_BodyOnly_Median,S_Around_PopularSD,S_Monitor_PopularSD,S_Keyboard_PopularSD,S_Face_PopularSD,S_NoFace_PopularSD,S_CompOnly_PopularSD,S_BodyOnly_PopularSD,S_Around_Frequency,S_Monitor_Frequency,S_Keyboard_Frequency,S_Face_Frequency,S_NoFace_Frequency,S_CompOnly_Frequency,S_BodyOnly_Frequency,S_Around_Max,S_Monitor_Max,S_Keyboard_Max,S_Face_Max,S_NoFace_Max,S_CompOnly_Max,S_BodyOnly_Max,S_Around_Min,S_Monitor_Min,S_Keyboard_Min,S_Face_Min,S_NoFace_Min,S_CompOnly_Min,S_BodyOnly_Min,H_NoSpeak_Overall_Time,H_Typing_Overall_Time,H_Speaking_Overall_Time,H_SSS_Overall_Time,H_Hovering_Overall_Time,H_NoSpeak_Mean,H_Typing_Mean,H_Speaking_Mean,H_SSS_Mean,H_Hovering_Mean,H_Sound_Mean,H_NoSound_Mean,H_NoSpeak_Median,H_Typing_Median,H_Speaking_Median,H_SSS_Median,H_Hovering_Median,H_Sound_Median,H_NoSound_Median,H_NoSpeak_PopularSD,H_Typing_PopularSD,H_Speaking_PopularSD,H_SSS_PopularSD,H_Hovering_PopularSD,H_Sound_PopularSD,H_NoSound_PopularSD,H_NoSpeak_Frequency,H_Typing_Frequency,H_Speaking_Frequency,H_SSS_Frequency,H_Hovering_Frequency,H_Sound_Frequency,H_NoSound_Frequency,H_NoSpeak_Max,H_Typing_Max,H_Speaking_Max,H_SSS_Max,H_Hovering_Max,H_Sound_Max,H_NoSound_Max,H_NoSpeak_Min,H_Typing_Min,H_Speaking_Min,H_SSS_Min,H_Hovering_Min,H_Sound_Min,H_NoSound_Min,S_NoSpeak_Overall_Time,S_Typing_Overall_Time,S_Speaking_Overall_Time,S_SSS_Overall_Time,S_Hovering_Overall_Time,S_NoSpeak_Mean,S_Typing_Mean,S_Speaking_Mean,S_SSS_Mean,S_Hovering_Mean,S_Sound_Mean,S_NoSound_Mean,S_NoSpeak_Median,S_Typing_Median,S_Speaking_Median,S_SSS_Median,S_Hovering_Median,S_Sound_Median,S_NoSound_Median,S_NoSpeak_PopularSD,S_Typing_PopularSD,S_Speaking_PopularSD,S_SSS_PopularSD,S_Hovering_PopularSD,S_Sound_PopularSD,S_NoSound_PopularSD,S_NoSpeak_Frequency,S_Typing_Frequency,S_Speaking_Frequency,S_SSS_Frequency,S_Hovering_Frequency,S_Sound_Frequency,S_NoSound_Frequency,S_NoSpeak_Max,S_Typing_Max,S_Speaking_Max,S_SSS_Max,S_Hovering_Max,S_Sound_Max,S_NoSound_Max,S_NoSpeak_Min,S_Typing_Min,S_Speaking_Min,S_SSS_Min,S_Hovering_Min,S_Sound_Min,S_NoSound_Min
68,1,0,771.0,916.0,137.0,1176.0,77.099999999999994,53.882352941176471,27.399999999999999,65.333333333333329,96.0,55.421052631578945,72.944444444444443,66.0,34.0,26.0,48.5,33.0,39.0,43.5,70.288619277945699,50.127933216733709,14.221111067704941,49.945525881259428,105.49981292076204,47.295616564967069,67.056752267697519,10.0,17.0,5.0,18.0,19.0,19.0,18.0,245.0,191.0,51.0,171.0,347.0,191.0,267.0,3.0,10.0,8.0,10.0,3.0,8.0,11.0,638.0,1623.0,594.0,35.0,110.0,70.888888888888886,180.33333333333334,66.0,35.0,110.0,69.888888888888886,237.09999999999999,64.0,166.0,50.0,35.0,110.0,66.0,230.5,25.778735614388523,124.3820279979744,35.295577311864129,0.0,0.0,33.66648331449889,108.75058620531662,9.0,9.0,9.0,1.0,1.0,9.0,10.0,115.0,433.0,153.0,35.0,110.0,153.0,477.0,40.0,31.0,36.0,35.0,110.0,36.0,115.0,2687.0,0.0,313.0,0.0,0.0,447.83333333333331,0.0,52.166666666666664,0.0,0.0,52.166666666666664,447.83333333333331,270.0,0.0,46.5,0.0,0.0,46.5,270.0,361.8403960618856,0.0,32.789310588801477,0.0,0.0,32.789310588801477,361.8403960618856,6.0,0.0,6.0,0.0,0.0,6.0,6.0,1117.0,0.0,101.0,0.0,0.0,101.0,1117.0,97.0,0.0,13.0,0.0,0.0,13.0,97.0
68,1,3000,1352.0,826.0,53.0,769.0,90.13333333333334,68.833333333333329,26.5,69.909090909090907,185.91666666666666,62.785714285714285,68.5,59.0,64.0,26.5,38.0,105.5,51.0,35.5,77.481065787426772,41.019981580796554,2.5,70.338731791827513,227.74856689389338,40.774954797957911,68.005514482282976,15.0,12.0,2.0,11.0,12.0,14.0,12.0,240.0,172.0,29.0,248.0,814.0,172.0,248.0,10.0,15.0,24.0,16.0,10.0,15.0,16.0,1335.0,1318.0,347.0,0.0,0.0,267.0,263.60000000000002,86.75,0.0,0.0,86.75,530.60000000000002,69.0,236.0,91.0,0.0,0.0,91.0,360.0,385.14049384607694,169.70397756092811,15.465687828221544,0.0,0.0,15.465687828221544,423.65061076316175,5.0,5.0,4.0,0.0,0.0,4.0,5.0,1033.0,545.0,101.0,0.0,0.0,101.0,1269.0,34.0,14.0,64.0,0.0,0.0,64.0,48.0,1722.0,0.0,1278.0,0.0,0.0,430.5,0.0,255.59999999999999,0.0,0.0,255.59999999999999,430.5,428.5,0.0,115.0,0.0,0.0,115.0,428.5,156.39133607716255,0.0,353.77201698268897,0.0,0.0,353.77201698268897,156.39133607716255,4.0,0.0,5.0,0.0,0.0,5.0,4.0,640.0,0.0,953.0,0.0,0.0,953.0,640.0,225.0,0.0,12.0,0.0,0.0,12.0,225.0
68,1,6000,1073.0,817.0,0.0,1110.0,76.642857142857139,102.125,0.0,92.5,145.38461538461539,102.125,92.5,50.0,68.0,0.0,57.5,117.0,68.0,57.5,62.050218306116662,84.462177186004382,0.0,69.240522817205814,139.23280916482651,84.462177186004382,69.240522817205814,14.0,8.0,0.0,12.0,13.0,8.0,12.0,201.0,245.0,0.0,208.0,389.0,245.0,208.0,12.0,16.0,0.0,21.0,14.0,16.0,21.0,860.0,1550.0,554.0,36.0,0.0,143.33333333333334,172.22222222222223,69.25,36.0,0.0,65.555555555555557,241.0,98.0,162.0,66.0,36.0,0.0,60.0,216.0,123.37026474082893,87.528760705366352,21.833174299675253,0.0,0.0,23.084921057844525,102.69371937952194,6.0,9.0,8.0,1.0,0.0,9.0,10.0,411.0,296.0,115.0,36.0,0.0,115.0,412.0,46.0,43.0,42.0,36.0,0.0,36.0,112.0,2142.0,0.0,858.0,0.0,0.0,357.0,0.0,122.57142857142857,0.0,0.0,122.57142857142857,357.0,287.0,0.0,84.0,0.0,0.0,84.0,287.0,253.88514463565343,0.0,113.86440199121202,0.0,0.0,113.86440199121202,253.88514463565343,6.0,0.0,7.0,0.0,0.0,7.0,6.0,851.0,0.0,388.0,0.0,0.0,388.0,851.0,99.0,0.0,29.0,0.0,0.0,29.0,99.0
68,2,0,1165.0,379.0,475.0,981.0,89.615384615384613,37.899999999999999,95.0,65.400000000000006,126.1875,71.166666666666671,91.0,47.0,37.0,43.0,51.0,80.5,41.0,56.5,84.366907895981313,24.614832926509983,76.202362168111293,44.161521712912027,98.868105796308242,73.04203508178621,99.476756078995663,13.0,10.0,5.0,15.0,16.0,12.0,16.0,245.0,85.0,221.0,159.0,280.0,234.0,436.0,13.0,10.0,28.0,15.0,13.0,13.0,15.0,1167.0,1690.0,51.0,0.0,92.0,583.5,845.0,51.0,0.0,92.0,51.0,1474.5,583.5,845.0,51.0,0.0,92.0,51.0,1474.5,534.5,13.0,0.0,0.0,0.0,0.0,616.5,2.0,2.0,1.0,0.0,1.0,1.0,2.0,1118.0,858.0,51.0,0.0,92.0,51.0,2091.0,49.0,832.0,51.0,0.0,92.0,51.0,858.0,1814.0,0.0,1186.0,0.0,0.0,907.0,0.0,1186.0,0.0,0.0,1186.0,907.0,907.0,0.0,1186.0,0.0,0.0,1186.0,907.0,78.0,0.0,0.0,0.0,0.0,0.0,78.0,2.0,0.0,1.0,0.0,0.0,1.0,2.0,985.0,0.0,1186.0,0.0,0.0,1186.0,985.0,829.0,0.0,1186.0,0.0,0.0,1186.0,829.0
68,2,3000,1291.0,593.0,126.0,990.0,80.6875,59.299999999999997,25.199999999999999,55.0,105.78947368421052,51.357142857142854,62.0,49.5,49.5,27.0,29.0,68.0,42.0,34.0,63.778639400272567,33.938326417193878,8.7498571416909439,47.645683027018421,89.222123140047103,32.30569861905645,60.760915800281424,16.0,10.0,5.0,18.0,19.0,14.0,18.0,209.0,132.0,37.0,158.0,312.0,132.0,242.0,10.0,24.0,10.0,14.0,10.0,10.0,14.0,12.0,2773.0,215.0,0.0,0.0,12.0,693.25,71.666666666666671,0.0,0.0,71.666666666666671,696.25,12.0,703.5,61.0,0.0,0.0,61.0,709.5,0.0,191.0384450837056,20.23747898221405,0.0,0.0,20.23747898221405,191.59119891059714,1.0,4.0,3.0,0.0,0.0,3.0,4.0,12.0,952.0,100.0,0.0,0.0,100.0,952.0,12.0,414.0,54.0,0.0,0.0,54.0,414.0,2412.0,0.0,588.0,0.0,0.0,603.0,0.0,196.0,0.0,0.0,196.0,603.0,643.0,0.0,154.0,0.0,0.0,154.0,643.0,194.99358963822374,0.0,84.585262703775214,0.0,0.0,84.585262703775214,194.99358963822374,4.0,0.0,3.0,0.0,0.0,3.0,4.0,832.0,0.0,314.0,0.0,0.0,314.0,832.0,294.0,0.0,120.0,0.0,0.0,120.0,294.0
68,2,6000,1594.0,368.0,716.0,322.0,144.90909090909091,40.888888888888886,179.0,46.0,334.75,98.545454545454547,103.8,86.0,29.0,66.0,45.0,183.0,43.0,50.5,121.23564923168475,30.985460548975205,209.21639515104928,37.23285799244686,310.23892002777472,146.63334833173252,149.01731443023658,11.0,9.0,4.0,7.0,8.0,11.0,10.0,357.0,97.0,541.0,129.0,1086.0,541.0,541.0,16.0,10.0,43.0,14.0,100.0,10.0,14.0,172.0,2734.0,94.0,0.0,0.0,172.0,911.33333333333337,94.0,0.0,0.0,94.0,1453.0,172.0,1092.0,94.0,0.0,0.0,94.0,1453.0,0.0,497.59510537071088,0.0,0.0,0.0,0.0,361.0,1.0,3.0,1.0,0.0,0.0,1.0,2.0,172.0,1410.0,94.0,0.0,0.0,94.0,1814.0,172.0,232.0,94.0,0.0,0.0,94.0,1092.0,2434.0,0.0,566.0,0.0,0.0,811.33333333333337,0.0,283.0,0.0,0.0,283.0,811.33333333333337,1122.0,0.0,283.0,0.0,0.0,283.0,1122.0,497.7243770959542,0.0,269.0,0.0,0.0,269.0,497.7243770959542,3.0,0.0,2.0,0.0,0.0,2.0,3.0,1203.0,0.0,552.0,0.0,0.0,552.0,1203.0,109.0,0.0,14.0,0.0,0.0,14.0,109.0
69,1,0,234.0,782.0,1020.0,964.0,26.0,46.0,48.571428571428569,30.125,63.625,64.357142857142861,76.307692307692307,25.0,36.0,45.0,23.0,45.0,48.0,57.5,16.377491328717664,29.795380613147955,37.921688013176677,28.35351609589188,58.892778632019052,53.722976120700032,60.872988345071178,9.0,17.0,21.0,32.0,32.0,28.0,26.0,68.0,118.0,133.0,162.0,233.0,212.0,230.0,7.0,9.0,8.0,7.0,7.0,8.0,7.0,253.0,1481.0,768.0,34.0,464.0,36.142857142857146,123.41666666666667,69.818181818181813,34.0,51.555555555555557,66.833333333333329,169.07692307692307,32.0,115.5,67.0,34.0,41.0,60.0,161.0,17.763755808053748,76.317820476099953,33.416974951004065,0.0,30.295254894715814,33.490877696604024,103.4679151595103,7.0,12.0,11.0,1.0,9.0,12.0,13.0,65.0,312.0,164.0,34.0,115.0,164.0,469.0,12.0,27.0,33.0,34.0,18.0,33.0,54.0,2587.0,0.0,413.0,0.0,0.0,258.69999999999999,0.0,45.888888888888886,0.0,0.0,45.888888888888886,258.69999999999999,237.0,0.0,35.0,0.0,0.0,35.0,237.0,128.44068670012629,0.0,28.450520184443587,0.0,0.0,28.450520184443587,128.44068670012629,10.0,0.0,9.0,0.0,0.0,9.0,10.0,528.0,0.0,120.0,0.0,0.0,120.0,528.0,35.0,0.0,24.0,0.0,0.0,24.0,35.0
69,1,3000,428.0,1222.0,872.0,478.0,35.666666666666664,55.545454545454547,41.523809523809526,22.761904761904763,120.0952380952381,91.043478260869563,50.0,29.0,51.0,34.0,19.0,67.0,54.0,38.0,25.933676090279903,31.211488666729572,24.80710160920524,13.223012991083323,109.25631931681386,80.405211955698675,38.34637459323168,12.0,22.0,21.0,21.0,21.0,23.0,27.0,91.0,128.0,86.0,62.0,373.0,296.0,152.0,6.0,12.0,10.0,8.0,6.0,11.0,8.0,405.0,1743.0,651.0,4.0,197.0,81.0,217.875,81.375,4.0,39.399999999999999,81.875,293.125,76.0,156.0,73.5,4.0,38.0,73.5,255.5,33.579755806140099,190.4143097957714,49.887216548931654,0.0,8.3090312311363945,49.367087973669257,235.4959858999724,5.0,8.0,8.0,1.0,5.0,8.0,8.0,133.0,662.0,179.0,4.0,55.0,179.0,833.0,36.0,46.0,28.0,4.0,31.0,30.0,54.0,2631.0,0.0,369.0,0.0,0.0,263.10000000000002,0.0,41.0,0.0,0.0,41.0,263.10000000000002,206.0,0.0,34.0,0.0,0.0,34.0,206.0,273.51469795972577,0.0,29.966648127543394,0.0,0.0,29.966648127543394,273.51469795972577,10.0,0.0,9.0,0.0,0.0,9.0,10.0,883.0,0.0,92.0,0.0,0.0,92.0,883.0,14.0,0.0,6.0,0.0,0.0,6.0,14.0
69,1,6000,590.0,1333.0,658.0,419.0,42.142857142857146,49.370370370370374,34.631578947368418,18.217391304347824,107.54166666666667,66.36666666666666,38.464285714285715,32.0,45.0,29.0,16.0,70.0,53.0,27.5,22.655359324505294,39.505412801330991,21.208763149911185,9.1791660213159272,100.52154792492115,51.945794397194028,26.761489045237511,14.0,27.0,19.0,23.0,24.0,30.0,28.0,86.0,162.0,78.0,38.0,361.0,209.0,93.0,15.0,8.0,5.0,7.0,15.0,5.0,8.0,305.0,1931.0,434.0,84.0,246.0,101.66666666666667,321.83333333333331,86.799999999999997,84.0,49.200000000000003,86.333333333333329,413.66666666666669,39.0,332.5,93.0,84.0,51.0,88.5,382.0,104.5668313674189,155.75987573469905,35.779323638101381,0.0,20.682359633272021,32.678569260126565,174.12415749178004,3.0,6.0,5.0,1.0,5.0,6.0,6.0,249.0,547.0,129.0,84.0,82.0,129.0,703.0,17.0,41.0,45.0,84.0,23.0,45.0,154.0,2520.0,0.0,480.0,0.0,0.0,280.0,0.0,60.0,0.0,0.0,60.0,280.0,257.0,0.0,32.0,0.0,0.0,32.0,257.0,223.40546098965442,0.0,65.475186139483412,0.0,0.0,65.475186139483412,223.40546098965442,9.0,0.0,8.0,0.0,0.0,8.0,9.0,659.0,0.0,225.0,0.0,0.0,225.0,659.0,26.0,0.0,13.0,0.0,0.0,13.0,26.0
69,2,0,989.0,286.0,1452.0,273.0,54.944444444444443,71.5,80.666666666666671,22.75,209.76923076923077,86.900000000000006,95.833333333333329,33.5,72.0,52.5,11.5,120.0,62.0,95.0,61.580545468897192,17.811513130556875,71.452392853174928,35.658390784404915,247.58313408635831,82.595338851535686,78.205036780106283,18.0,4.0,18.0,12.0,13.0,20.0,18.0,269.0,96.0,277.0,140.0,961.0,321.0,292.0,9.0,46.0,7.0,5.0,13.0,7.0,8.0,24.0,2785.0,111.0,80.0,0.0,24.0,557.0,37.0,26.666666666666668,0.0,47.75,561.79999999999995,24.0,382.0,30.0,28.0,0.0,47.5,382.0,0.0,407.19823182327303,19.026297590440446,9.0308114560960444,0.0,12.949420836469869,403.22519762534682,1.0,5.0,3.0,3.0,0.0,4.0,5.0,24.0,1106.0,63.0,37.0,0.0,63.0,1106.0,24.0,108.0,18.0,15.0,0.0,33.0,108.0,2863.0,0.0,137.0,0.0,0.0,477.16666666666669,0.0,22.833333333333332,0.0,0.0,22.833333333333332,477.16666666666669,293.5,0.0,23.0,0.0,0.0,23.0,293.5,465.5589531830409,0.0,8.6103942353929934,0.0,0.0,8.6103942353929934,465.5589531830409,6.0,0.0,6.0,0.0,0.0,6.0,6.0,1121.0,0.0,36.0,0.0,0.0,36.0,1121.0,16.0,0.0,11.0,0.0,0.0,11.0,16.0
69,2,3000,924.0,134.0,1655.0,287.0,38.5,19.142857142857142,66.200000000000003,20.5,180.86666666666667,71.560000000000002,77.680000000000007,27.0,14.0,52.0,15.5,61.0,67.0,58.0,28.242993231360352,9.2029276619465179,66.27639096993741,15.022602019243251,246.9836341856593,66.642376908390645,101.67977970078417,24.0,7.0,25.0,14.0,15.0,25.0,25.0,122.0,34.0,318.0,65.0,847.0,318.0,527.0,9.0,8.0,7.0,8.0,9.0,7.0,7.0,155.0,2665.0,180.0,0.0,0.0,155.0,444.16666666666669,45.0,0.0,0.0,45.0,564.0,155.0,317.5,41.5,0.0,0.0,41.5,504.0,0.0,332.46023153988745,10.464224768228174,0.0,0.0,10.464224768228174,285.57240763070934,1.0,6.0,4.0,0.0,0.0,4.0,5.0,155.0,1051.0,62.0,0.0,0.0,62.0,1051.0,155.0,30.0,35.0,0.0,0.0,35.0,263.0,2690.0,0.0,310.0,0.0,0.0,448.33333333333331,0.0,51.666666666666664,0.0,0.0,51.666666666666664,448.33333333333331,311.0,0.0,35.5,0.0,0.0,35.5,311.0,407.28027477674658,0.0,51.38957957493804,0.0,0.0,51.38957957493804,407.28027477674658,6.0,0.0,6.0,0.0,0.0,6.0,6.0,1060.0,0.0,164.0,0.0,0.0,164.0,1060.0,25.0,0.0,9.0,0.0,0.0,9.0,25.0
69,2,6000,960.0,514.0,1228.0,298.0,35.555555555555557,51.399999999999999,45.481481481481481,13.545454545454545,117.47826086956522,60.068965517241381,52.620689655172413,29.0,41.5,31.0,12.5,49.0,44.0,31.0,25.051551786537701,27.000740730579967,43.582506149252787,7.7031709688417669,154.49690289993219,56.625771538921391,49.351249009875332,27.0,10.0,27.0,22.0,23.0,29.0,29.0,102.0,97.0,157.0,37.0,623.0,231.0,157.0,12.0,17.0,7.0,6.0,7.0,7.0,6.0,92.0,2630.0,139.0,63.0,76.0,46.0,438.33333333333331,46.333333333333336,31.5,76.0,50.5,559.60000000000002,46.0,434.5,41.0,31.5,76.0,49.0,504.0,15.0,271.39249969166224,10.498677165349081,4.5,0.0,14.221462653327892,210.77438174503089,2.0,6.0,3.0,2.0,1.0,4.0,5.0,61.0,903.0,61.0,36.0,76.0,68.0,903.0,31.0,32.0,37.0,27.0,76.0,36.0,255.0,2414.0,0.0,586.0,0.0,0.0,268.22222222222223,0.0,73.25,0.0,0.0,73.25,268.22222222222223,181.0,0.0,15.0,0.0,0.0,15.0,181.0,246.7764520450657,0.0,101.12214149235567,0.0,0.0,101.12214149235567,246.7764520450657,9.0,0.0,8.0,0.0,0.0,8.0,9.0,729.0,0.0,283.0,0.0,0.0,283.0,729.0,26.0,0.0,10.0,0.0,0.0,10.0,26.0
70,1,0,144.0,561.0,752.0,1543.0,24.0,62.333333333333336,41.777777777777779,70.13636363636364,66.227272727272734,62.523809523809526,163.92857142857142,19.5,59.0,36.5,64.5,53.5,48.0,145.5,12.288205727444508,41.686661868969281,27.060745566544984,48.537984614250547,56.516234046013722,52.09206049332191,119.3407272630491,6.0,9.0,18.0,22.0,22.0,21.0,14.0,50.0,139.0,90.0,181.0,205.0,182.0,393.0,14.0,12.0,8.0,11.0,8.0,8.0,11.0,1207.0,1392.0,401.0,0.0,0.0,201.16666666666666,278.39999999999998,80.200000000000003,0.0,0.0,80.200000000000003,433.16666666666669,178.5,316.0,76.0,0.0,0.0,76.0,447.5,155.73098243088589,116.61492185822533,22.736754385795699,0.0,0.0,22.736754385795699,292.15088377221946,6.0,5.0,5.0,0.0,0.0,5.0,6.0,500.0,402.0,108.0,0.0,0.0,108.0,902.0,36.0,80.0,54.0,0.0,0.0,54.0,36.0,2212.0,0.0,788.0,0.0,0.0,368.66666666666669,0.0,131.33333333333334,0.0,0.0,131.33333333333334,368.66666666666669,450.5,0.0,71.0,0.0,0.0,71.0,450.5,223.32238779148159,0.0,148.6939436859783,0.0,0.0,148.6939436859783,223.32238779148159,6.0,0.0,6.0,0.0,0.0,6.0,6.0,624.0,0.0,448.0,0.0,0.0,448.0,624.0,53.0,0.0,1.0,0.0,0.0,1.0,53.0
70,1,3000,280.0,659.0,490.0,1571.0,35.0,65.900000000000006,30.625,65.458333333333329,62.130434782608695,54.714285714285715,128.8125,27.0,59.0,28.5,27.0,45.0,40.0,84.0,24.448926356795301,43.647336688508268,22.343553320812696,61.23995098971114,49.428300596024584,42.769752169965535,127.33725827011511,8.0,10.0,16.0,24.0,23.0,21.0,16.0,76.0,161.0,105.0,178.0,218.0,166.0,512.0,6.0,8.0,9.0,4.0,9.0,9.0,4.0,1353.0,1224.0,423.0,0.0,0.0,169.125,153.0,60.428571428571431,0.0,0.0,60.428571428571431,322.125,152.5,142.0,61.0,0.0,0.0,61.0,288.5,114.07830369969568,85.25549835641101,22.012056065822154,0.0,0.0,22.012056065822154,127.33169037988932,8.0,8.0,7.0,0.0,0.0,7.0,8.0,441.0,303.0,103.0,0.0,0.0,103.0,568.0,31.0,54.0,38.0,0.0,0.0,38.0,178.0,2050.0,0.0,950.0,0.0,0.0,341.66666666666669,0.0,158.33333333333334,0.0,0.0,158.33333333333334,341.66666666666669,339.0,0.0,136.0,0.0,0.0,136.0,339.0,194.72430653504856,0.0,101.57700964730596,0.0,0.0,101.57700964730596,194.72430653504856,6.0,0.0,6.0,0.0,0.0,6.0,6.0,637.0,0.0,368.0,0.0,0.0,368.0,637.0,112.0,0.0,52.0,0.0,0.0,52.0,112.0
70,1,6000,340.0,399.0,376.0,1885.0,37.777777777777779,49.875,26.857142857142858,69.81481481481481,42.884615384615387,40.789473684210527,125.61111111111111,30.0,44.5,26.0,36.0,36.5,34.0,109.5,28.785713191627149,25.920250288143439,13.978846993414948,79.736620629483369,26.440538402345688,26.192765066488395,100.1405339670699,9.0,8.0,14.0,27.0,26.0,19.0,18.0,98.0,92.0,51.0,363.0,110.0,110.0,381.0,9.0,15.0,9.0,3.0,9.0,9.0,15.0,1015.0,1449.0,536.0,0.0,0.0,112.77777777777777,144.90000000000001,59.555555555555557,0.0,0.0,59.555555555555557,246.40000000000001,102.0,52.0,38.0,0.0,0.0,38.0,154.0,55.451235389059093,179.23752397307882,40.105724476718649,0.0,0.0,40.105724476718649,230.32985043194034,9.0,10.0,9.0,0.0,0.0,9.0,10.0,225.0,591.0,149.0,0.0,0.0,149.0,816.0,32.0,27.0,32.0,0.0,0.0,32.0,35.0,2161.0,0.0,839.0,0.0,0.0,196.45454545454547,0.0,83.900000000000006,0.0,0.0,83.900000000000006,196.45454545454547,155.0,0.0,93.5,0.0,0.0,93.5,155.0,218.89157284179996,0.0,38.414710723888057,0.0,0.0,38.414710723888057,218.89157284179996,11.0,0.0,10.0,0.0,0.0,10.0,11.0,782.0,0.0,125.0,0.0,0.0,125.0,782.0,7.0,0.0,22.0,0.0,0.0,22.0,7.0
70,2,0,142.0,35.0,1762.0,1061.0,47.333333333333336,17.5,80.090909090909093,42.439999999999998,77.560000000000002,74.875,564.60000000000002,48.0,17.5,41.5,37.0,43.0,39.5,465.0,21.234144411510648,12.5,81.382323907763279,30.849414905310606,77.780758546056887,79.896449910702117,590.13917002686753,3.0,2.0,22.0,25.0,25.0,24.0,5.0,73.0,30.0,315.0,127.0,315.0,315.0,1639.0,21.0,5.0,13.0,4.0,5.0,5.0,4.0,139.0,2708.0,64.0,0.0,89.0,139.0,1354.0,64.0,0.0,89.0,64.0,1468.0,139.0,1354.0,64.0,0.0,89.0,64.0,1468.0,0.0,915.0,0.0,0.0,0.0,0.0,801.0,1.0,2.0,1.0,0.0,1.0,1.0,2.0,139.0,2269.0,64.0,0.0,89.0,64.0,2269.0,139.0,439.0,64.0,0.0,89.0,64.0,667.0,2782.0,0.0,218.0,0.0,0.0,927.33333333333337,0.0,109.0,0.0,0.0,109.0,927.33333333333337,440.0,0.0,109.0,0.0,0.0,109.0,440.0,991.01440734005246,0.0,72.0,0.0,0.0,72.0,991.01440734005246,3.0,0.0,2.0,0.0,0.0,2.0,3.0,2309.0,0.0,181.0,0.0,0.0,181.0,2309.0,33.0,0.0,37.0,0.0,0.0,37.0,33.0
70,2,3000,168.0,108.0,1800.0,924.0,33.600000000000001,36.0,90.0,48.631578947368418,103.8,95.400000000000006,389.14285714285717,15.0,30.0,77.0,42.0,99.0,87.5,210.0,35.296458745885545,12.961481396815721,62.091062158735859,47.254306989795886,69.788681030665714,63.516454561003329,499.15855728027185,5.0,3.0,20.0,19.0,20.0,20.0,7.0,104.0,54.0,248.0,203.0,248.0,248.0,1542.0,14.0,24.0,10.0,8.0,10.0,10.0,37.0,122.0,2297.0,215.0,0.0,366.0,122.0,382.83333333333331,43.0,0.0,183.0,43.0,464.16666666666669,122.0,316.0,39.0,0.0,183.0,39.0,462.0,0.0,190.17046446689758,10.89954127475097,0.0,84.0,10.89954127475097,156.87725208653492,1.0,6.0,5.0,0.0,2.0,5.0,6.0,122.0,752.0,60.0,0.0,267.0,60.0,752.0,122.0,170.0,31.0,0.0,99.0,31.0,290.0,2234.0,0.0,766.0,0.0,0.0,319.14285714285717,0.0,127.66666666666667,0.0,0.0,127.66666666666667,319.14285714285717,246.0,0.0,75.0,0.0,0.0,75.0,246.0,160.57702074654622,0.0,114.66569767032432,0.0,0.0,114.66569767032432,160.57702074654622,7.0,0.0,6.0,0.0,0.0,6.0,7.0,557.0,0.0,370.0,0.0,0.0,370.0,557.0,145.0,0.0,40.0,0.0,0.0,40.0,145.0
70,2,6000,202.0,133.0,1819.0,846.0,67.333333333333329,66.5,95.736842105263165,52.875,126.70588235294117,102.73684210526316,533.0,75.0,66.5,66.0,41.0,84.0,45.0,180.0,27.884683171152503,63.5,112.98106134041514,34.450825461808606,128.44580670273191,123.29717720133407,596.97001599745363,3.0,2.0,19.0,16.0,17.0,19.0,5.0,97.0,130.0,501.0,133.0,501.0,501.0,1622.0,30.0,3.0,9.0,16.0,3.0,3.0,13.0,104.0,2781.0,115.0,0.0,0.0,104.0,927.0,57.5,0.0,0.0,57.5,961.66666666666663,104.0,839.0,57.5,0.0,0.0,57.5,943.0,0.0,416.19226326302606,22.5,0.0,0.0,22.5,411.72590666877181,1.0,3.0,2.0,0.0,0.0,2.0,3.0,104.0,1475.0,80.0,0.0,0.0,80.0,1475.0,104.0,467.0,35.0,0.0,0.0,35.0,467.0,2578.0,0.0,422.0,0.0,0.0,644.5,0.0,140.66666666666666,0.0,0.0,140.66666666666666,644.5,423.5,0.0,177.0,0.0,0.0,177.0,423.5,572.76020287725999,0.0,53.51842880935709,0.0,0.0,53.51842880935709,572.76020287725999,4.0,0.0,3.0,0.0,0.0,3.0,4.0,1603.0,0.0,180.0,0.0,0.0,180.0,1603.0,128.0,0.0,65.0,0.0,0.0,65.0,128.0
