Dyad,Cov,StartFrame,S_Around_Overall_Time,S_Monitor_Overall_Time,S_Keyboard_Overall_Time,S_Face_Overall_Time,S_Around_Mean,S_Monitor_Mean,S_Keyboard_Mean,S_Face_Mean,S_NoFace_Mean,S_CompOnly_Mean,S_BodyOnly_Mean,S_Around_Median,S_Monitor_Median,S_Keyboard_Median,S_Face_Median,S_NoFace_Median,S_CompOnly_Median,S_BodyOnly_Median,S_Around_PopularSD,S_Monitor_PopularSD,S_Keyboard_PopularSD,S_Face_PopularSD,S_NoFace_PopularSD,S_CompOnly_PopularSD,S_BodyOnly_PopularSD,S_Around_Frequency,S_Monitor_Frequency,S_Keyboard_Frequency,S_Face_Frequency,S_NoFace_Frequency,S_CompOnly_Frequency,S_BodyOnly_Frequency,S_Around_Max,S_Monitor_Max,S_Keyboard_Max,S_Face_Max,S_NoFace_Max,S_CompOnly_Max,S_BodyOnly_Max,S_Around_Min,S_Monitor_Min,S_Keyboard_Min,S_Face_Min,S_NoFace_Min,S_CompOnly_Min,S_BodyOnly_Min,H_NoSpeak_Overall_Time,H_Typing_Overall_Time,H_Speaking_Overall_Time,H_SSS_Overall_Time,H_Hovering_Overall_Time,H_NoSpeak_Mean,H_Typing_Mean,H_Speaking_Mean,H_SSS_Mean,H_Hovering_Mean,H_Sound_Mean,H_NoSound_Mean,H_NoSpeak_Median,H_Typing_Median,H_Speaking_Median,H_SSS_Median,H_Hovering_Median,H_Sound_Median,H_NoSound_Median,H_NoSpeak_PopularSD,H_Typing_PopularSD,H_Speaking_PopularSD,H_SSS_PopularSD,H_Hovering_PopularSD,H_Sound_PopularSD,H_NoSound_PopularSD,H_NoSpeak_Frequency,H_Typing_Frequency,H_Speaking_Frequency,H_SSS_Frequency,H_Hovering_Frequency,H_Sound_Frequency,H_NoSound_Frequency,H_NoSpeak_Max,H_Typing_Max,H_Speaking_Max,H_SSS_Max,H_Hovering_Max,H_Sound_Max,H_NoSound_Max,H_NoSpeak_Min,H_Typing_Min,H_Speaking_Min,H_SSS_Min,H_Hovering_Min,H_Sound_Min,H_NoSound_Min,S_NoSpeak_Overall_Time,S_Typing_Overall_Time,S_Speaking_Overall_Time,S_SSS_Overall_Time,S_Hovering_Overall_Time,S_NoSpeak_Mean,S_Typing_Mean,S_Speaking_Mean,S_SSS_Mean,S_Hovering_Mean,S_Sound_Mean,S_NoSound_Mean,S_NoSpeak_Median,S_Typing_Median,S_Speaking_Median,S_SSS_Median,S_Hovering_Median,S_Sound_Median,S_NoSound_Median,S_NoSpeak_PopularSD,S_Typing_PopularSD,S_Speaking_PopularSD,S_SSS_PopularSD,S_Hovering_PopularSD,S_Sound_PopularSD,S_NoSound_PopularSD,S_NoSpeak_Frequency,S_Typing_Frequency,S_Speaking_Frequency,S_SSS_Frequency,S_Hovering_Frequency,S_Sound_Frequency,S_NoSound_Frequency,S_NoSpeak_Max,S_Typing_Max,S_Speaking_Max,S_SSS_Max,S_Hovering_Max,S_Sound_Max,S_NoSound_Max,S_NoSpeak_Min,S_Typing_Min,S_Speaking_Min,S_SSS_Min,S_Hovering_Min,S_Sound_Min,S_NoSound_Min
31,1,1800,1138.0,431.0,85.0,146.0,94.833333333333329,43.100000000000001,42.5,14.6,150.36363636363637,57.333333333333336,19.25,61.0,30.0,42.5,15.0,46.0,30.0,16.5,83.265472369337402,29.036012122879413,9.5,4.2237424163885748,248.2122525461819,62.558417143942783,11.748226816559738,12.0,10.0,2.0,10.0,11.0,9.0,12.0,290.0,105.0,52.0,19.0,892.0,217.0,52.0,10.0,12.0,33.0,8.0,10.0,12.0,8.0,764.0,752.0,284.0,0.0,0.0,152.80000000000001,150.40000000000001,56.799999999999997,0.0,0.0,56.799999999999997,303.19999999999999,67.0,68.0,42.0,0.0,0.0,42.0,155.0,134.43570954177315,160.48999968845411,36.37251709739099,0.0,0.0,36.37251709739099,225.10655254789899,5.0,5.0,5.0,0.0,0.0,5.0,5.0,395.0,466.0,121.0,0.0,0.0,121.0,669.0,34.0,29.0,14.0,0.0,0.0,14.0,94.0,1346.0,0.0,454.0,0.0,0.0,269.19999999999999,0.0,113.5,0.0,0.0,113.5,269.19999999999999,180.0,0.0,81.5,0.0,0.0,81.5,180.0,196.71949572932522,0.0,91.034334182219396,0.0,0.0,91.034334182219396,196.71949572932522,5.0,0.0,4.0,0.0,0.0,4.0,5.0,645.0,0.0,266.0,0.0,0.0,266.0,645.0,81.0,0.0,25.0,0.0,0.0,25.0,81.0
31,1,3600,750.0,656.0,147.0,247.0,62.5,46.857142857142854,18.375,22.454545454545453,129.41666666666666,57.357142857142854,26.266666666666666,47.0,32.0,18.0,21.0,99.0,35.0,18.0,43.163449043529099,41.623923654650376,8.8308762305900306,12.316756039592688,119.64980730819791,88.810880239864716,16.578969275024978,12.0,14.0,8.0,11.0,12.0,14.0,15.0,139.0,162.0,31.0,48.0,455.0,369.0,61.0,17.0,11.0,8.0,9.0,12.0,8.0,9.0,381.0,1273.0,146.0,0.0,0.0,190.5,424.33333333333331,48.666666666666664,0.0,0.0,48.666666666666664,551.33333333333337,190.5,290.0,62.0,0.0,0.0,62.0,474.0,165.5,319.41230756221995,34.778665235393312,0.0,0.0,34.778665235393312,250.97852940485211,2.0,3.0,3.0,0.0,0.0,3.0,3.0,356.0,865.0,83.0,0.0,0.0,83.0,890.0,25.0,118.0,1.0,0.0,0.0,1.0,290.0,1561.0,0.0,239.0,0.0,0.0,780.5,0.0,239.0,0.0,0.0,239.0,780.5,780.5,0.0,239.0,0.0,0.0,239.0,780.5,380.5,0.0,0.0,0.0,0.0,0.0,380.5,2.0,0.0,1.0,0.0,0.0,1.0,2.0,1161.0,0.0,239.0,0.0,0.0,239.0,1161.0,400.0,0.0,239.0,0.0,0.0,239.0,400.0
31,1,5400,994.0,453.0,105.0,248.0,66.266666666666666,30.199999999999999,21.0,24.800000000000001,155.19999999999999,34.875,23.533333333333335,30.0,26.0,17.0,24.0,49.0,28.5,19.0,71.900363157790963,18.225257199831226,11.781341180018513,12.237646832622685,187.74706389182228,25.470264525520736,12.219474438598231,15.0,15.0,5.0,10.0,10.0,16.0,15.0,273.0,92.0,38.0,45.0,599.0,98.0,45.0,12.0,12.0,6.0,6.0,17.0,6.0,6.0,341.0,999.0,414.0,46.0,0.0,85.25,249.75,82.799999999999997,46.0,0.0,92.0,268.0,85.0,165.5,77.0,46.0,0.0,77.0,197.0,25.351282018864449,195.78990653248701,40.365331659729989,0.0,0.0,56.6074200083346,167.06645384397191,4.0,4.0,5.0,1.0,0.0,5.0,5.0,121.0,577.0,150.0,46.0,0.0,196.0,577.0,50.0,91.0,36.0,46.0,0.0,36.0,121.0,1581.0,0.0,219.0,0.0,0.0,395.25,0.0,73.0,0.0,0.0,73.0,395.25,353.0,0.0,41.0,0.0,0.0,41.0,353.0,106.30704351076649,0.0,49.558046773455466,0.0,0.0,49.558046773455466,106.30704351076649,4.0,0.0,3.0,0.0,0.0,3.0,4.0,574.0,0.0,143.0,0.0,0.0,143.0,574.0,301.0,0.0,35.0,0.0,0.0,35.0,301.0
31,1,7200,570.0,772.0,216.0,242.0,51.81818181818182,51.466666666666669,27.0,20.166666666666668,129.83333333333334,54.888888888888886,30.533333333333335,28.0,50.0,25.0,12.0,115.5,47.5,23.0,56.560214384668562,31.666736842027507,16.263455967290593,16.38512197764247,79.20209733474374,36.977303682858228,28.844102035290028,11.0,15.0,8.0,12.0,12.0,18.0,15.0,217.0,135.0,60.0,57.0,289.0,135.0,121.0,13.0,13.0,10.0,4.0,29.0,11.0,4.0,703.0,846.0,251.0,0.0,0.0,100.42857142857143,141.0,50.200000000000003,0.0,0.0,50.200000000000003,258.16666666666669,61.0,109.5,42.0,0.0,0.0,42.0,186.5,87.010438032058047,119.37057147108467,16.916264363032401,0.0,0.0,16.916264363032401,235.84275599550551,7.0,6.0,5.0,0.0,0.0,5.0,6.0,283.0,331.0,84.0,0.0,0.0,84.0,709.0,1.0,18.0,41.0,0.0,0.0,41.0,1.0,1496.0,0.0,304.0,0.0,0.0,374.0,0.0,101.33333333333333,0.0,0.0,101.33333333333333,374.0,319.5,0.0,113.0,0.0,0.0,113.0,319.5,297.97063613718717,0.0,53.306243119878147,0.0,0.0,53.306243119878147,297.97063613718717,4.0,0.0,3.0,0.0,0.0,3.0,4.0,823.0,0.0,160.0,0.0,0.0,160.0,823.0,34.0,0.0,31.0,0.0,0.0,31.0,34.0
31,2,0,1135.0,395.0,120.0,150.0,126.11111111111111,35.909090909090907,24.0,12.5,137.5,46.81818181818182,19.285714285714285,47.0,29.0,24.0,10.0,75.0,29.0,20.0,173.84312496836174,27.327823136052601,9.316651759081692,6.5128078941933074,165.14110128412409,55.57111444204245,12.319720378485936,9.0,11.0,5.0,12.0,12.0,11.0,14.0,570.0,98.0,35.0,27.0,629.0,213.0,50.0,23.0,7.0,10.0,5.0,7.0,7.0,5.0,62.0,1617.0,121.0,0.0,0.0,62.0,539.0,60.5,0.0,0.0,60.5,559.66666666666663,62.0,646.0,60.5,0.0,0.0,60.5,646.0,0.0,339.62430223213806,0.5,0.0,0.0,0.5,311.81226545613771,1.0,3.0,2.0,0.0,0.0,2.0,3.0,62.0,891.0,61.0,0.0,0.0,61.0,891.0,62.0,80.0,60.0,0.0,0.0,60.0,142.0,1677.0,0.0,123.0,0.0,0.0,838.5,0.0,61.5,0.0,0.0,61.5,838.5,838.5,0.0,61.5,0.0,0.0,61.5,838.5,380.5,0.0,35.5,0.0,0.0,35.5,380.5,2.0,0.0,2.0,0.0,0.0,2.0,2.0,1219.0,0.0,97.0,0.0,0.0,97.0,1219.0,458.0,0.0,26.0,0.0,0.0,26.0,458.0
31,2,1800,1240.0,219.0,96.0,245.0,137.77777777777777,36.5,24.0,27.222222222222221,172.77777777777777,39.375,31.0,32.0,36.0,22.0,18.0,64.0,37.0,29.0,257.94046590369896,20.459309209583136,6.8190908484929276,16.896927911295183,279.86098842015508,17.006891985309956,15.544657076833944,9.0,6.0,4.0,9.0,9.0,8.0,11.0,860.0,74.0,35.0,56.0,954.0,74.0,56.0,24.0,13.0,17.0,7.0,24.0,13.0,7.0,0.0,1767.0,33.0,0.0,0.0,0.0,883.5,33.0,0.0,0.0,33.0,883.5,0.0,883.5,33.0,0.0,0.0,33.0,883.5,0.0,240.5,0.0,0.0,0.0,0.0,240.5,0.0,2.0,1.0,0.0,0.0,1.0,2.0,0.0,1124.0,33.0,0.0,0.0,33.0,1124.0,0.0,643.0,33.0,0.0,0.0,33.0,643.0,1340.0,0.0,460.0,0.0,0.0,670.0,0.0,230.0,0.0,0.0,230.0,670.0,670.0,0.0,230.0,0.0,0.0,230.0,670.0,348.0,0.0,210.0,0.0,0.0,210.0,348.0,2.0,0.0,2.0,0.0,0.0,2.0,2.0,1018.0,0.0,440.0,0.0,0.0,440.0,1018.0,322.0,0.0,20.0,0.0,0.0,20.0,322.0
31,2,3600,679.0,547.0,54.0,520.0,48.5,36.466666666666669,18.0,34.666666666666664,85.333333333333329,42.928571428571431,33.764705882352942,33.0,32.0,19.0,26.0,42.0,33.0,22.0,36.217103299802588,25.580895649336092,2.9439202887759488,24.572794351115672,90.011604190175888,40.815725760884803,24.701820394372714,14.0,15.0,3.0,15.0,15.0,14.0,17.0,124.0,96.0,21.0,92.0,324.0,155.0,92.0,7.0,7.0,14.0,7.0,10.0,7.0,7.0,116.0,1475.0,172.0,37.0,0.0,38.666666666666664,295.0,57.333333333333336,37.0,0.0,52.25,318.19999999999999,38.0,275.0,50.0,37.0,0.0,47.5,330.0,13.072447700751718,137.07370280254344,14.055445761538676,0.0,0.0,15.022899187573616,146.97537208661865,3.0,5.0,3.0,1.0,0.0,4.0,5.0,55.0,521.0,77.0,37.0,0.0,77.0,559.0,23.0,108.0,45.0,37.0,0.0,37.0,108.0,1023.0,0.0,777.0,0.0,0.0,204.59999999999999,0.0,194.25,0.0,0.0,194.25,204.59999999999999,279.0,0.0,208.0,0.0,0.0,208.0,279.0,110.57232926912593,0.0,112.6240982205851,0.0,0.0,112.6240982205851,110.57232926912593,5.0,0.0,4.0,0.0,0.0,4.0,5.0,315.0,0.0,318.0,0.0,0.0,318.0,315.0,65.0,0.0,43.0,0.0,0.0,43.0,65.0
31,2,5400,950.0,522.0,69.0,259.0,67.857142857142861,65.25,17.25,19.923076923076923,128.41666666666666,49.25,23.428571428571427,41.0,49.5,13.0,16.0,79.0,25.5,21.0,62.462396851290961,67.25464667961613,10.034316120194738,11.691295502746664,101.87693420113416,59.674289550302426,12.658787381071841,14.0,8.0,4.0,13.0,12.0,12.0,14.0,215.0,227.0,34.0,42.0,300.0,227.0,46.0,11.0,9.0,9.0,5.0,11.0,9.0,5.0,60.0,1621.0,59.0,60.0,0.0,60.0,540.33333333333337,59.0,60.0,0.0,59.5,560.33333333333337,60.0,503.0,59.0,60.0,0.0,59.5,503.0,0.0,83.483864043032625,0.0,0.0,0.0,0.5,111.33832324147073,1.0,3.0,1.0,1.0,0.0,2.0,3.0,60.0,656.0,59.0,60.0,0.0,60.0,716.0,60.0,462.0,59.0,60.0,0.0,59.0,462.0,1485.0,0.0,315.0,0.0,0.0,495.0,0.0,105.0,0.0,0.0,105.0,495.0,628.0,0.0,41.0,0.0,0.0,41.0,628.0,195.92005172178438,0.0,108.66768915674368,0.0,0.0,108.66768915674368,195.92005172178438,3.0,0.0,3.0,0.0,0.0,3.0,3.0,639.0,0.0,258.0,0.0,0.0,258.0,639.0,218.0,0.0,16.0,0.0,0.0,16.0,218.0
31,2,7200,1032.0,230.0,103.0,435.0,54.315789473684212,20.90909090909091,20.600000000000001,20.714285714285715,65.0,27.75,22.416666666666668,36.0,17.0,15.0,17.0,54.0,18.5,19.0,53.284788617962462,14.681184900499163,14.568459081179451,12.294570451424239,55.317266743757322,25.351282018864449,14.008677866078424,19.0,11.0,5.0,21.0,21.0,12.0,24.0,251.0,63.0,49.0,56.0,259.0,95.0,56.0,13.0,6.0,8.0,6.0,13.0,6.0,6.0,150.0,1569.0,81.0,0.0,0.0,75.0,523.0,40.5,0.0,0.0,40.5,573.0,75.0,397.0,40.5,0.0,0.0,40.5,492.0,20.0,240.04999479275145,5.5,0.0,0.0,5.5,208.4722203716041,2.0,3.0,2.0,0.0,0.0,2.0,3.0,95.0,859.0,46.0,0.0,0.0,46.0,859.0,55.0,313.0,35.0,0.0,0.0,35.0,368.0,787.0,0.0,1013.0,0.0,0.0,262.33333333333331,0.0,337.66666666666669,0.0,0.0,337.66666666666669,262.33333333333331,237.0,0.0,153.0,0.0,0.0,153.0,237.0,143.19528235556118,0.0,351.73506443849976,0.0,0.0,351.73506443849976,143.19528235556118,3.0,0.0,3.0,0.0,0.0,3.0,3.0,449.0,0.0,830.0,0.0,0.0,830.0,449.0,101.0,0.0,30.0,0.0,0.0,30.0,101.0
32,1,0,316.0,541.0,176.0,767.0,39.5,41.615384615384613,19.555555555555557,29.5,39.730769230769234,35.850000000000001,47.149999999999999,39.0,33.0,21.0,23.0,36.5,29.0,44.0,12.767145334803704,28.034425160556445,7.6899806546659004,19.74695692232876,24.942329932971521,25.589597495857568,28.436376351427057,8.0,13.0,9.0,26.0,26.0,20.0,20.0,60.0,119.0,29.0,90.0,119.0,119.0,120.0,22.0,11.0,6.0,8.0,6.0,6.0,12.0,823.0,778.0,199.0,0.0,0.0,205.75,194.5,99.5,0.0,0.0,99.5,533.66666666666663,176.0,194.5,99.5,0.0,0.0,99.5,532.0,138.60262443402723,55.301446635689381,40.5,0.0,0.0,40.5,6.2360956446232363,4.0,4.0,2.0,0.0,0.0,2.0,3.0,405.0,262.0,140.0,0.0,0.0,140.0,542.0,66.0,127.0,59.0,0.0,0.0,59.0,527.0,1075.0,0.0,725.0,0.0,0.0,268.75,0.0,241.66666666666666,0.0,0.0,241.66666666666666,268.75,262.5,0.0,270.0,0.0,0.0,270.0,262.5,98.255725024041226,0.0,109.22250480352277,0.0,0.0,109.22250480352277,98.255725024041226,4.0,0.0,3.0,0.0,0.0,3.0,4.0,395.0,0.0,359.0,0.0,0.0,359.0,395.0,155.0,0.0,96.0,0.0,0.0,96.0,155.0
32,1,1800,163.0,268.0,621.0,748.0,27.166666666666668,33.5,44.357142857142854,37.399999999999999,50.095238095238095,46.789473684210527,114.08333333333333,28.0,26.5,36.5,29.0,42.0,35.0,101.0,1.950783318453271,20.922475952907678,29.363746215984342,25.86387441973843,31.231706663802203,30.083356033682605,76.7424896795916,6.0,8.0,14.0,20.0,21.0,19.0,12.0,29.0,84.0,133.0,118.0,133.0,133.0,297.0,23.0,11.0,10.0,8.0,10.0,10.0,9.0,500.0,1005.0,295.0,0.0,0.0,250.0,251.25,98.333333333333329,0.0,0.0,98.333333333333329,376.25,250.0,258.0,111.0,0.0,0.0,111.0,350.5,65.0,103.88304722138257,18.624953392931992,0.0,0.0,18.624953392931992,233.46131906592149,2.0,4.0,3.0,0.0,0.0,3.0,4.0,315.0,357.0,112.0,0.0,0.0,112.0,672.0,185.0,132.0,72.0,0.0,0.0,72.0,132.0,1393.0,0.0,407.0,0.0,0.0,348.25,0.0,135.66666666666666,0.0,0.0,135.66666666666666,348.25,374.5,0.0,127.0,0.0,0.0,127.0,374.5,115.04428495149162,0.0,94.096876793133902,0.0,0.0,94.096876793133902,115.04428495149162,4.0,0.0,3.0,0.0,0.0,3.0,4.0,478.0,0.0,255.0,0.0,0.0,255.0,478.0,166.0,0.0,25.0,0.0,0.0,25.0,166.0
32,1,3600,563.0,340.0,262.0,635.0,56.299999999999997,28.333333333333332,23.818181818181817,27.608695652173914,48.541666666666664,33.444444444444443,49.833333333333336,46.0,22.5,22.0,22.0,37.5,27.5,30.5,37.952733761878079,12.378296418418094,10.869625583734637,15.791409691278584,33.771263877576288,22.925537003821312,42.553561020854126,10.0,12.0,11.0,23.0,24.0,18.0,18.0,126.0,53.0,42.0,88.0,126.0,110.0,174.0,14.0,12.0,10.0,12.0,11.0,11.0,14.0,823.0,639.0,338.0,0.0,0.0,274.33333333333331,159.75,112.66666666666667,0.0,0.0,112.66666666666667,365.5,250.0,132.0,89.0,0.0,0.0,89.0,407.5,100.68542871515996,106.1752678357818,59.162675921751735,0.0,0.0,59.162675921751735,203.73818984176728,3.0,4.0,3.0,0.0,0.0,3.0,4.0,408.0,322.0,194.0,0.0,0.0,194.0,594.0,165.0,53.0,55.0,0.0,0.0,55.0,53.0,1054.0,0.0,746.0,0.0,0.0,263.5,0.0,248.66666666666666,0.0,0.0,248.66666666666666,263.5,258.5,0.0,182.0,0.0,0.0,182.0,258.5,44.014202253363628,0.0,125.15945385343007,0.0,0.0,125.15945385343007,44.014202253363628,4.0,0.0,3.0,0.0,0.0,3.0,4.0,330.0,0.0,424.0,0.0,0.0,424.0,330.0,207.0,0.0,140.0,0.0,0.0,140.0,207.0
32,1,5400,223.0,366.0,503.0,708.0,37.166666666666664,45.75,33.533333333333331,39.333333333333336,60.666666666666664,54.3125,93.15384615384616,37.5,29.0,26.0,31.0,39.5,46.5,39.0,23.348209543536498,41.466100612427979,23.924510908735883,30.437549908697385,50.937870653048179,36.267614255007182,90.736173902352022,6.0,8.0,15.0,18.0,18.0,16.0,13.0,65.0,141.0,102.0,131.0,166.0,152.0,318.0,11.0,12.0,7.0,11.0,11.0,14.0,11.0,110.0,1183.0,507.0,0.0,0.0,110.0,591.5,253.5,0.0,0.0,253.5,646.5,110.0,591.5,253.5,0.0,0.0,253.5,646.5,0.0,413.5,77.5,0.0,0.0,77.5,468.5,1.0,2.0,2.0,0.0,0.0,2.0,2.0,110.0,1005.0,331.0,0.0,0.0,331.0,1115.0,110.0,178.0,176.0,0.0,0.0,176.0,178.0,1742.0,0.0,58.0,0.0,0.0,871.0,0.0,58.0,0.0,0.0,58.0,871.0,871.0,0.0,58.0,0.0,0.0,58.0,871.0,486.0,0.0,0.0,0.0,0.0,0.0,486.0,2.0,0.0,1.0,0.0,0.0,1.0,2.0,1357.0,0.0,58.0,0.0,0.0,58.0,1357.0,385.0,0.0,58.0,0.0,0.0,58.0,385.0
32,1,7200,442.0,481.0,497.0,380.0,88.400000000000006,40.083333333333336,82.833333333333329,38.0,142.0,75.230769230769226,87.700000000000003,102.0,34.5,71.0,18.0,88.5,35.0,58.5,39.072240785498856,24.018945068887231,62.696136687642529,46.570376850525918,129.87301490301979,77.782887030457402,81.880461649895452,5.0,12.0,6.0,10.0,10.0,13.0,10.0,134.0,81.0,189.0,167.0,435.0,243.0,259.0,20.0,4.0,10.0,6.0,19.0,4.0,6.0,210.0,1482.0,108.0,0.0,0.0,105.0,741.0,36.0,0.0,0.0,36.0,846.0,105.0,741.0,35.0,0.0,0.0,35.0,846.0,50.0,709.0,26.545558322752729,0.0,0.0,26.545558322752729,659.0,2.0,2.0,3.0,0.0,0.0,3.0,2.0,155.0,1450.0,69.0,0.0,0.0,69.0,1505.0,55.0,32.0,4.0,0.0,0.0,4.0,187.0,1656.0,0.0,144.0,0.0,0.0,552.0,0.0,72.0,0.0,0.0,72.0,552.0,110.0,0.0,72.0,0.0,0.0,72.0,110.0,687.51872701767184,0.0,44.0,0.0,0.0,44.0,687.51872701767184,3.0,0.0,2.0,0.0,0.0,2.0,3.0,1523.0,0.0,116.0,0.0,0.0,116.0,1523.0,23.0,0.0,28.0,0.0,0.0,28.0,23.0
32,2,0,435.0,231.0,796.0,338.0,72.5,46.200000000000003,53.06666666666667,24.142857142857142,97.466666666666669,60.411764705882355,162.0,86.0,36.0,54.0,25.0,61.0,54.0,191.0,35.920050111323619,30.753211214440679,38.386571726176449,10.384446768792142,92.281357212000771,45.092139426537344,71.292155449049432,6.0,5.0,15.0,14.0,15.0,17.0,7.0,111.0,96.0,159.0,42.0,335.0,163.0,273.0,9.0,8.0,14.0,9.0,9.0,14.0,72.0,0.0,1660.0,0.0,140.0,0.0,0.0,553.33333333333337,0.0,70.0,0.0,70.0,553.33333333333337,0.0,332.0,0.0,70.0,0.0,70.0,332.0,0.0,524.41099234177852,0.0,24.0,0.0,24.0,524.41099234177852,0.0,3.0,0.0,2.0,0.0,2.0,3.0,0.0,1277.0,0.0,94.0,0.0,94.0,1277.0,0.0,51.0,0.0,46.0,0.0,46.0,51.0,1509.0,0.0,291.0,0.0,0.0,503.0,0.0,97.0,0.0,0.0,97.0,503.0,66.0,0.0,34.0,0.0,0.0,34.0,66.0,638.62717344837961,0.0,98.431024919314268,0.0,0.0,98.431024919314268,638.62717344837961,3.0,0.0,3.0,0.0,0.0,3.0,3.0,1406.0,0.0,236.0,0.0,0.0,236.0,1406.0,37.0,0.0,21.0,0.0,0.0,21.0,37.0
32,2,1800,607.0,532.0,502.0,159.0,101.16666666666667,53.200000000000003,45.636363636363633,19.875,182.33333333333334,103.40000000000001,73.444444444444443,84.0,45.0,39.0,20.0,168.0,81.5,58.0,79.339810659942685,31.783014331557666,25.538821526426737,7.2359778192031516,115.24659551491217,69.257779346438767,41.30943155990493,6.0,10.0,11.0,8.0,9.0,10.0,9.0,247.0,114.0,104.0,32.0,459.0,198.0,152.0,22.0,17.0,18.0,8.0,39.0,18.0,31.0,0.0,1722.0,0.0,78.0,0.0,0.0,861.0,0.0,78.0,0.0,78.0,861.0,0.0,861.0,0.0,78.0,0.0,78.0,861.0,0.0,281.0,0.0,0.0,0.0,0.0,281.0,0.0,2.0,0.0,1.0,0.0,1.0,2.0,0.0,1142.0,0.0,78.0,0.0,78.0,1142.0,0.0,580.0,0.0,78.0,0.0,78.0,580.0,1254.0,0.0,546.0,0.0,0.0,627.0,0.0,273.0,0.0,0.0,273.0,627.0,627.0,0.0,273.0,0.0,0.0,273.0,627.0,357.0,0.0,203.0,0.0,0.0,203.0,357.0,2.0,0.0,2.0,0.0,0.0,2.0,2.0,984.0,0.0,476.0,0.0,0.0,476.0,984.0,270.0,0.0,70.0,0.0,0.0,70.0,270.0
32,2,3600,1057.0,568.0,27.0,148.0,105.7,56.799999999999997,27.0,24.666666666666668,236.0,66.111111111111114,25.0,104.0,52.0,27.0,20.5,177.0,61.0,22.0,77.38610986475544,39.713473784094994,0.0,9.5684667296048822,232.22464493305984,39.934514296517563,8.8962271296801507,10.0,10.0,1.0,6.0,7.0,9.0,7.0,222.0,154.0,27.0,44.0,728.0,154.0,44.0,12.0,12.0,27.0,17.0,14.0,12.0,17.0,0.0,1683.0,0.0,117.0,0.0,0.0,841.5,0.0,117.0,0.0,117.0,841.5,0.0,841.5,0.0,117.0,0.0,117.0,841.5,0.0,456.5,0.0,0.0,0.0,0.0,456.5,0.0,2.0,0.0,1.0,0.0,1.0,2.0,0.0,1298.0,0.0,117.0,0.0,117.0,1298.0,0.0,385.0,0.0,117.0,0.0,117.0,385.0,1622.0,0.0,178.0,0.0,0.0,811.0,0.0,178.0,0.0,0.0,178.0,811.0,811.0,0.0,178.0,0.0,0.0,178.0,811.0,303.0,0.0,0.0,0.0,0.0,0.0,303.0,2.0,0.0,1.0,0.0,0.0,1.0,2.0,1114.0,0.0,178.0,0.0,0.0,178.0,1114.0,508.0,0.0,178.0,0.0,0.0,178.0,508.0
32,2,5400,1024.0,204.0,276.0,296.0,102.40000000000001,34.0,34.5,32.888888888888886,150.40000000000001,43.636363636363633,52.0,86.5,34.0,27.0,31.0,123.5,29.0,32.0,63.038400994949093,7.9791394690572153,20.530465167647808,17.810386760068123,93.159218545455829,34.152792318352184,39.071030886648671,10.0,6.0,8.0,9.0,10.0,11.0,11.0,220.0,46.0,81.0,73.0,384.0,127.0,154.0,28.0,21.0,13.0,13.0,40.0,13.0,19.0,0.0,1658.0,104.0,38.0,0.0,0.0,552.66666666666663,104.0,38.0,0.0,71.0,552.66666666666663,0.0,219.0,104.0,38.0,0.0,71.0,219.0,0.0,484.65955978283239,0.0,0.0,0.0,33.0,484.65955978283239,0.0,3.0,1.0,1.0,0.0,2.0,3.0,0.0,1238.0,104.0,38.0,0.0,104.0,1238.0,0.0,201.0,104.0,38.0,0.0,38.0,201.0,1673.0,0.0,127.0,0.0,0.0,557.66666666666663,0.0,63.5,0.0,0.0,63.5,557.66666666666663,341.0,0.0,63.5,0.0,0.0,63.5,341.0,399.59340446119592,0.0,27.5,0.0,0.0,27.5,399.59340446119592,3.0,0.0,2.0,0.0,0.0,2.0,3.0,1118.0,0.0,91.0,0.0,0.0,91.0,1118.0,214.0,0.0,36.0,0.0,0.0,36.0,214.0
32,2,7200,1091.0,602.0,0.0,107.0,155.85714285714286,86.0,0.0,26.75,338.60000000000002,86.0,26.75,126.0,75.0,0.0,25.0,295.0,75.0,25.0,78.51374505948182,89.209224378904423,0.0,8.5841423566946986,210.8142310186862,89.209224378904423,8.5841423566946986,7.0,7.0,0.0,4.0,5.0,7.0,4.0,295.0,296.0,0.0,40.0,717.0,296.0,40.0,68.0,18.0,0.0,17.0,86.0,18.0,17.0,0.0,1757.0,0.0,43.0,0.0,0.0,1757.0,0.0,43.0,0.0,43.0,1757.0,0.0,1757.0,0.0,43.0,0.0,43.0,1757.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1757.0,0.0,43.0,0.0,43.0,1757.0,0.0,1757.0,0.0,43.0,0.0,43.0,1757.0,1717.0,0.0,83.0,0.0,0.0,858.5,0.0,83.0,0.0,0.0,83.0,858.5,858.5,0.0,83.0,0.0,0.0,83.0,858.5,147.5,0.0,0.0,0.0,0.0,0.0,147.5,2.0,0.0,1.0,0.0,0.0,1.0,2.0,1006.0,0.0,83.0,0.0,0.0,83.0,1006.0,711.0,0.0,83.0,0.0,0.0,83.0,711.0
