Dyad,Cov,S_Around_Overall_Time,S_Monitor_Overall_Time,S_Keyboard_Overall_Time,S_Face_Overall_Time,S_Around_Mean,S_Monitor_Mean,S_Keyboard_Mean,S_Face_Mean,S_NoFace_Mean,S_CompOnly_Mean,S_BodyOnly_Mean,S_Around_Median,S_Monitor_Median,S_Keyboard_Median,S_Face_Median,S_NoFace_Median,S_CompOnly_Median,S_BodyOnly_Median,S_Around_PopularSD,S_Monitor_PopularSD,S_Keyboard_PopularSD,S_Face_PopularSD,S_NoFace_PopularSD,S_CompOnly_PopularSD,S_BodyOnly_PopularSD,S_Around_Frequency,S_Monitor_Frequency,S_Keyboard_Frequency,S_Face_Frequency,S_NoFace_Frequency,S_CompOnly_Frequency,S_BodyOnly_Frequency,S_Around_Max,S_Monitor_Max,S_Keyboard_Max,S_Face_Max,S_NoFace_Max,S_CompOnly_Max,S_BodyOnly_Max,S_Around_Min,S_Monitor_Min,S_Keyboard_Min,S_Face_Min,S_NoFace_Min,S_CompOnly_Min,S_BodyOnly_Min,H_NoSpeak_Overall_Time,H_Typing_Overall_Time,H_Speaking_Overall_Time,H_SSS_Overall_Time,H_Hovering_Overall_Time,H_NoSpeak_Mean,H_Typing_Mean,H_Speaking_Mean,H_SSS_Mean,H_Hovering_Mean,H_Sound_Mean,H_NoSound_Mean,H_NoSpeak_Median,H_Typing_Median,H_Speaking_Median,H_SSS_Median,H_Hovering_Median,H_Sound_Median,H_NoSound_Median,H_NoSpeak_PopularSD,H_Typing_PopularSD,H_Speaking_PopularSD,H_SSS_PopularSD,H_Hovering_PopularSD,H_Sound_PopularSD,H_NoSound_PopularSD,H_NoSpeak_Frequency,H_Typing_Frequency,H_Speaking_Frequency,H_SSS_Frequency,H_Hovering_Frequency,H_Sound_Frequency,H_NoSound_Frequency,H_NoSpeak_Max,H_Typing_Max,H_Speaking_Max,H_SSS_Max,H_Hovering_Max,H_Sound_Max,H_NoSound_Max,H_NoSpeak_Min,H_Typing_Min,H_Speaking_Min,H_SSS_Min,H_Hovering_Min,H_Sound_Min,H_NoSound_Min,S_NoSpeak_Overall_Time,S_Typing_Overall_Time,S_Speaking_Overall_Time,S_SSS_Overall_Time,S_Hovering_Overall_Time,S_NoSpeak_Mean,S_Typing_Mean,S_Speaking_Mean,S_SSS_Mean,S_Hovering_Mean,S_Sound_Mean,S_NoSound_Mean,S_NoSpeak_Median,S_Typing_Median,S_Speaking_Median,S_SSS_Median,S_Hovering_Median,S_Sound_Median,S_NoSound_Median,S_NoSpeak_PopularSD,S_Typing_PopularSD,S_Speaking_PopularSD,S_SSS_PopularSD,S_Hovering_PopularSD,S_Sound_PopularSD,S_NoSound_PopularSD,S_NoSpeak_Frequency,S_Typing_Frequency,S_Speaking_Frequency,S_SSS_Frequency,S_Hovering_Frequency,S_Sound_Frequency,S_NoSound_Frequency,S_NoSpeak_Max,S_Typing_Max,S_Speaking_Max,S_SSS_Max,S_Hovering_Max,S_Sound_Max,S_NoSound_Max,S_NoSpeak_Min,S_Typing_Min,S_Speaking_Min,S_SSS_Min,S_Hovering_Min,S_Sound_Min,S_NoSound_Min
41,2,540.0,486.0,4060.0,3914.0,27.0,48.600000000000001,112.77777777777777,66.33898305084746,84.766666666666666,105.72093023255815,265.80000000000001,25.5,32.5,88.0,30.0,42.5,81.0,93.0,14.512063946937388,45.952584258124162,97.577920746877709,77.783622120291213,90.706921210873176,95.820647767950049,309.22229328860925,20.0,10.0,36.0,59.0,60.0,43.0,30.0,67.0,163.0,437.0,435.0,437.0,437.0,1095.0,10.0,9.0,11.0,14.0,9.0,9.0,14.0,825.0,7744.0,357.0,20.0,54.0,103.125,645.33333333333337,44.625,20.0,18.0,41.888888888888886,862.29999999999995,104.0,581.0,39.5,20.0,17.0,35.0,767.5,43.210061039068208,380.55668288559707,23.758879918885064,0.0,4.5460605656619517,23.699247266266799,391.86988912137662,8.0,12.0,8.0,1.0,3.0,9.0,10.0,167.0,1557.0,87.0,20.0,24.0,87.0,1557.0,40.0,62.0,11.0,20.0,13.0,11.0,348.0,7190.0,0.0,1810.0,0.0,0.0,513.57142857142856,0.0,139.23076923076923,0.0,0.0,139.23076923076923,513.57142857142856,500.5,0.0,146.0,0.0,0.0,146.0,500.5,384.54476133395411,0.0,103.99937414468035,0.0,0.0,103.99937414468035,384.54476133395411,14.0,0.0,13.0,0.0,0.0,13.0,14.0,1397.0,0.0,366.0,0.0,0.0,366.0,1397.0,41.0,0.0,17.0,0.0,0.0,17.0,41.0
42,1,3271.0,1776.0,505.0,3448.0,76.069767441860463,53.81818181818182,28.055555555555557,56.524590163934427,92.533333333333331,50.68888888888889,63.758064516129032,50.0,36.0,22.5,45.0,59.0,32.0,56.5,57.157634070210229,43.820193591438915,19.63973359805242,40.353603677367737,99.767808212647225,43.590428216510617,41.485592323690533,43.0,33.0,18.0,61.0,60.0,45.0,62.0,233.0,175.0,98.0,211.0,493.0,175.0,211.0,15.0,16.0,11.0,6.0,11.0,11.0,6.0,2608.0,4281.0,2029.0,42.0,40.0,173.86666666666667,225.31578947368422,119.35294117647059,21.0,40.0,121.82352941176471,384.94444444444446,100.0,186.0,104.0,21.0,40.0,104.0,269.5,136.34557402261197,152.76471507434283,56.029342288053265,9.0,0.0,53.739278322304216,264.74945645148739,15.0,19.0,17.0,2.0,1.0,17.0,18.0,522.0,596.0,226.0,30.0,40.0,226.0,1091.0,36.0,15.0,31.0,12.0,40.0,42.0,90.0,7142.0,0.0,1858.0,0.0,0.0,375.89473684210526,0.0,103.22222222222223,0.0,0.0,103.22222222222223,375.89473684210526,288.0,0.0,44.5,0.0,0.0,44.5,288.0,308.22512188621624,0.0,105.8518648109263,0.0,0.0,105.8518648109263,308.22512188621624,19.0,0.0,18.0,0.0,0.0,18.0,19.0,1030.0,0.0,363.0,0.0,0.0,363.0,1030.0,22.0,0.0,12.0,0.0,0.0,12.0,22.0
42,2,4285.0,2547.0,1070.0,1098.0,119.02777777777777,67.026315789473685,32.424242424242422,32.294117647058826,225.77142857142857,75.354166666666671,44.244897959183675,98.5,61.5,28.0,23.5,93.0,63.0,34.0,95.03726933013381,48.030410784322918,19.056582896700192,24.567469418587216,264.39030517284056,57.011873611019737,32.94059626255185,36.0,38.0,33.0,34.0,35.0,48.0,49.0,421.0,227.0,68.0,101.0,1180.0,227.0,170.0,15.0,14.0,9.0,7.0,18.0,9.0,9.0,176.0,8106.0,262.0,456.0,0.0,176.0,900.66666666666663,87.333333333333329,91.200000000000003,0.0,89.75,920.22222222222217,176.0,976.0,87.0,95.0,0.0,88.0,976.0,0.0,255.02548892218599,1.247219128924647,7.8841613377708093,0.0,6.552671211040578,277.11561076271948,1.0,9.0,3.0,5.0,0.0,8.0,9.0,176.0,1123.0,89.0,101.0,0.0,101.0,1299.0,176.0,225.0,86.0,80.0,0.0,80.0,225.0,6841.0,0.0,2159.0,0.0,0.0,760.11111111111109,0.0,239.88888888888889,0.0,0.0,239.88888888888889,760.11111111111109,881.0,0.0,189.0,0.0,0.0,189.0,881.0,328.71853696317447,0.0,166.93474736118665,0.0,0.0,166.93474736118665,328.71853696317447,9.0,0.0,9.0,0.0,0.0,9.0,9.0,1280.0,0.0,484.0,0.0,0.0,484.0,1280.0,132.0,0.0,8.0,0.0,0.0,8.0,132.0
43,1,2104.0,1876.0,1804.0,3216.0,63.757575757575758,45.756097560975611,45.100000000000001,47.294117647058826,83.826086956521735,62.372881355932201,83.666666666666671,36.0,37.0,34.5,36.5,63.0,41.0,70.0,65.793538553076544,35.668378075363442,33.829572861625081,35.542459622065536,97.676033065500391,65.075418646650078,69.657176387090388,33.0,41.0,40.0,68.0,69.0,59.0,60.0,337.0,162.0,165.0,156.0,731.0,374.0,348.0,2.0,11.0,12.0,11.0,2.0,11.0,11.0,1877.0,5363.0,1452.0,0.0,308.0,144.38461538461539,357.53333333333336,121.0,0.0,38.5,121.0,580.61538461538464,77.0,379.0,108.0,0.0,34.0,108.0,574.0,124.64073816159569,249.7750632513627,56.595052787324086,0.0,11.958260743101398,56.595052787324086,282.94401143948505,13.0,15.0,12.0,0.0,8.0,12.0,13.0,368.0,966.0,265.0,0.0,59.0,265.0,1300.0,28.0,44.0,45.0,0.0,26.0,45.0,150.0,6889.0,0.0,2111.0,0.0,0.0,459.26666666666665,0.0,150.78571428571428,0.0,0.0,150.78571428571428,459.26666666666665,482.0,0.0,57.0,0.0,0.0,57.0,482.0,301.23312493076781,0.0,157.02919590747112,0.0,0.0,157.02919590747112,301.23312493076781,15.0,0.0,14.0,0.0,0.0,14.0,15.0,1071.0,0.0,458.0,0.0,0.0,458.0,1071.0,21.0,0.0,18.0,0.0,0.0,18.0,21.0
43,2,5348.0,1794.0,423.0,1435.0,205.69230769230768,57.87096774193548,60.428571428571431,43.484848484848484,222.5,67.181818181818187,54.647058823529413,95.5,35.0,56.0,40.0,93.5,42.0,51.0,229.16970017716119,76.3095317833818,33.563828927059227,21.746641972917459,253.68927844905073,81.381799225496749,38.209086040565843,26.0,31.0,7.0,33.0,34.0,33.0,34.0,1066.0,417.0,130.0,81.0,1066.0,417.0,211.0,22.0,8.0,13.0,10.0,13.0,8.0,10.0,705.0,8008.0,239.0,0.0,48.0,235.0,2002.0,79.666666666666671,0.0,48.0,79.666666666666671,2190.25,132.0,1850.5,72.0,0.0,48.0,72.0,2113.0,171.74981804939415,440.92346274608701,12.283683848458853,0.0,0.0,12.283683848458853,447.75125627964462,3.0,4.0,3.0,0.0,1.0,3.0,4.0,477.0,2737.0,97.0,0.0,48.0,97.0,2869.0,96.0,1570.0,70.0,0.0,48.0,70.0,1666.0,8080.0,0.0,920.0,0.0,0.0,1154.2857142857142,0.0,153.33333333333334,0.0,0.0,153.33333333333334,1154.2857142857142,1542.0,0.0,58.5,0.0,0.0,58.5,1542.0,996.237882419328,0.0,179.75415309682151,0.0,0.0,179.75415309682151,996.237882419328,7.0,0.0,6.0,0.0,0.0,6.0,7.0,2633.0,0.0,535.0,0.0,0.0,535.0,2633.0,33.0,0.0,31.0,0.0,0.0,31.0,33.0
44,1,1631.0,1434.0,0.0,5935.0,42.921052631578945,32.590909090909093,0.0,82.430555555555557,41.986301369863014,32.590909090909093,82.430555555555557,30.5,25.5,0.0,62.0,30.0,25.5,62.0,33.257671516229763,23.009205847204036,0.0,68.75213661101921,36.712318544263553,23.009205847204036,68.75213661101921,38.0,44.0,0.0,72.0,73.0,44.0,72.0,149.0,119.0,0.0,412.0,246.0,119.0,412.0,5.0,7.0,0.0,8.0,5.0,7.0,8.0,3711.0,3712.0,1577.0,0.0,0.0,112.45454545454545,106.05714285714286,50.87096774193548,0.0,0.0,50.87096774193548,231.96875,90.0,73.0,46.0,0.0,0.0,46.0,212.5,77.627740632472879,98.41223584120678,15.749535447288945,0.0,0.0,15.749535447288945,148.89121120280237,33.0,35.0,31.0,0.0,0.0,31.0,32.0,341.0,363.0,103.0,0.0,0.0,103.0,611.0,28.0,14.0,29.0,0.0,0.0,29.0,36.0,5807.0,0.0,3193.0,0.0,0.0,193.56666666666666,0.0,110.10344827586206,0.0,0.0,110.10344827586206,193.56666666666666,169.0,0.0,81.0,0.0,0.0,81.0,169.0,101.06719986666737,0.0,90.845205527973448,0.0,0.0,90.845205527973448,101.06719986666737,30.0,0.0,29.0,0.0,0.0,29.0,30.0,559.0,0.0,475.0,0.0,0.0,475.0,559.0,84.0,0.0,16.0,0.0,0.0,16.0,84.0
44,2,3412.0,1411.0,67.0,4110.0,83.219512195121951,67.19047619047619,33.5,69.66101694915254,82.881355932203391,67.181818181818187,70.79661016949153,56.0,54.0,33.5,57.0,62.0,57.0,57.0,63.717942564399358,45.478010434786789,6.5,47.282637430198889,59.761697598515077,44.432416875761866,47.917223703926126,41.0,21.0,2.0,59.0,59.0,22.0,59.0,234.0,182.0,40.0,210.0,236.0,182.0,210.0,14.0,15.0,27.0,15.0,14.0,15.0,15.0,3469.0,5069.0,462.0,0.0,0.0,247.78571428571428,337.93333333333334,46.200000000000003,0.0,0.0,46.200000000000003,776.18181818181813,237.0,231.0,42.5,0.0,0.0,42.5,696.0,144.7555469311865,273.79030094013353,11.320777358467923,0.0,0.0,11.320777358467923,356.74916529986274,14.0,15.0,10.0,0.0,0.0,10.0,11.0,605.0,1077.0,70.0,0.0,0.0,70.0,1682.0,39.0,83.0,36.0,0.0,0.0,36.0,355.0,5587.0,0.0,3413.0,0.0,0.0,266.04761904761904,0.0,170.65000000000001,0.0,0.0,170.65000000000001,266.04761904761904,153.0,0.0,117.5,0.0,0.0,117.5,153.0,294.35862095822216,0.0,198.03213754337955,0.0,0.0,198.03213754337955,294.35862095822216,21.0,0.0,20.0,0.0,0.0,20.0,21.0,1199.0,0.0,888.0,0.0,0.0,888.0,1199.0,38.0,0.0,6.0,0.0,0.0,6.0,38.0
45,1,1001.0,873.0,2708.0,4418.0,30.333333333333332,33.57692307692308,54.159999999999997,59.702702702702702,61.093333333333334,56.841269841269842,142.52000000000001,20.0,30.5,39.5,43.0,37.0,40.0,98.5,27.972569536326951,21.986312310027866,42.566822761394818,46.921651122341686,59.997371794289634,47.123345863506238,158.36505170017784,33.0,26.0,50.0,74.0,75.0,63.0,50.0,124.0,91.0,193.0,231.0,331.0,221.0,784.0,6.0,6.0,6.0,6.0,6.0,6.0,13.0,1456.0,5264.0,1402.0,243.0,635.0,85.647058823529406,263.19999999999999,82.470588235294116,81.0,70.555555555555557,96.764705882352942,408.61111111111109,68.0,200.5,65.0,84.0,61.0,75.0,412.0,57.294842367683643,192.80108920854155,50.281697812903019,37.211109452241097,43.425827213028455,52.681651467888543,241.73450516559345,17.0,20.0,17.0,3.0,9.0,17.0,18.0,226.0,820.0,190.0,125.0,143.0,190.0,952.0,16.0,16.0,31.0,34.0,23.0,31.0,59.0,6834.0,0.0,2166.0,0.0,0.0,262.84615384615387,0.0,83.307692307692307,0.0,0.0,83.307692307692307,262.84615384615387,171.5,0.0,44.5,0.0,0.0,44.5,171.5,269.18262206849209,0.0,96.715987553871926,0.0,0.0,96.715987553871926,269.18262206849209,26.0,0.0,26.0,0.0,0.0,26.0,26.0,1040.0,0.0,381.0,0.0,0.0,381.0,1040.0,13.0,0.0,8.0,0.0,0.0,8.0,13.0
45,2,1403.0,811.0,3408.0,3378.0,51.962962962962962,42.684210526315788,77.454545454545453,56.299999999999997,92.163934426229503,76.709090909090904,150.80000000000001,41.0,45.0,48.5,43.5,52.0,46.0,98.0,40.487292456771044,18.041042774095164,80.870113185351542,42.72091603262583,98.419673551060612,77.908494746843928,160.60339002925463,27.0,19.0,44.0,60.0,61.0,55.0,45.0,142.0,85.0,370.0,234.0,515.0,370.0,590.0,8.0,12.0,8.0,9.0,8.0,10.0,8.0,650.0,7869.0,417.0,64.0,0.0,72.222222222222229,562.07142857142856,46.333333333333336,32.0,0.0,43.727272727272727,709.91666666666663,36.0,348.0,37.0,32.0,0.0,34.0,567.5,57.175709251351321,491.93269927119593,17.146428199482248,0.0,0.0,16.465340507154078,501.18966109536706,9.0,14.0,9.0,2.0,0.0,11.0,12.0,178.0,1575.0,83.0,32.0,0.0,83.0,1604.0,16.0,27.0,31.0,32.0,0.0,31.0,136.0,7137.0,0.0,1863.0,0.0,0.0,396.5,0.0,109.58823529411765,0.0,0.0,109.58823529411765,396.5,166.0,0.0,95.0,0.0,0.0,95.0,166.0,419.01302684602382,0.0,99.268535873824959,0.0,0.0,99.268535873824959,419.01302684602382,18.0,0.0,17.0,0.0,0.0,17.0,18.0,1231.0,0.0,365.0,0.0,0.0,365.0,1231.0,7.0,0.0,17.0,0.0,0.0,17.0,7.0
47,1,1280.0,329.0,1872.0,5519.0,55.652173913043477,20.5625,40.695652173913047,87.603174603174608,54.390625,43.156862745098039,199.75675675675674,53.0,20.0,29.0,65.0,39.5,29.0,96.0,28.436976381269591,11.75249308657529,37.82733631120167,71.358593587673681,48.781597832680461,42.744279538844573,230.08134935107429,23.0,16.0,46.0,63.0,64.0,51.0,37.0,130.0,43.0,209.0,328.0,252.0,252.0,1175.0,21.0,5.0,8.0,15.0,5.0,5.0,24.0,3647.0,3382.0,1490.0,55.0,426.0,151.95833333333334,135.28,57.307692307692307,55.0,426.0,59.42307692307692,286.73076923076923,105.5,112.0,51.5,55.0,426.0,52.0,256.5,107.08348735397483,98.977783365763457,29.201908829560111,0.0,0.0,29.066466373737647,193.66794693143999,24.0,25.0,26.0,1.0,1.0,26.0,26.0,428.0,495.0,169.0,55.0,426.0,169.0,923.0,41.0,26.0,25.0,55.0,426.0,25.0,48.0,6327.0,0.0,2673.0,0.0,0.0,263.625,0.0,116.21739130434783,0.0,0.0,116.21739130434783,263.625,232.0,0.0,78.0,0.0,0.0,78.0,232.0,169.73258685846588,0.0,89.010969779127763,0.0,0.0,89.010969779127763,169.73258685846588,24.0,0.0,23.0,0.0,0.0,23.0,24.0,721.0,0.0,356.0,0.0,0.0,356.0,721.0,54.0,0.0,29.0,0.0,0.0,29.0,54.0
47,2,1793.0,560.0,2874.0,3773.0,59.766666666666666,43.07692307692308,73.692307692307693,67.375,93.339285714285708,81.761904761904759,179.64864864864865,55.0,42.0,69.0,52.5,68.5,71.0,98.0,37.042033181538812,34.269209185869059,53.44307004374091,50.055883948414525,101.33718059487529,72.628477139548906,189.04099601369413,30.0,13.0,39.0,56.0,56.0,42.0,37.0,137.0,154.0,207.0,234.0,657.0,353.0,895.0,10.0,11.0,10.0,1.0,10.0,10.0,1.0,2731.0,5808.0,461.0,0.0,0.0,248.27272727272728,580.79999999999995,46.100000000000001,0.0,0.0,46.100000000000001,776.27272727272725,226.0,327.5,42.5,0.0,0.0,42.5,596.0,110.19246873216544,453.3256666018371,14.081548210335397,0.0,0.0,14.081548210335397,461.916578637133,11.0,10.0,10.0,0.0,0.0,10.0,11.0,405.0,1302.0,73.0,0.0,0.0,73.0,1581.0,46.0,111.0,29.0,0.0,0.0,29.0,186.0,6412.0,0.0,2588.0,0.0,0.0,582.90909090909088,0.0,235.27272727272728,0.0,0.0,235.27272727272728,582.90909090909088,369.0,0.0,176.0,0.0,0.0,176.0,369.0,492.11038202742026,0.0,150.91544345884608,0.0,0.0,150.91544345884608,492.11038202742026,11.0,0.0,11.0,0.0,0.0,11.0,11.0,1323.0,0.0,540.0,0.0,0.0,540.0,1323.0,78.0,0.0,51.0,0.0,0.0,51.0,78.0
48,1,866.0,1018.0,1424.0,5692.0,28.866666666666667,24.238095238095237,28.48,53.698113207547166,31.504761904761907,28.395348837209301,109.47692307692307,23.0,22.0,21.5,35.5,24.0,23.0,87.0,22.328954794665652,13.389422840097691,21.418907535166213,46.008237533819049,21.819224293105254,18.105812422616218,94.316995400096246,30.0,42.0,50.0,106.0,105.0,86.0,65.0,102.0,68.0,111.0,209.0,111.0,111.0,358.0,7.0,8.0,5.0,7.0,5.0,5.0,6.0,2597.0,4761.0,1350.0,182.0,110.0,216.41666666666666,297.5625,84.375,60.666666666666664,110.0,95.75,466.75,160.5,264.0,71.5,43.0,110.0,94.5,440.5,151.67039830574134,164.53417910498109,54.978262749926905,39.969432764996249,0.0,51.105894963301445,255.62973711992117,12.0,16.0,16.0,3.0,1.0,16.0,16.0,651.0,675.0,246.0,116.0,110.0,246.0,879.0,97.0,73.0,20.0,23.0,110.0,37.0,105.0,6871.0,0.0,2129.0,0.0,0.0,490.78571428571428,0.0,163.76923076923077,0.0,0.0,163.76923076923077,490.78571428571428,429.0,0.0,73.0,0.0,0.0,73.0,429.0,292.87910196418409,0.0,188.18000950242129,0.0,0.0,188.18000950242129,292.87910196418409,14.0,0.0,13.0,0.0,0.0,13.0,14.0,982.0,0.0,745.0,0.0,0.0,745.0,982.0,35.0,0.0,38.0,0.0,0.0,38.0,35.0
48,2,1207.0,1303.0,533.0,5957.0,50.291666666666664,31.023809523809526,19.035714285714285,80.5,41.684931506849317,31.118644067796609,110.0,49.0,22.0,15.0,53.5,27.0,22.0,62.0,28.615961697781341,28.702487112442178,11.947749766788553,75.278985618004157,41.050545759917611,27.812376677776619,132.71212632829102,24.0,42.0,28.0,74.0,73.0,59.0,59.0,123.0,183.0,51.0,339.0,253.0,183.0,848.0,10.0,8.0,7.0,6.0,7.0,7.0,7.0,2808.0,5826.0,366.0,0.0,0.0,351.0,529.63636363636363,36.600000000000001,0.0,0.0,36.600000000000001,784.90909090909088,304.5,504.0,31.0,0.0,0.0,31.0,649.0,205.73465920938065,342.76688943926274,11.655041827466771,0.0,0.0,11.655041827466771,546.29786323204746,8.0,11.0,10.0,0.0,0.0,10.0,11.0,758.0,1245.0,64.0,0.0,0.0,64.0,2003.0,50.0,20.0,26.0,0.0,0.0,26.0,50.0,5693.0,0.0,3307.0,0.0,0.0,632.55555555555554,0.0,367.44444444444446,0.0,0.0,367.44444444444446,632.55555555555554,436.0,0.0,325.0,0.0,0.0,325.0,436.0,451.03611856137815,0.0,273.88607165555823,0.0,0.0,273.88607165555823,451.03611856137815,9.0,0.0,9.0,0.0,0.0,9.0,9.0,1301.0,0.0,775.0,0.0,0.0,775.0,1301.0,61.0,0.0,10.0,0.0,0.0,10.0,61.0
49,1,1250.0,2011.0,2292.0,3447.0,34.722222222222221,51.564102564102562,38.847457627118644,36.284210526315789,58.452631578947368,55.883116883116884,81.98571428571428,31.5,49.0,31.0,27.0,44.0,39.0,60.0,19.714082827471206,28.463917664474671,31.088617765241501,27.732049920584373,52.776742968261594,55.295422422967263,74.162657691848992,36.0,39.0,59.0,95.0,95.0,77.0,70.0,87.0,119.0,184.0,180.0,334.0,334.0,368.0,7.0,7.0,8.0,7.0,7.0,7.0,8.0,3057.0,4635.0,1068.0,51.0,189.0,191.0625,272.64705882352939,76.285714285714292,51.0,94.5,74.599999999999994,492.5625,173.0,223.0,66.0,51.0,94.5,57.0,394.5,128.06173743062368,228.87292677159641,34.598572578789948,0.0,36.5,34.015290679340076,312.90852671947118,16.0,17.0,14.0,1.0,2.0,15.0,16.0,545.0,884.0,136.0,51.0,131.0,136.0,1429.0,31.0,18.0,37.0,51.0,58.0,37.0,119.0,6788.0,0.0,2212.0,0.0,0.0,399.29411764705884,0.0,138.25,0.0,0.0,138.25,399.29411764705884,367.0,0.0,110.0,0.0,0.0,110.0,367.0,266.03665486188896,0.0,117.51622228441484,0.0,0.0,117.51622228441484,266.03665486188896,17.0,0.0,16.0,0.0,0.0,16.0,17.0,930.0,0.0,480.0,0.0,0.0,480.0,930.0,55.0,0.0,10.0,0.0,0.0,10.0,55.0
49,2,169.0,6725.0,153.0,1953.0,33.799999999999997,156.3953488372093,25.5,40.6875,146.8125,152.84444444444443,44.808510638297875,21.0,95.0,23.5,32.0,75.0,90.0,31.0,24.210741417808752,183.73174828320742,10.372238588334406,29.150583363230773,179.3433225513289,180.54669516721282,36.475371053993172,5.0,43.0,6.0,48.0,48.0,45.0,47.0,82.0,944.0,40.0,169.0,944.0,944.0,169.0,19.0,11.0,10.0,10.0,10.0,10.0,10.0,1837.0,6831.0,332.0,0.0,0.0,306.16666666666669,975.85714285714289,55.333333333333336,0.0,0.0,55.333333333333336,1238.2857142857142,315.0,972.0,56.5,0.0,0.0,56.5,1141.0,153.64723304447179,257.44260307406586,7.6955975870767972,0.0,0.0,7.6955975870767972,349.1429155950384,6.0,7.0,6.0,0.0,0.0,6.0,7.0,555.0,1357.0,68.0,0.0,0.0,68.0,1761.0,54.0,527.0,46.0,0.0,0.0,46.0,828.0,7286.0,0.0,1714.0,0.0,0.0,1040.8571428571429,0.0,285.66666666666669,0.0,0.0,285.66666666666669,1040.8571428571429,1090.0,0.0,292.0,0.0,0.0,292.0,1090.0,233.68992188760885,0.0,180.40017245618759,0.0,0.0,180.40017245618759,233.68992188760885,7.0,0.0,6.0,0.0,0.0,6.0,7.0,1469.0,0.0,603.0,0.0,0.0,603.0,1469.0,657.0,0.0,46.0,0.0,0.0,46.0,657.0
50,1,3717.0,1089.0,1645.0,2549.0,154.875,99.0,56.724137931034484,77.242424242424249,195.4848484848485,88.193548387096769,131.0625,50.5,76.0,46.0,28.0,86.0,53.0,97.5,221.90018636389951,74.20610119488461,42.598281130713715,90.355201524914435,234.81922398357801,129.39896279058775,111.25728557604666,24.0,11.0,29.0,33.0,33.0,31.0,32.0,882.0,298.0,201.0,392.0,893.0,748.0,457.0,22.0,6.0,11.0,8.0,22.0,11.0,8.0,1677.0,5622.0,1701.0,0.0,0.0,129.0,401.57142857142856,130.84615384615384,0.0,0.0,130.84615384615384,561.46153846153845,105.0,330.0,128.0,0.0,0.0,128.0,527.0,83.020850022518673,293.2618805986296,75.002406273036087,0.0,0.0,75.002406273036087,312.72342545514937,13.0,14.0,13.0,0.0,0.0,13.0,13.0,366.0,883.0,279.0,0.0,0.0,279.0,1081.0,43.0,26.0,38.0,0.0,0.0,38.0,152.0,8307.0,0.0,693.0,0.0,0.0,519.1875,0.0,46.200000000000003,0.0,0.0,46.200000000000003,519.1875,374.5,0.0,32.0,0.0,0.0,32.0,374.5,387.08739626052153,0.0,32.54576265301931,0.0,0.0,32.54576265301931,387.08739626052153,16.0,0.0,15.0,0.0,0.0,15.0,16.0,1170.0,0.0,142.0,0.0,0.0,142.0,1170.0,57.0,0.0,8.0,0.0,0.0,8.0,57.0
50,2,6179.0,694.0,210.0,1917.0,228.85185185185185,43.375,52.5,63.899999999999999,228.48387096774192,45.200000000000003,78.777777777777771,106.0,23.0,32.5,41.0,76.0,28.5,79.0,316.09066956406599,63.318515262125345,36.704904304465906,51.596091583245595,328.10254799059214,59.077576118185483,54.698048806240578,27.0,16.0,4.0,30.0,31.0,20.0,27.0,1526.0,279.0,116.0,196.0,1526.0,279.0,196.0,14.0,9.0,29.0,5.0,9.0,9.0,5.0,406.0,8034.0,560.0,0.0,0.0,81.200000000000003,803.39999999999998,70.0,0.0,0.0,70.0,937.77777777777783,85.0,566.0,53.0,0.0,0.0,53.0,619.0,42.362247343595925,648.36890733593941,33.563372893676821,0.0,0.0,33.563372893676821,621.16964542310166,5.0,10.0,8.0,0.0,0.0,8.0,9.0,153.0,2157.0,133.0,0.0,0.0,133.0,2157.0,33.0,35.0,41.0,0.0,0.0,41.0,298.0,7958.0,0.0,1042.0,0.0,0.0,723.4545454545455,0.0,104.2,0.0,0.0,104.2,723.4545454545455,522.0,0.0,83.5,0.0,0.0,83.5,522.0,555.13706147652704,0.0,84.863184008143364,0.0,0.0,84.863184008143364,555.13706147652704,11.0,0.0,10.0,0.0,0.0,10.0,11.0,1922.0,0.0,292.0,0.0,0.0,292.0,1922.0,49.0,0.0,13.0,0.0,0.0,13.0,49.0
