Dyad,Cov,SectionStartTime,TalkID,Start,End,Duration,TalkType,S_Around_Overall_Time,S_Monitor_Overall_Time,S_Keyboard_Overall_Time,S_Face_Overall_Time,S_Around_Mean,S_Monitor_Mean,S_Keyboard_Mean,S_Face_Mean,S_NoFace_Mean,S_CompOnly_Mean,S_Around_Median,S_Monitor_Median,S_Keyboard_Median,S_Face_Median,S_NoFace_Median,S_CompOnly_Median,S_Around_PopularSD,S_Monitor_PopularSD,S_Keyboard_PopularSD,S_Face_PopularSD,S_NoFace_PopularSD,S_CompOnly_PopularSD,S_Around_Frequency,S_Monitor_Frequency,S_Keyboard_Frequency,S_Face_Frequency,S_NoFace_Frequency,S_CompOnly_Frequency,S_Around_Max,S_Monitor_Max,S_Keyboard_Max,S_Face_Max,S_NoFace_Max,S_CompOnly_Max,S_Around_Min,S_Monitor_Min,S_Keyboard_Min,S_Face_Min,S_NoFace_Min,S_CompOnly_Min,S_NoSpeak_Overall_Time,S_Typing_Overall_Time,S_Speaking_Overall_Time,S_SSS_Overall_Time,S_Hovering_Overall_Time,S_NoSpeak_Mean,S_Typing_Mean,S_Speaking_Mean,S_SSS_Mean,S_Hovering_Mean,S_Sound_Mean,S_NoSound_Mean,S_NoSpeak_Median,S_Typing_Median,S_Speaking_Median,S_SSS_Median,S_Hovering_Median,S_Sound_Median,S_NoSound_Median,S_NoSpeak_PopularSD,S_Typing_PopularSD,S_Speaking_PopularSD,S_SSS_PopularSD,S_Hovering_PopularSD,S_Sound_PopularSD,S_NoSound_PopularSD,S_NoSpeak_Frequency,S_Typing_Frequency,S_Speaking_Frequency,S_SSS_Frequency,S_Hovering_Frequency,S_Sound_Frequency,S_NoSound_Frequency,S_NoSpeak_Max,S_Typing_Max,S_Speaking_Max,S_SSS_Max,S_Hovering_Max,S_Sound_Max,S_NoSound_Max,S_NoSpeak_Min,S_Typing_Min,S_Speaking_Min,S_SSS_Min,S_Hovering_Min,S_Sound_Min,S_NoSound_Min
73,2,6000,0,6000,6289,290,7,0.0,0.0,290.0,0.0,0.0,0.0,290.0,0.0,290.0,290.0,0.0,0.0,290.0,0.0,290.0,290.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,290.0,0.0,290.0,290.0,0.0,0.0,290.0,0.0,290.0,290.0,290.0,0.0,0.0,0.0,0.0,290.0,0.0,0.0,0.0,0.0,0.0,290.0,290.0,0.0,0.0,0.0,0.0,0.0,290.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,290.0,0.0,0.0,0.0,0.0,0.0,290.0,290.0,0.0,0.0,0.0,0.0,0.0,290.0
73,2,6000,1,6290,6365,76,6,0.0,0.0,27.0,49.0,0.0,0.0,27.0,49.0,27.0,27.0,0.0,0.0,27.0,49.0,27.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,27.0,49.0,27.0,27.0,0.0,0.0,27.0,49.0,27.0,27.0,76.0,0.0,0.0,0.0,0.0,76.0,0.0,0.0,0.0,0.0,0.0,76.0,76.0,0.0,0.0,0.0,0.0,0.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,76.0,0.0,0.0,0.0,0.0,0.0,76.0,76.0,0.0,0.0,0.0,0.0,0.0,76.0
73,2,6000,2,6366,8663,2298,7,337.0,16.0,477.0,1468.0,28.083333333333332,16.0,36.692307692307693,73.400000000000006,43.684210526315788,37.92307692307692,19.0,16.0,29.0,53.5,28.0,30.0,22.410779896191819,0.0,21.416688731291252,60.886287454565668,34.966228265478868,20.697311376718766,12.0,1.0,13.0,20.0,19.0,13.0,93.0,16.0,88.0,217.0,146.0,88.0,8.0,16.0,12.0,7.0,14.0,12.0,2194.0,0.0,104.0,0.0,0.0,1097.0,0.0,104.0,0.0,0.0,104.0,1097.0,1097.0,0.0,104.0,0.0,0.0,104.0,1097.0,1043.0,0.0,0.0,0.0,0.0,0.0,1043.0,2.0,0.0,1.0,0.0,0.0,1.0,2.0,2140.0,0.0,104.0,0.0,0.0,104.0,2140.0,54.0,0.0,104.0,0.0,0.0,104.0,54.0
73,2,6000,3,8664,8763,100,6,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0
73,2,6000,4,8764,8999,236,7,145.0,0.0,0.0,91.0,48.333333333333336,0.0,0.0,30.333333333333332,48.333333333333336,0.0,50.0,0.0,0.0,40.0,50.0,0.0,25.746628689770024,0.0,0.0,14.383632673594278,25.746628689770024,0.0,3.0,0.0,0.0,3.0,3.0,0.0,79.0,0.0,0.0,41.0,79.0,0.0,16.0,0.0,0.0,10.0,16.0,0.0,16.0,0.0,220.0,0.0,0.0,16.0,0.0,220.0,0.0,0.0,220.0,16.0,16.0,0.0,220.0,0.0,0.0,220.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,16.0,0.0,220.0,0.0,0.0,220.0,16.0,16.0,0.0,220.0,0.0,0.0,220.0,16.0
74,1,0,0,0,326,327,7,16.0,0.0,0.0,311.0,16.0,0.0,0.0,155.5,16.0,0.0,16.0,0.0,0.0,155.5,16.0,0.0,0.0,0.0,0.0,139.5,0.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,16.0,0.0,0.0,295.0,16.0,0.0,16.0,0.0,0.0,16.0,16.0,0.0,253.0,0.0,74.0,0.0,0.0,84.333333333333329,0.0,37.0,0.0,0.0,37.0,84.333333333333329,95.0,0.0,37.0,0.0,0.0,37.0,95.0,19.48218559493661,0.0,5.0,0.0,0.0,5.0,19.48218559493661,3.0,0.0,2.0,0.0,0.0,2.0,3.0,101.0,0.0,42.0,0.0,0.0,42.0,101.0,57.0,0.0,32.0,0.0,0.0,32.0,57.0
74,1,0,1,327,397,71,6,0.0,0.0,0.0,71.0,0.0,0.0,0.0,71.0,0.0,0.0,0.0,0.0,0.0,71.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,71.0,0.0,0.0,0.0,0.0,0.0,71.0,0.0,0.0,71.0,0.0,0.0,0.0,0.0,71.0,0.0,0.0,0.0,0.0,0.0,71.0,71.0,0.0,0.0,0.0,0.0,0.0,71.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,71.0,0.0,0.0,0.0,0.0,0.0,71.0,71.0,0.0,0.0,0.0,0.0,0.0,71.0
74,1,0,2,398,798,401,7,0.0,0.0,0.0,401.0,0.0,0.0,0.0,401.0,0.0,0.0,0.0,0.0,0.0,401.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,401.0,0.0,0.0,0.0,0.0,0.0,401.0,0.0,0.0,326.0,0.0,75.0,0.0,0.0,81.5,0.0,25.0,0.0,0.0,25.0,81.5,25.0,0.0,22.0,0.0,0.0,22.0,25.0,103.24122238718408,0.0,9.6263527187957685,0.0,0.0,9.6263527187957685,103.24122238718408,4.0,0.0,3.0,0.0,0.0,3.0,4.0,260.0,0.0,38.0,0.0,0.0,38.0,260.0,16.0,0.0,15.0,0.0,0.0,15.0,16.0
74,1,0,3,799,890,92,6,0.0,0.0,0.0,92.0,0.0,0.0,0.0,92.0,0.0,0.0,0.0,0.0,0.0,92.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,92.0,0.0,0.0,0.0,0.0,0.0,92.0,0.0,0.0,92.0,0.0,0.0,0.0,0.0,92.0,0.0,0.0,0.0,0.0,0.0,92.0,92.0,0.0,0.0,0.0,0.0,0.0,92.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,92.0,0.0,0.0,0.0,0.0,0.0,92.0,92.0,0.0,0.0,0.0,0.0,0.0,92.0
74,1,0,4,891,1265,375,7,0.0,0.0,0.0,375.0,0.0,0.0,0.0,375.0,0.0,0.0,0.0,0.0,0.0,375.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,375.0,0.0,0.0,0.0,0.0,0.0,375.0,0.0,0.0,280.0,0.0,95.0,0.0,0.0,93.333333333333329,0.0,47.5,0.0,0.0,47.5,93.333333333333329,27.0,0.0,47.5,0.0,0.0,47.5,27.0,109.73402186904276,0.0,9.5,0.0,0.0,9.5,109.73402186904276,3.0,0.0,2.0,0.0,0.0,2.0,3.0,248.0,0.0,57.0,0.0,0.0,57.0,248.0,5.0,0.0,38.0,0.0,0.0,38.0,5.0
74,1,0,5,1266,1371,106,6,0.0,0.0,0.0,106.0,0.0,0.0,0.0,106.0,0.0,0.0,0.0,0.0,0.0,106.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,106.0,0.0,0.0,0.0,0.0,0.0,106.0,0.0,0.0,106.0,0.0,0.0,0.0,0.0,106.0,0.0,0.0,0.0,0.0,0.0,106.0,106.0,0.0,0.0,0.0,0.0,0.0,106.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,106.0,0.0,0.0,0.0,0.0,0.0,106.0,106.0,0.0,0.0,0.0,0.0,0.0,106.0
74,1,0,6,1372,1668,297,7,0.0,0.0,0.0,297.0,0.0,0.0,0.0,297.0,0.0,0.0,0.0,0.0,0.0,297.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,297.0,0.0,0.0,0.0,0.0,0.0,297.0,0.0,0.0,285.0,0.0,12.0,0.0,0.0,142.5,0.0,12.0,0.0,0.0,12.0,142.5,142.5,0.0,12.0,0.0,0.0,12.0,142.5,119.5,0.0,0.0,0.0,0.0,0.0,119.5,2.0,0.0,1.0,0.0,0.0,1.0,2.0,262.0,0.0,12.0,0.0,0.0,12.0,262.0,23.0,0.0,12.0,0.0,0.0,12.0,23.0
74,1,0,7,1669,1736,68,6,0.0,0.0,0.0,68.0,0.0,0.0,0.0,68.0,0.0,0.0,0.0,0.0,0.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,68.0,0.0,0.0,0.0,0.0,0.0,68.0,0.0,0.0,68.0,0.0,0.0,0.0,0.0,68.0,0.0,0.0,0.0,0.0,0.0,68.0,68.0,0.0,0.0,0.0,0.0,0.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,68.0,0.0,0.0,0.0,0.0,0.0,68.0,68.0,0.0,0.0,0.0,0.0,0.0,68.0
74,1,0,8,1737,1831,95,7,0.0,0.0,0.0,95.0,0.0,0.0,0.0,95.0,0.0,0.0,0.0,0.0,0.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,95.0,0.0,0.0,0.0,0.0,0.0,95.0,0.0,0.0,61.0,0.0,34.0,0.0,0.0,30.5,0.0,34.0,0.0,0.0,34.0,30.5,30.5,0.0,34.0,0.0,0.0,34.0,30.5,0.5,0.0,0.0,0.0,0.0,0.0,0.5,2.0,0.0,1.0,0.0,0.0,1.0,2.0,31.0,0.0,34.0,0.0,0.0,34.0,31.0,30.0,0.0,34.0,0.0,0.0,34.0,30.0
74,1,0,9,1832,1864,33,6,0.0,0.0,0.0,33.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,33.0,33.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,33.0,0.0,0.0,0.0,0.0,0.0,33.0,33.0,0.0,0.0,0.0,0.0,0.0,33.0
74,1,0,10,1865,2329,465,7,22.0,0.0,57.0,386.0,11.0,0.0,28.5,96.5,26.333333333333332,28.5,11.0,0.0,28.5,80.0,29.0,28.5,5.0,0.0,15.5,62.327762674429444,15.627610892974722,15.5,2.0,0.0,2.0,4.0,3.0,2.0,16.0,0.0,44.0,197.0,44.0,44.0,6.0,0.0,13.0,29.0,6.0,13.0,345.0,0.0,120.0,0.0,0.0,115.0,0.0,60.0,0.0,0.0,60.0,115.0,155.0,0.0,60.0,0.0,0.0,60.0,155.0,77.978629551093462,0.0,27.0,0.0,0.0,27.0,77.978629551093462,3.0,0.0,2.0,0.0,0.0,2.0,3.0,184.0,0.0,87.0,0.0,0.0,87.0,184.0,6.0,0.0,33.0,0.0,0.0,33.0,6.0
74,1,0,11,2330,2470,141,6,0.0,0.0,0.0,141.0,0.0,0.0,0.0,141.0,0.0,0.0,0.0,0.0,0.0,141.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,141.0,0.0,0.0,0.0,0.0,0.0,141.0,0.0,0.0,141.0,0.0,0.0,0.0,0.0,141.0,0.0,0.0,0.0,0.0,0.0,141.0,141.0,0.0,0.0,0.0,0.0,0.0,141.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,141.0,0.0,0.0,0.0,0.0,0.0,141.0,141.0,0.0,0.0,0.0,0.0,0.0,141.0
74,1,0,12,2471,2679,209,7,0.0,0.0,0.0,209.0,0.0,0.0,0.0,209.0,0.0,0.0,0.0,0.0,0.0,209.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,209.0,0.0,0.0,0.0,0.0,0.0,209.0,0.0,0.0,177.0,0.0,32.0,0.0,0.0,88.5,0.0,32.0,0.0,0.0,32.0,88.5,88.5,0.0,32.0,0.0,0.0,32.0,88.5,42.5,0.0,0.0,0.0,0.0,0.0,42.5,2.0,0.0,1.0,0.0,0.0,1.0,2.0,131.0,0.0,32.0,0.0,0.0,32.0,131.0,46.0,0.0,32.0,0.0,0.0,32.0,46.0
74,1,0,13,2680,2753,74,6,0.0,0.0,0.0,74.0,0.0,0.0,0.0,74.0,0.0,0.0,0.0,0.0,0.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,74.0,0.0,0.0,0.0,0.0,0.0,74.0,0.0,0.0,74.0,0.0,0.0,0.0,0.0,74.0,0.0,0.0,0.0,0.0,0.0,74.0,74.0,0.0,0.0,0.0,0.0,0.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,74.0,0.0,0.0,0.0,0.0,0.0,74.0,74.0,0.0,0.0,0.0,0.0,0.0,74.0
74,1,0,14,2754,2963,210,7,0.0,0.0,41.0,169.0,0.0,0.0,41.0,84.5,41.0,41.0,0.0,0.0,41.0,84.5,41.0,41.0,0.0,0.0,0.0,35.5,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,0.0,0.0,41.0,120.0,41.0,41.0,0.0,0.0,41.0,49.0,41.0,41.0,156.0,0.0,54.0,0.0,0.0,78.0,0.0,54.0,0.0,0.0,54.0,78.0,78.0,0.0,54.0,0.0,0.0,54.0,78.0,10.0,0.0,0.0,0.0,0.0,0.0,10.0,2.0,0.0,1.0,0.0,0.0,1.0,2.0,88.0,0.0,54.0,0.0,0.0,54.0,88.0,68.0,0.0,54.0,0.0,0.0,54.0,68.0
74,1,0,15,2964,2999,36,6,0.0,0.0,0.0,36.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,36.0,36.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,36.0,0.0,0.0,0.0,0.0,0.0,36.0,36.0,0.0,0.0,0.0,0.0,0.0,36.0
74,1,3000,0,3000,3007,8,6,0.0,0.0,0.0,8.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,8.0
74,1,3000,1,3008,3257,250,7,0.0,0.0,0.0,250.0,0.0,0.0,0.0,250.0,0.0,0.0,0.0,0.0,0.0,250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,250.0,0.0,0.0,0.0,0.0,0.0,250.0,0.0,0.0,226.0,0.0,24.0,0.0,0.0,113.0,0.0,24.0,0.0,0.0,24.0,113.0,113.0,0.0,24.0,0.0,0.0,24.0,113.0,91.0,0.0,0.0,0.0,0.0,0.0,91.0,2.0,0.0,1.0,0.0,0.0,1.0,2.0,204.0,0.0,24.0,0.0,0.0,24.0,204.0,22.0,0.0,24.0,0.0,0.0,24.0,22.0
74,1,3000,2,3258,3328,71,6,30.0,0.0,0.0,41.0,30.0,0.0,0.0,20.5,30.0,0.0,30.0,0.0,0.0,20.5,30.0,0.0,0.0,0.0,0.0,17.5,0.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,30.0,0.0,0.0,38.0,30.0,0.0,30.0,0.0,0.0,3.0,30.0,0.0,71.0,0.0,0.0,0.0,0.0,71.0,0.0,0.0,0.0,0.0,0.0,71.0,71.0,0.0,0.0,0.0,0.0,0.0,71.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,71.0,0.0,0.0,0.0,0.0,0.0,71.0,71.0,0.0,0.0,0.0,0.0,0.0,71.0
74,1,3000,3,3329,3685,357,7,7.0,34.0,15.0,301.0,7.0,34.0,15.0,75.25,18.666666666666668,24.5,7.0,34.0,15.0,75.5,15.0,24.5,0.0,0.0,0.0,49.650654577759596,11.323525167642019,9.5,1.0,1.0,1.0,4.0,3.0,2.0,7.0,34.0,15.0,143.0,34.0,34.0,7.0,34.0,15.0,7.0,7.0,15.0,311.0,0.0,46.0,0.0,0.0,103.66666666666667,0.0,23.0,0.0,0.0,23.0,103.66666666666667,14.0,0.0,23.0,0.0,0.0,23.0,14.0,128.93495345414377,0.0,0.0,0.0,0.0,0.0,128.93495345414377,3.0,0.0,2.0,0.0,0.0,2.0,3.0,286.0,0.0,23.0,0.0,0.0,23.0,286.0,11.0,0.0,23.0,0.0,0.0,23.0,11.0
74,1,3000,4,3686,3801,116,6,0.0,0.0,0.0,116.0,0.0,0.0,0.0,116.0,0.0,0.0,0.0,0.0,0.0,116.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,116.0,0.0,0.0,0.0,0.0,0.0,116.0,0.0,0.0,102.0,0.0,14.0,0.0,0.0,51.0,0.0,14.0,0.0,0.0,14.0,51.0,51.0,0.0,14.0,0.0,0.0,14.0,51.0,16.0,0.0,0.0,0.0,0.0,0.0,16.0,2.0,0.0,1.0,0.0,0.0,1.0,2.0,67.0,0.0,14.0,0.0,0.0,14.0,67.0,35.0,0.0,14.0,0.0,0.0,14.0,35.0
74,1,3000,5,3802,4131,330,7,0.0,0.0,0.0,330.0,0.0,0.0,0.0,330.0,0.0,0.0,0.0,0.0,0.0,330.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,330.0,0.0,0.0,0.0,0.0,0.0,330.0,0.0,0.0,278.0,0.0,52.0,0.0,0.0,139.0,0.0,52.0,0.0,0.0,52.0,139.0,139.0,0.0,52.0,0.0,0.0,52.0,139.0,116.0,0.0,0.0,0.0,0.0,0.0,116.0,2.0,0.0,1.0,0.0,0.0,1.0,2.0,255.0,0.0,52.0,0.0,0.0,52.0,255.0,23.0,0.0,52.0,0.0,0.0,52.0,23.0
74,1,3000,6,4132,4209,78,6,0.0,0.0,0.0,78.0,0.0,0.0,0.0,78.0,0.0,0.0,0.0,0.0,0.0,78.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,78.0,0.0,0.0,0.0,0.0,0.0,78.0,0.0,0.0,78.0,0.0,0.0,0.0,0.0,78.0,0.0,0.0,0.0,0.0,0.0,78.0,78.0,0.0,0.0,0.0,0.0,0.0,78.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,78.0,0.0,0.0,0.0,0.0,0.0,78.0,78.0,0.0,0.0,0.0,0.0,0.0,78.0
74,1,3000,7,4210,4377,168,7,0.0,0.0,0.0,168.0,0.0,0.0,0.0,168.0,0.0,0.0,0.0,0.0,0.0,168.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,168.0,0.0,0.0,0.0,0.0,0.0,168.0,0.0,0.0,94.0,0.0,74.0,0.0,0.0,23.5,0.0,24.666666666666668,0.0,0.0,24.666666666666668,23.5,24.5,0.0,16.0,0.0,0.0,16.0,24.5,14.568802284333465,0.0,14.42990721460891,0.0,0.0,14.42990721460891,14.568802284333465,4.0,0.0,3.0,0.0,0.0,3.0,4.0,42.0,0.0,45.0,0.0,0.0,45.0,42.0,3.0,0.0,13.0,0.0,0.0,13.0,3.0
74,1,3000,8,4378,4409,32,6,0.0,0.0,0.0,32.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,32.0,32.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,32.0,0.0,0.0,0.0,0.0,0.0,32.0,32.0,0.0,0.0,0.0,0.0,0.0,32.0
74,1,3000,9,4410,4539,130,7,15.0,0.0,21.0,94.0,15.0,0.0,21.0,31.333333333333332,18.0,21.0,15.0,0.0,21.0,17.0,18.0,21.0,0.0,0.0,0.0,23.156472577277878,3.0,0.0,1.0,0.0,1.0,3.0,2.0,1.0,15.0,0.0,21.0,64.0,21.0,21.0,15.0,0.0,21.0,13.0,15.0,21.0,100.0,0.0,30.0,0.0,0.0,100.0,0.0,30.0,0.0,0.0,30.0,100.0,100.0,0.0,30.0,0.0,0.0,30.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,100.0,0.0,30.0,0.0,0.0,30.0,100.0,100.0,0.0,30.0,0.0,0.0,30.0,100.0
74,1,3000,10,4540,4602,63,6,0.0,0.0,0.0,63.0,0.0,0.0,0.0,63.0,0.0,0.0,0.0,0.0,0.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,63.0,0.0,0.0,0.0,0.0,0.0,63.0,0.0,0.0,29.0,0.0,34.0,0.0,0.0,29.0,0.0,34.0,0.0,0.0,34.0,29.0,29.0,0.0,34.0,0.0,0.0,34.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,29.0,0.0,34.0,0.0,0.0,34.0,29.0,29.0,0.0,34.0,0.0,0.0,34.0,29.0
74,1,3000,11,4603,4788,186,7,22.0,0.0,0.0,164.0,22.0,0.0,0.0,82.0,22.0,0.0,22.0,0.0,0.0,82.0,22.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,22.0,0.0,0.0,94.0,22.0,0.0,22.0,0.0,0.0,70.0,22.0,0.0,66.0,0.0,120.0,0.0,0.0,66.0,0.0,120.0,0.0,0.0,120.0,66.0,66.0,0.0,120.0,0.0,0.0,120.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,66.0,0.0,120.0,0.0,0.0,120.0,66.0,66.0,0.0,120.0,0.0,0.0,120.0,66.0
74,1,3000,12,4789,4856,68,6,0.0,0.0,17.0,51.0,0.0,0.0,17.0,25.5,17.0,17.0,0.0,0.0,17.0,25.5,17.0,17.0,0.0,0.0,0.0,5.5,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,0.0,0.0,17.0,31.0,17.0,17.0,0.0,0.0,17.0,20.0,17.0,17.0,68.0,0.0,0.0,0.0,0.0,68.0,0.0,0.0,0.0,0.0,0.0,68.0,68.0,0.0,0.0,0.0,0.0,0.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,68.0,0.0,0.0,0.0,0.0,0.0,68.0,68.0,0.0,0.0,0.0,0.0,0.0,68.0
