Dyad,Cov,SectionStartTime,TalkID,Start,End,Duration,TalkType,S_Around_Overall_Time,S_Monitor_Overall_Time,S_Keyboard_Overall_Time,S_Face_Overall_Time,S_Around_Mean,S_Monitor_Mean,S_Keyboard_Mean,S_Face_Mean,S_NoFace_Mean,S_CompOnly_Mean,S_BodyOnly_Mean,S_Around_Median,S_Monitor_Median,S_Keyboard_Median,S_Face_Median,S_NoFace_Median,S_CompOnly_Median,S_BodyOnly_Median,S_Around_PopularSD,S_Monitor_PopularSD,S_Keyboard_PopularSD,S_Face_PopularSD,S_NoFace_PopularSD,S_CompOnly_PopularSD,S_BodyOnly_PopularSD,S_Around_Frequency,S_Monitor_Frequency,S_Keyboard_Frequency,S_Face_Frequency,S_NoFace_Frequency,S_CompOnly_Frequency,S_BodyOnly_Frequency,S_Around_Max,S_Monitor_Max,S_Keyboard_Max,S_Face_Max,S_NoFace_Max,S_CompOnly_Max,S_BodyOnly_Max,S_Around_Min,S_Monitor_Min,S_Keyboard_Min,S_Face_Min,S_NoFace_Min,S_CompOnly_Min,S_BodyOnly_Min,H_NoSpeak_Overall_Time,H_Typing_Overall_Time,H_Speaking_Overall_Time,H_SSS_Overall_Time,H_Hovering_Overall_Time,H_NoSpeak_Mean,H_Typing_Mean,H_Speaking_Mean,H_SSS_Mean,H_Hovering_Mean,H_Sound_Mean,H_NoSound_Mean,H_NoSpeak_Median,H_Typing_Median,H_Speaking_Median,H_SSS_Median,H_Hovering_Median,H_Sound_Median,H_NoSound_Median,H_NoSpeak_PopularSD,H_Typing_PopularSD,H_Speaking_PopularSD,H_SSS_PopularSD,H_Hovering_PopularSD,H_Sound_PopularSD,H_NoSound_PopularSD,H_NoSpeak_Frequency,H_Typing_Frequency,H_Speaking_Frequency,H_SSS_Frequency,H_Hovering_Frequency,H_Sound_Frequency,H_NoSound_Frequency,H_NoSpeak_Max,H_Typing_Max,H_Speaking_Max,H_SSS_Max,H_Hovering_Max,H_Sound_Max,H_NoSound_Max,H_NoSpeak_Min,H_Typing_Min,H_Speaking_Min,H_SSS_Min,H_Hovering_Min,H_Sound_Min,H_NoSound_Min
54,2,3000,5,5686,5905,220,3,0.0,34.0,0.0,186.0,0.0,34.0,0.0,93.0,34.0,34.0,93.0,0.0,34.0,0.0,93.0,34.0,34.0,93.0,0.0,0.0,0.0,9.0,0.0,0.0,9.0,0.0,1.0,0.0,2.0,1.0,1.0,2.0,0.0,34.0,0.0,102.0,34.0,34.0,102.0,0.0,34.0,0.0,84.0,34.0,34.0,84.0,54.0,166.0,0.0,0.0,0.0,54.0,166.0,0.0,0.0,0.0,0.0,220.0,54.0,166.0,0.0,0.0,0.0,0.0,220.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,54.0,166.0,0.0,0.0,0.0,0.0,220.0,54.0,166.0,0.0,0.0,0.0,0.0,220.0
54,2,3000,6,5906,5999,94,1,14.0,22.0,0.0,58.0,14.0,22.0,0.0,58.0,36.0,22.0,58.0,14.0,22.0,0.0,58.0,36.0,22.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,14.0,22.0,0.0,58.0,36.0,22.0,58.0,14.0,22.0,0.0,58.0,36.0,22.0,58.0,0.0,94.0,0.0,0.0,0.0,0.0,94.0,0.0,0.0,0.0,0.0,94.0,0.0,94.0,0.0,0.0,0.0,0.0,94.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,94.0,0.0,0.0,0.0,0.0,94.0,0.0,94.0,0.0,0.0,0.0,0.0,94.0
54,2,6000,0,6000,6882,883,1,137.0,19.0,115.0,612.0,27.399999999999999,19.0,23.0,102.0,45.166666666666664,26.800000000000001,121.16666666666667,19.0,19.0,23.0,106.0,45.0,23.0,81.5,12.109500402576483,0.0,10.89954127475097,57.434020115839587,16.717422714707617,17.915356541246954,107.23714634190689,5.0,1.0,5.0,6.0,6.0,5.0,6.0,45.0,19.0,42.0,190.0,69.0,61.0,294.0,16.0,19.0,9.0,21.0,23.0,9.0,17.0,18.0,809.0,56.0,0.0,0.0,18.0,809.0,56.0,0.0,0.0,56.0,413.5,18.0,809.0,56.0,0.0,0.0,56.0,413.5,0.0,0.0,0.0,0.0,0.0,0.0,395.5,1.0,1.0,1.0,0.0,0.0,1.0,2.0,18.0,809.0,56.0,0.0,0.0,56.0,809.0,18.0,809.0,56.0,0.0,0.0,56.0,18.0
54,2,6000,1,6883,7023,141,3,0.0,96.0,0.0,45.0,0.0,96.0,0.0,45.0,96.0,96.0,45.0,0.0,96.0,0.0,45.0,96.0,96.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,96.0,0.0,45.0,96.0,96.0,45.0,0.0,96.0,0.0,45.0,96.0,96.0,45.0,25.0,116.0,0.0,0.0,0.0,25.0,116.0,0.0,0.0,0.0,0.0,141.0,25.0,116.0,0.0,0.0,0.0,0.0,141.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,25.0,116.0,0.0,0.0,0.0,0.0,141.0,25.0,116.0,0.0,0.0,0.0,0.0,141.0
54,2,6000,2,7024,7781,758,1,23.0,59.0,142.0,534.0,23.0,19.666666666666668,35.5,76.285714285714292,32.0,33.5,169.0,23.0,17.0,21.0,50.0,17.0,15.5,176.0,0.0,13.199326582148887,34.047760572466437,66.771923709882486,40.715037587042531,43.797830996523103,55.167925463986769,1.0,3.0,4.0,7.0,7.0,6.0,4.0,23.0,37.0,93.0,196.0,130.0,130.0,232.0,23.0,5.0,7.0,10.0,5.0,5.0,92.0,20.0,690.0,48.0,0.0,0.0,20.0,690.0,48.0,0.0,0.0,48.0,355.0,20.0,690.0,48.0,0.0,0.0,48.0,355.0,0.0,0.0,0.0,0.0,0.0,0.0,335.0,1.0,1.0,1.0,0.0,0.0,1.0,2.0,20.0,690.0,48.0,0.0,0.0,48.0,690.0,20.0,690.0,48.0,0.0,0.0,48.0,20.0
54,2,6000,3,7782,7934,153,3,12.0,13.0,0.0,128.0,12.0,13.0,0.0,64.0,12.5,13.0,64.0,12.0,13.0,0.0,64.0,12.5,13.0,64.0,0.0,0.0,0.0,18.0,0.5,0.0,18.0,1.0,1.0,0.0,2.0,2.0,1.0,2.0,12.0,13.0,0.0,82.0,13.0,13.0,82.0,12.0,13.0,0.0,46.0,12.0,13.0,46.0,125.0,28.0,0.0,0.0,0.0,125.0,28.0,0.0,0.0,0.0,0.0,153.0,125.0,28.0,0.0,0.0,0.0,0.0,153.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,125.0,28.0,0.0,0.0,0.0,0.0,153.0,125.0,28.0,0.0,0.0,0.0,0.0,153.0
54,2,6000,4,7935,8999,1065,1,163.0,212.0,162.0,528.0,54.333333333333336,42.399999999999999,23.142857142857142,52.799999999999997,53.700000000000003,53.428571428571431,86.25,8.0,18.0,20.0,35.0,27.5,35.0,45.0,65.525228389953398,46.538586140964789,13.922526160646191,45.958241915895783,51.822871398640196,44.679356507890574,84.188404783556749,3.0,5.0,7.0,10.0,10.0,7.0,8.0,147.0,134.0,55.0,174.0,147.0,134.0,249.0,8.0,12.0,10.0,9.0,8.0,10.0,14.0,0.0,1065.0,0.0,0.0,0.0,0.0,1065.0,0.0,0.0,0.0,0.0,1065.0,0.0,1065.0,0.0,0.0,0.0,0.0,1065.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1065.0,0.0,0.0,0.0,0.0,1065.0,0.0,1065.0,0.0,0.0,0.0,0.0,1065.0
55,1,0,0,0,78,79,1,25.0,0.0,14.0,40.0,25.0,0.0,14.0,40.0,19.5,14.0,54.0,25.0,0.0,14.0,40.0,19.5,14.0,54.0,0.0,0.0,0.0,0.0,5.5,0.0,0.0,1.0,0.0,1.0,1.0,2.0,1.0,1.0,25.0,0.0,14.0,40.0,25.0,14.0,54.0,25.0,0.0,14.0,40.0,14.0,14.0,54.0,79.0,0.0,0.0,0.0,0.0,79.0,0.0,0.0,0.0,0.0,0.0,79.0,79.0,0.0,0.0,0.0,0.0,0.0,79.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,79.0,0.0,0.0,0.0,0.0,0.0,79.0,79.0,0.0,0.0,0.0,0.0,0.0,79.0
55,1,0,1,79,144,66,3,0.0,0.0,32.0,34.0,0.0,0.0,16.0,17.0,16.0,16.0,66.0,0.0,0.0,16.0,17.0,16.0,16.0,66.0,0.0,0.0,4.0,3.0,4.0,4.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,1.0,0.0,0.0,20.0,20.0,20.0,20.0,66.0,0.0,0.0,12.0,14.0,12.0,12.0,66.0,66.0,0.0,0.0,0.0,0.0,66.0,0.0,0.0,0.0,0.0,0.0,66.0,66.0,0.0,0.0,0.0,0.0,0.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,66.0,0.0,0.0,0.0,0.0,0.0,66.0,66.0,0.0,0.0,0.0,0.0,0.0,66.0
55,1,0,2,145,359,215,1,0.0,63.0,28.0,124.0,0.0,31.5,28.0,31.0,30.333333333333332,30.333333333333332,50.666666666666664,0.0,31.5,28.0,31.0,28.0,28.0,52.0,0.0,17.5,0.0,14.866068747318506,14.383632673594279,14.383632673594279,16.35712552851373,0.0,2.0,1.0,4.0,3.0,3.0,3.0,0.0,49.0,28.0,52.0,49.0,49.0,70.0,0.0,14.0,28.0,10.0,14.0,14.0,30.0,75.0,93.0,47.0,0.0,0.0,37.5,93.0,47.0,0.0,0.0,47.0,84.0,37.5,93.0,47.0,0.0,0.0,47.0,84.0,10.5,0.0,0.0,0.0,0.0,0.0,36.0,2.0,1.0,1.0,0.0,0.0,1.0,2.0,48.0,93.0,47.0,0.0,0.0,47.0,120.0,27.0,93.0,47.0,0.0,0.0,47.0,48.0
55,1,0,3,360,436,77,3,0.0,0.0,57.0,20.0,0.0,0.0,57.0,10.0,57.0,57.0,77.0,0.0,0.0,57.0,10.0,57.0,57.0,77.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,57.0,12.0,57.0,57.0,77.0,0.0,0.0,57.0,8.0,57.0,57.0,77.0,69.0,8.0,0.0,0.0,0.0,69.0,8.0,0.0,0.0,0.0,0.0,77.0,69.0,8.0,0.0,0.0,0.0,0.0,77.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,69.0,8.0,0.0,0.0,0.0,0.0,77.0,69.0,8.0,0.0,0.0,0.0,0.0,77.0
55,1,0,4,437,520,84,1,17.0,0.0,30.0,37.0,17.0,0.0,15.0,18.5,47.0,15.0,33.5,17.0,0.0,15.0,18.5,47.0,15.0,33.5,0.0,0.0,1.0,0.5,0.0,1.0,1.5,1.0,0.0,2.0,2.0,1.0,2.0,2.0,17.0,0.0,16.0,19.0,47.0,16.0,35.0,17.0,0.0,14.0,18.0,47.0,14.0,32.0,13.0,38.0,33.0,0.0,0.0,13.0,38.0,33.0,0.0,0.0,33.0,25.5,13.0,38.0,33.0,0.0,0.0,33.0,25.5,0.0,0.0,0.0,0.0,0.0,0.0,12.5,1.0,1.0,1.0,0.0,0.0,1.0,2.0,13.0,38.0,33.0,0.0,0.0,33.0,38.0,13.0,38.0,33.0,0.0,0.0,33.0,13.0
55,1,0,5,521,576,56,3,0.0,0.0,8.0,48.0,0.0,0.0,8.0,24.0,8.0,8.0,56.0,0.0,0.0,8.0,24.0,8.0,8.0,56.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,8.0,34.0,8.0,8.0,56.0,0.0,0.0,8.0,14.0,8.0,8.0,56.0,56.0,0.0,0.0,0.0,0.0,56.0,0.0,0.0,0.0,0.0,0.0,56.0,56.0,0.0,0.0,0.0,0.0,0.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,56.0,0.0,0.0,0.0,0.0,0.0,56.0,56.0,0.0,0.0,0.0,0.0,0.0,56.0
55,1,0,6,577,1061,485,1,0.0,0.0,189.0,296.0,0.0,0.0,37.799999999999997,59.200000000000003,37.799999999999997,37.799999999999997,485.0,0.0,0.0,29.0,52.0,29.0,29.0,485.0,0.0,0.0,23.810921863716239,42.338634838643536,23.810921863716239,23.810921863716239,0.0,0.0,0.0,5.0,5.0,5.0,5.0,1.0,0.0,0.0,83.0,129.0,83.0,83.0,485.0,0.0,0.0,13.0,16.0,13.0,13.0,485.0,81.0,269.0,135.0,0.0,0.0,27.0,134.5,67.5,0.0,0.0,67.5,116.66666666666667,20.0,134.5,67.5,0.0,0.0,67.5,96.0,12.832251036613439,54.5,14.5,0.0,0.0,14.5,68.528988189103032,3.0,2.0,2.0,0.0,0.0,2.0,3.0,45.0,189.0,82.0,0.0,0.0,82.0,209.0,16.0,80.0,53.0,0.0,0.0,53.0,45.0
55,1,0,7,1062,1121,60,3,0.0,0.0,29.0,31.0,0.0,0.0,14.5,31.0,14.5,14.5,60.0,0.0,0.0,14.5,31.0,14.5,14.5,60.0,0.0,0.0,4.5,0.0,4.5,4.5,0.0,0.0,0.0,2.0,1.0,2.0,2.0,1.0,0.0,0.0,19.0,31.0,19.0,19.0,60.0,0.0,0.0,10.0,31.0,10.0,10.0,60.0,60.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,60.0,60.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,60.0,0.0,0.0,0.0,0.0,0.0,60.0,60.0,0.0,0.0,0.0,0.0,0.0,60.0
55,1,0,8,1122,1430,309,1,57.0,0.0,133.0,119.0,57.0,0.0,44.333333333333336,39.666666666666664,47.5,44.333333333333336,126.0,57.0,0.0,63.0,42.0,60.0,63.0,126.0,0.0,0.0,29.272664533466862,21.699974398346395,25.937424698685874,29.272664533466862,51.0,1.0,0.0,3.0,3.0,4.0,3.0,2.0,57.0,0.0,67.0,65.0,67.0,67.0,177.0,57.0,0.0,3.0,12.0,3.0,3.0,75.0,122.0,147.0,40.0,0.0,0.0,61.0,73.5,40.0,0.0,0.0,40.0,134.5,61.0,73.5,40.0,0.0,0.0,40.0,134.5,47.0,20.5,0.0,0.0,0.0,0.0,26.5,2.0,2.0,1.0,0.0,0.0,1.0,2.0,108.0,94.0,40.0,0.0,0.0,40.0,161.0,14.0,53.0,40.0,0.0,0.0,40.0,108.0
55,1,0,9,1431,1458,28,3,0.0,25.0,3.0,0.0,0.0,25.0,3.0,0.0,28.0,28.0,3.0,0.0,25.0,3.0,0.0,28.0,28.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,25.0,3.0,0.0,28.0,28.0,3.0,0.0,25.0,3.0,0.0,28.0,28.0,3.0,0.0,28.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,28.0,0.0,28.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,28.0,0.0,0.0,0.0,0.0,28.0,0.0,28.0,0.0,0.0,0.0,0.0,28.0
55,1,0,10,1459,2401,943,1,300.0,33.0,377.0,233.0,42.857142857142854,11.0,47.125,25.888888888888889,71.0,41.0,61.0,31.0,10.0,31.5,23.0,35.0,29.0,41.0,40.45254211128524,3.7416573867739413,33.434404062282908,11.789302537512032,67.798230065393298,32.93022927341989,37.881393849751625,7.0,3.0,8.0,9.0,10.0,10.0,10.0,135.0,16.0,110.0,44.0,219.0,110.0,131.0,11.0,7.0,16.0,9.0,7.0,7.0,16.0,312.0,442.0,189.0,0.0,0.0,156.0,221.0,94.5,0.0,0.0,94.5,251.33333333333334,156.0,221.0,94.5,0.0,0.0,94.5,233.0,63.0,81.0,33.5,0.0,0.0,33.5,36.279777042068794,2.0,2.0,2.0,0.0,0.0,2.0,3.0,219.0,302.0,128.0,0.0,0.0,128.0,302.0,93.0,140.0,61.0,0.0,0.0,61.0,219.0
55,1,0,11,2402,2528,127,3,50.0,0.0,54.0,23.0,16.666666666666668,0.0,18.0,23.0,52.0,18.0,25.666666666666668,21.0,0.0,17.0,23.0,52.0,17.0,27.0,6.8475461947247123,0.0,6.97614984548545,0.0,45.0,6.97614984548545,12.283683848458853,3.0,0.0,3.0,1.0,2.0,3.0,3.0,22.0,0.0,27.0,23.0,97.0,27.0,40.0,7.0,0.0,10.0,23.0,7.0,10.0,10.0,127.0,0.0,0.0,0.0,0.0,127.0,0.0,0.0,0.0,0.0,0.0,127.0,127.0,0.0,0.0,0.0,0.0,0.0,127.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,127.0,0.0,0.0,0.0,0.0,0.0,127.0,127.0,0.0,0.0,0.0,0.0,0.0,127.0
55,1,0,12,2529,2584,56,1,56.0,0.0,0.0,0.0,56.0,0.0,0.0,0.0,56.0,0.0,0.0,56.0,0.0,0.0,0.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,56.0,0.0,0.0,0.0,56.0,0.0,0.0,56.0,0.0,0.0,0.0,56.0,0.0,0.0,56.0,0.0,0.0,0.0,0.0,56.0,0.0,0.0,0.0,0.0,0.0,56.0,56.0,0.0,0.0,0.0,0.0,0.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,56.0,0.0,0.0,0.0,0.0,0.0,56.0,56.0,0.0,0.0,0.0,0.0,0.0,56.0
55,1,0,13,2585,2719,135,3,10.0,0.0,20.0,105.0,10.0,0.0,20.0,52.5,15.0,20.0,125.0,10.0,0.0,20.0,52.5,15.0,20.0,125.0,0.0,0.0,0.0,15.5,5.0,0.0,0.0,1.0,0.0,1.0,2.0,2.0,1.0,1.0,10.0,0.0,20.0,68.0,20.0,20.0,125.0,10.0,0.0,20.0,37.0,10.0,20.0,125.0,135.0,0.0,0.0,0.0,0.0,135.0,0.0,0.0,0.0,0.0,0.0,135.0,135.0,0.0,0.0,0.0,0.0,0.0,135.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,135.0,0.0,0.0,0.0,0.0,0.0,135.0,135.0,0.0,0.0,0.0,0.0,0.0,135.0
55,1,0,14,2720,2894,175,1,0.0,0.0,43.0,132.0,0.0,0.0,21.5,44.0,21.5,21.5,175.0,0.0,0.0,21.5,48.0,21.5,21.5,175.0,0.0,0.0,5.5,27.092434368288131,5.5,5.5,0.0,0.0,0.0,2.0,3.0,2.0,2.0,1.0,0.0,0.0,27.0,75.0,27.0,27.0,175.0,0.0,0.0,16.0,9.0,16.0,16.0,175.0,76.0,52.0,47.0,0.0,0.0,38.0,52.0,47.0,0.0,0.0,47.0,64.0,38.0,52.0,47.0,0.0,0.0,47.0,64.0,3.0,0.0,0.0,0.0,0.0,0.0,23.0,2.0,1.0,1.0,0.0,0.0,1.0,2.0,41.0,52.0,47.0,0.0,0.0,47.0,87.0,35.0,52.0,47.0,0.0,0.0,47.0,41.0
55,1,0,15,2895,2999,105,3,0.0,0.0,41.0,64.0,0.0,0.0,41.0,32.0,41.0,41.0,105.0,0.0,0.0,41.0,32.0,41.0,41.0,105.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,41.0,59.0,41.0,41.0,105.0,0.0,0.0,41.0,5.0,41.0,41.0,105.0,59.0,46.0,0.0,0.0,0.0,59.0,46.0,0.0,0.0,0.0,0.0,105.0,59.0,46.0,0.0,0.0,0.0,0.0,105.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,59.0,46.0,0.0,0.0,0.0,0.0,105.0,59.0,46.0,0.0,0.0,0.0,0.0,105.0
55,1,3000,0,3000,3017,18,3,0.0,0.0,0.0,18.0,0.0,0.0,0.0,18.0,0.0,0.0,18.0,0.0,0.0,0.0,18.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,18.0,0.0,0.0,18.0,0.0,0.0,0.0,18.0,0.0,0.0,18.0,0.0,18.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,18.0,0.0,18.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,18.0,0.0,0.0,0.0,0.0,18.0,0.0,18.0,0.0,0.0,0.0,0.0,18.0
55,1,3000,1,3018,3639,622,1,0.0,18.0,98.0,506.0,0.0,18.0,24.5,84.333333333333329,23.199999999999999,23.199999999999999,302.0,0.0,18.0,23.5,84.0,19.0,19.0,302.0,0.0,0.0,10.111874208078342,35.202588288678747,9.4106322848148736,9.4106322848148736,44.0,0.0,1.0,4.0,6.0,5.0,5.0,2.0,0.0,18.0,39.0,127.0,39.0,39.0,346.0,0.0,18.0,12.0,39.0,12.0,12.0,258.0,53.0,376.0,127.0,66.0,0.0,53.0,188.0,63.5,66.0,0.0,96.5,143.0,53.0,188.0,63.5,66.0,0.0,96.5,188.0,0.0,0.0,19.5,0.0,0.0,13.5,63.63961030678928,1.0,2.0,2.0,1.0,0.0,2.0,3.0,53.0,188.0,83.0,66.0,0.0,110.0,188.0,53.0,188.0,44.0,66.0,0.0,83.0,53.0
55,1,3000,2,3640,3670,31,3,0.0,16.0,0.0,15.0,0.0,16.0,0.0,7.5,16.0,16.0,7.5,0.0,16.0,0.0,7.5,16.0,16.0,7.5,0.0,0.0,0.0,2.5,0.0,0.0,2.5,0.0,1.0,0.0,2.0,1.0,1.0,2.0,0.0,16.0,0.0,10.0,16.0,16.0,10.0,0.0,16.0,0.0,5.0,16.0,16.0,5.0,31.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,31.0,31.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,31.0,0.0,0.0,0.0,0.0,0.0,31.0,31.0,0.0,0.0,0.0,0.0,0.0,31.0
55,1,3000,3,3671,4734,1064,1,76.0,80.0,600.0,308.0,76.0,80.0,100.0,51.333333333333336,151.19999999999999,136.0,302.66666666666669,76.0,80.0,78.0,48.0,123.0,123.0,204.0,0.0,0.0,88.238313673823114,32.200759135288862,131.9187628807972,127.29807539786295,264.12791513877426,1.0,1.0,6.0,6.0,5.0,5.0,3.0,76.0,80.0,262.0,100.0,369.0,369.0,664.0,76.0,80.0,10.0,13.0,10.0,10.0,40.0,168.0,698.0,198.0,0.0,0.0,56.0,349.0,99.0,0.0,0.0,99.0,288.66666666666669,40.0,349.0,99.0,0.0,0.0,99.0,204.0,33.793490497431605,185.0,36.0,0.0,0.0,36.0,256.9206535532366,3.0,2.0,2.0,0.0,0.0,2.0,3.0,103.0,534.0,135.0,0.0,0.0,135.0,637.0,25.0,164.0,63.0,0.0,0.0,63.0,25.0
55,1,3000,4,4735,4748,14,3,0.0,0.0,11.0,3.0,0.0,0.0,11.0,3.0,11.0,11.0,14.0,0.0,0.0,11.0,3.0,11.0,11.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,11.0,3.0,11.0,11.0,14.0,0.0,0.0,11.0,3.0,11.0,11.0,14.0,14.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,14.0,14.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,14.0,0.0,0.0,0.0,0.0,0.0,14.0,14.0,0.0,0.0,0.0,0.0,0.0,14.0
55,1,3000,5,4749,5344,596,1,77.0,0.0,187.0,332.0,25.666666666666668,0.0,37.399999999999999,83.0,52.799999999999997,37.399999999999999,173.0,25.0,0.0,24.0,72.5,53.0,24.0,140.0,1.699673171197595,0.0,26.605262637305426,57.745129664760476,24.028316628511451,26.605262637305426,141.96008828775314,3.0,0.0,5.0,4.0,5.0,5.0,3.0,28.0,0.0,82.0,161.0,82.0,82.0,361.0,24.0,0.0,10.0,26.0,10.0,10.0,18.0,185.0,295.0,116.0,0.0,0.0,92.5,295.0,116.0,0.0,0.0,116.0,240.0,92.5,295.0,116.0,0.0,0.0,116.0,240.0,37.5,0.0,0.0,0.0,0.0,0.0,110.0,2.0,1.0,1.0,0.0,0.0,1.0,2.0,130.0,295.0,116.0,0.0,0.0,116.0,350.0,55.0,295.0,116.0,0.0,0.0,116.0,130.0
55,1,3000,6,5345,5385,41,3,35.0,6.0,0.0,0.0,35.0,6.0,0.0,0.0,41.0,6.0,0.0,35.0,6.0,0.0,0.0,41.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,35.0,6.0,0.0,0.0,41.0,6.0,0.0,35.0,6.0,0.0,0.0,41.0,6.0,0.0,41.0,0.0,0.0,0.0,0.0,41.0,0.0,0.0,0.0,0.0,0.0,41.0,41.0,0.0,0.0,0.0,0.0,0.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,41.0,0.0,0.0,0.0,0.0,0.0,41.0,41.0,0.0,0.0,0.0,0.0,0.0,41.0
55,1,3000,7,5386,5476,91,1,50.0,8.0,17.0,16.0,50.0,8.0,17.0,16.0,37.5,12.5,33.0,50.0,8.0,17.0,16.0,37.5,12.5,33.0,0.0,0.0,0.0,0.0,29.5,4.5,0.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,50.0,8.0,17.0,16.0,67.0,17.0,33.0,50.0,8.0,17.0,16.0,8.0,8.0,33.0,91.0,0.0,0.0,0.0,0.0,91.0,0.0,0.0,0.0,0.0,0.0,91.0,91.0,0.0,0.0,0.0,0.0,0.0,91.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,91.0,0.0,0.0,0.0,0.0,0.0,91.0,91.0,0.0,0.0,0.0,0.0,0.0,91.0
