Dyad,Cov,SectionStartTime,SoundID,Start,End,Duration,SoundType,S_Around_Overall_Time,S_Monitor_Overall_Time,S_Keyboard_Overall_Time,S_Face_Overall_Time,S_Around_Mean,S_Monitor_Mean,S_Keyboard_Mean,S_Face_Mean,S_NoFace_Mean,S_CompOnly_Mean,S_Around_Median,S_Monitor_Median,S_Keyboard_Median,S_Face_Median,S_NoFace_Median,S_CompOnly_Median,S_Around_PopularSD,S_Monitor_PopularSD,S_Keyboard_PopularSD,S_Face_PopularSD,S_NoFace_PopularSD,S_CompOnly_PopularSD,S_Around_Frequency,S_Monitor_Frequency,S_Keyboard_Frequency,S_Face_Frequency,S_NoFace_Frequency,S_CompOnly_Frequency,S_Around_Max,S_Monitor_Max,S_Keyboard_Max,S_Face_Max,S_NoFace_Max,S_CompOnly_Max,S_Around_Min,S_Monitor_Min,S_Keyboard_Min,S_Face_Min,S_NoFace_Min,S_CompOnly_Min
1,2,0,4,606,635,30,1,0.0,0.0,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0
1,2,0,5,636,662,27,3,0.0,0.0,0.0,27.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0
1,2,0,6,663,698,36,1,0.0,0.0,0.0,36.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,0.0
1,2,0,7,699,715,17,3,0.0,0.0,0.0,17.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0
1,2,0,8,716,749,34,1,0.0,0.0,0.0,34.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0
1,2,0,9,750,792,43,3,31.0,0.0,0.0,12.0,31.0,0.0,0.0,12.0,31.0,0.0,31.0,0.0,0.0,12.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,31.0,0.0,0.0,12.0,31.0,0.0,31.0,0.0,0.0,12.0,31.0,0.0
1,2,0,10,793,816,24,1,10.0,0.0,0.0,14.0,10.0,0.0,0.0,14.0,10.0,0.0,10.0,0.0,0.0,14.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,10.0,0.0,0.0,14.0,10.0,0.0,10.0,0.0,0.0,14.0,10.0,0.0
1,2,0,11,817,843,27,3,0.0,0.0,0.0,27.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0
1,2,0,12,844,854,11,1,0.0,0.0,0.0,11.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0
1,2,0,13,855,1008,154,3,0.0,0.0,0.0,154.0,0.0,0.0,0.0,154.0,0.0,0.0,0.0,0.0,0.0,154.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,154.0,0.0,0.0,0.0,0.0,0.0,154.0,0.0,0.0
1,2,0,14,1009,2999,1991,1,883.0,137.0,95.0,876.0,98.111111111111114,27.399999999999999,31.666666666666668,62.571428571428569,79.642857142857139,29.0,26.0,18.0,19.0,30.5,27.5,19.0,162.08807238620781,15.525462956060279,17.913371790059202,75.955545537894622,138.22941962179974,16.590660023037056,9.0,5.0,3.0,14.0,14.0,8.0,531.0,57.0,57.0,272.0,531.0,57.0,7.0,16.0,19.0,2.0,7.0,16.0
1,2,3000,0,3000,4080,1081,1,846.0,80.0,0.0,155.0,423.0,26.666666666666668,0.0,38.75,231.5,26.666666666666668,423.0,22.0,0.0,27.5,39.5,22.0,402.0,12.684198393626966,0.0,29.13224158900238,342.74662653336213,12.684198393626966,2.0,3.0,0.0,4.0,4.0,3.0,825.0,44.0,0.0,88.0,825.0,44.0,21.0,14.0,0.0,12.0,22.0,14.0
1,2,3000,1,4081,4178,98,3,0.0,29.0,0.0,69.0,0.0,14.5,0.0,34.5,14.5,14.5,0.0,14.5,0.0,34.5,14.5,14.5,0.0,8.5,0.0,17.5,8.5,8.5,0.0,2.0,0.0,2.0,2.0,2.0,0.0,23.0,0.0,52.0,23.0,23.0,0.0,6.0,0.0,17.0,6.0,6.0
1,2,3000,2,4179,4339,161,1,0.0,49.0,0.0,112.0,0.0,49.0,0.0,112.0,49.0,49.0,0.0,49.0,0.0,112.0,49.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,49.0,0.0,112.0,49.0,49.0,0.0,49.0,0.0,112.0,49.0,49.0
1,2,3000,3,4340,4503,164,3,34.0,0.0,0.0,130.0,17.0,0.0,0.0,43.333333333333336,17.0,0.0,17.0,0.0,0.0,36.0,17.0,0.0,1.0,0.0,0.0,20.270394394014364,1.0,0.0,2.0,0.0,0.0,3.0,2.0,0.0,18.0,0.0,0.0,71.0,18.0,0.0,16.0,0.0,0.0,23.0,16.0,0.0
1,2,3000,4,4504,4539,36,1,0.0,0.0,0.0,36.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,0.0
1,2,3000,5,4540,4655,116,3,50.0,0.0,0.0,66.0,50.0,0.0,0.0,33.0,50.0,0.0,50.0,0.0,0.0,33.0,50.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,50.0,0.0,0.0,39.0,50.0,0.0,50.0,0.0,0.0,27.0,50.0,0.0
1,2,3000,6,4656,4686,31,1,0.0,0.0,0.0,31.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0
1,2,3000,7,4687,4715,29,3,0.0,0.0,0.0,29.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0
1,2,3000,8,4716,4776,61,1,0.0,0.0,7.0,54.0,0.0,0.0,7.0,27.0,7.0,7.0,0.0,0.0,7.0,27.0,7.0,7.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,0.0,0.0,7.0,49.0,7.0,7.0,0.0,0.0,7.0,5.0,7.0,7.0
1,2,3000,9,4777,4854,78,3,30.0,0.0,0.0,48.0,30.0,0.0,0.0,24.0,30.0,0.0,30.0,0.0,0.0,24.0,30.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,30.0,0.0,0.0,47.0,30.0,0.0,30.0,0.0,0.0,1.0,30.0,0.0
1,2,3000,10,4855,4908,54,1,0.0,0.0,0.0,54.0,0.0,0.0,0.0,54.0,0.0,0.0,0.0,0.0,0.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,54.0,0.0,0.0,0.0,0.0,0.0,54.0,0.0,0.0
1,2,3000,11,4909,4916,8,3,0.0,0.0,0.0,8.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0
1,2,3000,12,4917,5060,144,1,107.0,0.0,0.0,37.0,107.0,0.0,0.0,37.0,107.0,0.0,107.0,0.0,0.0,37.0,107.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,107.0,0.0,0.0,37.0,107.0,0.0,107.0,0.0,0.0,37.0,107.0,0.0
1,2,3000,13,5061,5115,55,3,29.0,0.0,0.0,26.0,29.0,0.0,0.0,26.0,29.0,0.0,29.0,0.0,0.0,26.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,29.0,0.0,0.0,26.0,29.0,0.0,29.0,0.0,0.0,26.0,29.0,0.0
1,2,3000,14,5116,5128,13,1,0.0,0.0,0.0,13.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0
1,2,3000,15,5129,5262,134,3,0.0,0.0,0.0,134.0,0.0,0.0,0.0,134.0,0.0,0.0,0.0,0.0,0.0,134.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,134.0,0.0,0.0,0.0,0.0,0.0,134.0,0.0,0.0
1,2,3000,16,5263,5301,39,1,0.0,0.0,0.0,39.0,0.0,0.0,0.0,39.0,0.0,0.0,0.0,0.0,0.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,39.0,0.0,0.0,0.0,0.0,0.0,39.0,0.0,0.0
1,2,3000,17,5302,5323,22,3,0.0,0.0,0.0,22.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0
1,2,3000,18,5324,5999,676,1,565.0,0.0,0.0,111.0,188.33333333333334,0.0,0.0,37.0,188.33333333333334,0.0,159.0,0.0,0.0,27.0,159.0,0.0,155.70556259242065,0.0,0.0,30.232432915661949,155.70556259242065,0.0,3.0,0.0,0.0,3.0,3.0,0.0,392.0,0.0,0.0,78.0,392.0,0.0,14.0,0.0,0.0,6.0,14.0,0.0
1,2,6000,0,6000,6843,844,1,563.0,43.0,0.0,238.0,187.66666666666666,14.333333333333334,0.0,59.5,151.5,14.333333333333334,30.0,13.0,0.0,46.0,21.5,13.0,239.42198915072294,5.7927157323275891,0.0,47.908767464838832,233.69050044877733,5.7927157323275891,3.0,3.0,0.0,4.0,4.0,3.0,526.0,22.0,0.0,138.0,556.0,22.0,7.0,8.0,0.0,8.0,7.0,8.0
1,2,6000,1,6844,6933,90,3,36.0,0.0,14.0,40.0,36.0,0.0,14.0,20.0,50.0,14.0,36.0,0.0,14.0,20.0,50.0,14.0,0.0,0.0,0.0,17.0,0.0,0.0,1.0,0.0,1.0,2.0,1.0,1.0,36.0,0.0,14.0,37.0,50.0,14.0,36.0,0.0,14.0,3.0,50.0,14.0
1,2,6000,2,6934,7001,68,1,0.0,0.0,0.0,68.0,0.0,0.0,0.0,68.0,0.0,0.0,0.0,0.0,0.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,68.0,0.0,0.0,0.0,0.0,0.0,68.0,0.0,0.0
1,2,6000,3,7002,7031,30,3,0.0,0.0,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0
1,2,6000,4,7032,8999,1968,1,1676.0,0.0,114.0,178.0,279.33333333333331,0.0,114.0,29.666666666666668,298.33333333333331,114.0,322.0,0.0,114.0,18.5,322.0,114.0,118.54769316842716,0.0,0.0,36.939891114560091,142.04889611992374,0.0,6.0,0.0,1.0,6.0,6.0,1.0,393.0,0.0,114.0,111.0,507.0,114.0,64.0,0.0,114.0,1.0,64.0,114.0
3,1,0,0,0,101,102,1,27.0,47.0,22.0,6.0,27.0,23.5,22.0,6.0,48.0,23.0,27.0,23.5,22.0,6.0,48.0,22.0,0.0,6.5,0.0,0.0,18.0,5.3541261347363367,1.0,2.0,1.0,1.0,2.0,3.0,27.0,30.0,22.0,6.0,66.0,30.0,27.0,17.0,22.0,6.0,30.0,17.0
3,1,0,1,102,140,39,3,0.0,39.0,0.0,0.0,0.0,39.0,0.0,0.0,39.0,39.0,0.0,39.0,0.0,0.0,39.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,39.0,0.0,0.0,39.0,39.0,0.0,39.0,0.0,0.0,39.0,39.0
3,1,0,2,141,155,15,1,0.0,15.0,0.0,0.0,0.0,15.0,0.0,0.0,15.0,15.0,0.0,15.0,0.0,0.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,15.0,0.0,0.0,15.0,15.0,0.0,15.0,0.0,0.0,15.0,15.0
3,1,0,3,156,167,12,3,0.0,8.0,0.0,4.0,0.0,8.0,0.0,4.0,8.0,8.0,0.0,8.0,0.0,4.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,8.0,0.0,4.0,8.0,8.0,0.0,8.0,0.0,4.0,8.0,8.0
3,1,0,4,168,318,151,1,29.0,87.0,17.0,18.0,14.5,87.0,17.0,18.0,133.0,52.0,14.5,87.0,17.0,18.0,133.0,52.0,9.5,0.0,0.0,0.0,0.0,35.0,2.0,1.0,1.0,1.0,1.0,2.0,24.0,87.0,17.0,18.0,133.0,87.0,5.0,87.0,17.0,18.0,133.0,17.0
3,1,0,5,319,385,67,3,42.0,0.0,0.0,25.0,21.0,0.0,0.0,25.0,21.0,0.0,21.0,0.0,0.0,25.0,21.0,0.0,19.0,0.0,0.0,0.0,19.0,0.0,2.0,0.0,0.0,1.0,2.0,0.0,40.0,0.0,0.0,25.0,40.0,0.0,2.0,0.0,0.0,25.0,2.0,0.0
3,1,0,6,386,407,22,1,22.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,22.0,0.0,22.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,22.0,0.0,0.0,0.0,22.0,0.0,22.0,0.0,0.0,0.0,22.0,0.0
3,1,0,7,408,440,33,3,19.0,0.0,0.0,14.0,9.5,0.0,0.0,14.0,9.5,0.0,9.5,0.0,0.0,14.0,9.5,0.0,5.5,0.0,0.0,0.0,5.5,0.0,2.0,0.0,0.0,1.0,2.0,0.0,15.0,0.0,0.0,14.0,15.0,0.0,4.0,0.0,0.0,14.0,4.0,0.0
3,1,0,8,441,736,296,1,117.0,70.0,77.0,32.0,39.0,70.0,38.5,16.0,88.0,49.0,20.0,70.0,38.5,16.0,80.0,41.0,27.58018612458347,0.0,2.5,7.0,46.072406781789319,14.98888477061141,3.0,1.0,2.0,2.0,3.0,3.0,78.0,70.0,41.0,23.0,148.0,70.0,19.0,70.0,36.0,9.0,36.0,36.0
3,1,0,9,737,815,79,3,0.0,79.0,0.0,0.0,0.0,79.0,0.0,0.0,79.0,79.0,0.0,79.0,0.0,0.0,79.0,79.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,79.0,0.0,0.0,79.0,79.0,0.0,79.0,0.0,0.0,79.0,79.0
3,1,0,10,816,848,33,1,0.0,33.0,0.0,0.0,0.0,33.0,0.0,0.0,33.0,33.0,0.0,33.0,0.0,0.0,33.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,33.0,0.0,0.0,33.0,33.0,0.0,33.0,0.0,0.0,33.0,33.0
3,1,0,11,849,1000,152,3,52.0,50.0,0.0,50.0,52.0,25.0,0.0,25.0,34.0,25.0,52.0,25.0,0.0,25.0,31.0,25.0,0.0,6.0,0.0,0.0,13.638181696985855,6.0,1.0,2.0,0.0,2.0,3.0,2.0,52.0,31.0,0.0,25.0,52.0,31.0,52.0,19.0,0.0,25.0,19.0,19.0
3,1,0,12,1001,1178,178,1,5.0,79.0,47.0,47.0,5.0,79.0,47.0,23.5,43.666666666666664,63.0,5.0,79.0,47.0,23.5,47.0,63.0,0.0,0.0,0.0,11.5,30.302181806302698,16.0,1.0,1.0,1.0,2.0,3.0,2.0,5.0,79.0,47.0,35.0,79.0,79.0,5.0,79.0,47.0,12.0,5.0,47.0
3,1,0,13,1179,1238,60,3,0.0,60.0,0.0,0.0,0.0,60.0,0.0,0.0,60.0,60.0,0.0,60.0,0.0,0.0,60.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,60.0,0.0,0.0,60.0,60.0,0.0,60.0,0.0,0.0,60.0,60.0
3,1,0,14,1239,1261,23,1,0.0,23.0,0.0,0.0,0.0,23.0,0.0,0.0,23.0,23.0,0.0,23.0,0.0,0.0,23.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,23.0,0.0,0.0,23.0,23.0,0.0,23.0,0.0,0.0,23.0,23.0
3,1,0,15,1262,1283,22,3,0.0,6.0,0.0,16.0,0.0,6.0,0.0,16.0,6.0,6.0,0.0,6.0,0.0,16.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,6.0,0.0,16.0,6.0,6.0,0.0,6.0,0.0,16.0,6.0,6.0
3,1,0,16,1284,1448,165,1,25.0,0.0,60.0,80.0,25.0,0.0,30.0,40.0,42.5,30.0,25.0,0.0,30.0,40.0,42.5,30.0,0.0,0.0,12.0,14.0,24.5,12.0,1.0,0.0,2.0,2.0,2.0,2.0,25.0,0.0,42.0,54.0,67.0,42.0,25.0,0.0,18.0,26.0,18.0,18.0
3,1,0,17,1449,1501,53,3,6.0,47.0,0.0,0.0,6.0,47.0,0.0,0.0,53.0,47.0,6.0,47.0,0.0,0.0,53.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,6.0,47.0,0.0,0.0,53.0,47.0,6.0,47.0,0.0,0.0,53.0,47.0
3,1,0,18,1502,1520,19,1,0.0,19.0,0.0,0.0,0.0,19.0,0.0,0.0,19.0,19.0,0.0,19.0,0.0,0.0,19.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,19.0,0.0,0.0,19.0,19.0,0.0,19.0,0.0,0.0,19.0,19.0
3,1,0,19,1521,1649,129,3,0.0,86.0,0.0,43.0,0.0,86.0,0.0,43.0,86.0,86.0,0.0,86.0,0.0,43.0,86.0,86.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,86.0,0.0,43.0,86.0,86.0,0.0,86.0,0.0,43.0,86.0,86.0
3,1,0,20,1650,1789,140,1,27.0,21.0,55.0,37.0,27.0,21.0,27.5,18.5,51.5,38.0,27.0,21.0,27.5,18.5,51.5,38.0,0.0,0.0,3.5,3.5,20.5,7.0,1.0,1.0,2.0,2.0,2.0,2.0,27.0,21.0,31.0,22.0,72.0,45.0,27.0,21.0,24.0,15.0,31.0,31.0
3,1,0,21,1790,1859,70,3,37.0,33.0,0.0,0.0,37.0,33.0,0.0,0.0,70.0,33.0,37.0,33.0,0.0,0.0,70.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,37.0,33.0,0.0,0.0,70.0,33.0,37.0,33.0,0.0,0.0,70.0,33.0
3,1,0,22,1860,1963,104,1,0.0,104.0,0.0,0.0,0.0,104.0,0.0,0.0,104.0,104.0,0.0,104.0,0.0,0.0,104.0,104.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,104.0,0.0,0.0,104.0,104.0,0.0,104.0,0.0,0.0,104.0,104.0
3,1,0,23,1964,2396,433,3,269.0,70.0,0.0,94.0,269.0,35.0,0.0,47.0,113.0,35.0,269.0,35.0,0.0,47.0,40.0,35.0,0.0,5.0,0.0,2.0,110.38417761013879,5.0,1.0,2.0,0.0,2.0,3.0,2.0,269.0,40.0,0.0,49.0,269.0,40.0,269.0,30.0,0.0,45.0,30.0,30.0
3,1,0,24,2397,2657,261,1,66.0,109.0,61.0,25.0,33.0,36.333333333333336,30.5,25.0,118.0,42.5,33.0,42.0,30.5,25.0,118.0,50.5,4.0,16.418147141366333,17.5,0.0,104.0,16.650825805346713,2.0,3.0,2.0,1.0,2.0,4.0,37.0,53.0,48.0,25.0,222.0,55.0,29.0,14.0,13.0,25.0,14.0,14.0
3,1,0,25,2658,2734,77,3,1.0,13.0,0.0,63.0,1.0,13.0,0.0,63.0,7.0,13.0,1.0,13.0,0.0,63.0,7.0,13.0,0.0,0.0,0.0,0.0,6.0,0.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0,13.0,0.0,63.0,13.0,13.0,1.0,13.0,0.0,63.0,1.0,13.0
3,1,0,26,2735,2808,74,1,47.0,27.0,0.0,0.0,47.0,27.0,0.0,0.0,74.0,27.0,47.0,27.0,0.0,0.0,74.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,47.0,27.0,0.0,0.0,74.0,27.0,47.0,27.0,0.0,0.0,74.0,27.0
3,1,0,27,2809,2999,191,3,36.0,129.0,0.0,26.0,36.0,129.0,0.0,26.0,82.5,129.0,36.0,129.0,0.0,26.0,82.5,129.0,0.0,0.0,0.0,0.0,46.5,0.0,1.0,1.0,0.0,1.0,2.0,1.0,36.0,129.0,0.0,26.0,129.0,129.0,36.0,129.0,0.0,26.0,36.0,129.0
3,1,3000,0,3000,3123,124,3,89.0,15.0,20.0,0.0,89.0,15.0,20.0,0.0,124.0,35.0,89.0,15.0,20.0,0.0,124.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,89.0,15.0,20.0,0.0,124.0,35.0,89.0,15.0,20.0,0.0,124.0,35.0
3,1,3000,1,3124,3517,394,1,74.0,118.0,80.0,122.0,37.0,29.5,26.666666666666668,40.666666666666664,68.0,39.600000000000001,37.0,30.0,15.0,46.0,62.5,36.0,10.0,12.093386622447824,18.660713336371206,20.757863302587019,47.026588224109986,27.550680572356104,2.0,4.0,3.0,3.0,4.0,5.0,47.0,45.0,53.0,63.0,134.0,89.0,27.0,13.0,12.0,13.0,13.0,13.0
3,1,3000,2,3518,3616,99,3,0.0,99.0,0.0,0.0,0.0,99.0,0.0,0.0,99.0,99.0,0.0,99.0,0.0,0.0,99.0,99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,99.0,0.0,0.0,99.0,99.0,0.0,99.0,0.0,0.0,99.0,99.0
3,1,3000,3,3617,3660,44,1,0.0,44.0,0.0,0.0,0.0,44.0,0.0,0.0,44.0,44.0,0.0,44.0,0.0,0.0,44.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,44.0,0.0,0.0,44.0,44.0,0.0,44.0,0.0,0.0,44.0,44.0
3,1,3000,4,3661,4237,577,3,72.0,458.0,0.0,47.0,72.0,152.66666666666666,0.0,15.666666666666666,176.66666666666666,152.66666666666666,72.0,172.0,0.0,17.0,244.0,172.0,0.0,105.40187643280149,0.0,1.8856180831641267,114.84579032579103,105.40187643280149,1.0,3.0,0.0,3.0,3.0,3.0,72.0,271.0,0.0,17.0,271.0,271.0,72.0,15.0,0.0,13.0,15.0,15.0
3,1,3000,5,4238,4494,257,1,135.0,58.0,42.0,22.0,67.5,29.0,42.0,22.0,235.0,50.0,67.5,29.0,42.0,22.0,235.0,50.0,20.5,2.0,0.0,0.0,0.0,19.0,2.0,2.0,1.0,1.0,1.0,2.0,88.0,31.0,42.0,22.0,235.0,69.0,47.0,27.0,42.0,22.0,235.0,31.0
3,1,3000,6,4495,4550,56,3,1.0,29.0,0.0,26.0,1.0,29.0,0.0,26.0,15.0,29.0,1.0,29.0,0.0,26.0,15.0,29.0,0.0,0.0,0.0,0.0,14.0,0.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0,29.0,0.0,26.0,29.0,29.0,1.0,29.0,0.0,26.0,1.0,29.0
3,1,3000,7,4551,4905,355,1,235.0,25.0,86.0,9.0,58.75,12.5,43.0,9.0,173.0,27.75,50.5,12.5,43.0,9.0,173.0,17.0,26.147418610639178,5.5,27.0,0.0,123.0,24.742423082632794,4.0,2.0,2.0,1.0,2.0,4.0,102.0,18.0,70.0,9.0,296.0,70.0,32.0,7.0,16.0,9.0,50.0,7.0
3,1,3000,8,4906,4985,80,3,0.0,80.0,0.0,0.0,0.0,80.0,0.0,0.0,80.0,80.0,0.0,80.0,0.0,0.0,80.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,80.0,0.0,0.0,80.0,80.0,0.0,80.0,0.0,0.0,80.0,80.0
3,1,3000,9,4986,5049,64,1,51.0,13.0,0.0,0.0,51.0,13.0,0.0,0.0,64.0,13.0,51.0,13.0,0.0,0.0,64.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,51.0,13.0,0.0,0.0,64.0,13.0,51.0,13.0,0.0,0.0,64.0,13.0
3,1,3000,10,5050,5643,594,3,187.0,344.0,40.0,23.0,62.333333333333336,344.0,40.0,23.0,285.5,192.0,78.0,344.0,40.0,23.0,285.5,192.0,34.101156708957674,0.0,0.0,0.0,73.5,152.0,3.0,1.0,1.0,1.0,2.0,2.0,94.0,344.0,40.0,23.0,359.0,344.0,15.0,344.0,40.0,23.0,212.0,40.0
